2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
270,ABY,Southwest Georgia Regional,Albany,GA,518.38,707.14,"1,804",,,,,,,,,,,
271,TXK,Texarkana Regional-Webb Field,Texarkana,AR,562.95,767.93,"1,730",,,,,,,,,,,
272,COD,Yellowstone Regional,Cody,WY,427.16,582.70,"1,713",,,,,,,,,,,
273,GCK,Garden City Regional,Garden City,KS,534.72,729.42,"1,657",,,,,,,,,,,
274,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,332.99,454.24,"1,639",,,,,,,,,,,
275,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,147.36,201.02,"1,631",,,,,,,,,,,
276,OTZ,Ralph Wien Memorial,Kotzebue,AK,556.77,759.51,"1,608",,,,,,,,,,,
277,BJI,Bemidji Regional,Bemidji,MN,530.97,724.30,"1,603",,,,,,,,,,,
278,BQK,Brunswick Golden Isles,Brunswick,GA,397.23,541.87,"1,518",,,,,,,,,,,
279,OME,Nome Airport,Nome,AK,565.00,770.73,"1,505",,,,,,,,,,,
280,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,549.51,749.60,"1,479",,,,,,,,,,,
281,GGG,East Texas Regional,Longview,TX,386.83,527.69,"1,477",,,,,,,,,,,
282,PIH,Pocatello Regional,Pocatello,ID,195.68,266.93,"1,459",,,,,,,,,,,
283,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,613.98,837.54,"1,448",,,,,,,,,,,
284,FLO,Florence Regional,Florence,SC,307.86,419.96,"1,406",,,,,,,,,,,
285,STC,St. Cloud Regional,St. Cloud,MN,437.32,596.56,"1,398",,,,,,,,,,,
286,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,490.79,669.50,"1,357",,,,,,,,,,,
287,EAR,Kearney Regional,Kearney,NE,515.87,703.70,"1,339",,,,,,,,,,,
288,RHI,Rhinelander/Oneida County,Rhinelander,WI,432.09,589.42,"1,337",,,,,,,,,,,
289,ABR,Aberdeen Regional,Aberdeen,SD,593.62,809.77,"1,325",,,,,,,,,,,
290,BRD,Brainerd Lakes Regional,Brainerd,MN,499.06,680.77,"1,315",,,,,,,,,,,
291,JLN,Joplin Regional,Joplin,MO,424.89,579.61,"1,300",,,,,,,,,,,
292,DRT,Del Rio International,Del Rio,TX,413.35,563.86,"1,298",,,,,,,,,,,
293,GCC,Northeast Wyoming Regional,Gillette,WY,408.72,557.54,"1,261",,,,,,,,,,,
294,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,436.17,594.99,"1,225",,,,,,,,,,,
295,ART,Watertown International,Watertown,NY,605.45,825.91,"1,214",,,,,,,,,,,
296,CIU,Chippewa County International,Sault Ste. Marie,MI,575.23,784.68,"1,113",,,,,,,,,,,
297,SCC,Deadhorse Airport,Deadhorse,AK,481.35,656.61,"1,094",,,,,,,,,,,
298,EKO,Elko Regional,Elko,NV,152.95,208.64,"1,078",,,,,,,,,,,
299,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,413.57,564.16,"1,067",,,,,,,,,,,
300,EAU,Chippewa Valley Regional,Eau Claire,WI,433.01,590.68,"1,060",,,,,,,,,,,
301,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,550.03,750.31,"1,044",,,,,,,,,,,
302,DBQ,Dubuque Regional,Dubuque,IA,381.03,519.77,"1,036",,,,,,,,,,,
303,SHR,Sheridan County,Sheridan,WY,582.26,794.27,"1,035",,,,,,,,,,,
304,DLG,Dillingham Airport,Dillingham,AK,727.16,991.94,991,,,,,,,,,,,
305,ESC,Delta County,Escanaba,MI,398.21,543.20,932,,,,,,,,,,,
306,BTM,Bert Mooney,Butte,MT,581.34,793.02,924,,,,,,,,,,,
307,SPN,Francisco C. Ada Saipan International,Saipan,TT,1675.57,2285.68,906,,,,,,,,,,,
308,CMX,Houghton County Memorial,Hancock/Houghton,MI,460.03,627.54,903,,,,,,,,,,,
309,LAR,Laramie Regional,Laramie,WY,557.86,761.00,900,,,,,,,,,,,
310,SLN,Salina Regional,Salina,KS,391.54,534.11,893,,,,,,,,,,,
311,RKS,Southwest Wyoming Regional,Rock Springs,WY,366.72,500.25,889,,,,,,,,,,,
312,IMT,Ford,Iron Mountain/Kingsfd,MI,424.24,578.71,878,,,,,,,,,,,
313,HIB,Range Regional,Hibbing,MN,505.03,688.92,837,,,,,,,,,,,
314,CDC,Cedar City Regional,Cedar City,UT,122.70,167.38,804,,,,,,,,,,,
315,PSG,Petersburg James A Johnson,Petersburg,AK,431.21,588.22,783,,,,,,,,,,,
316,HOB,Lea County Regional,Hobbs,NM,962.00,1312.29,781,,,,,,,,,,,
317,ALO,Waterloo Regional,Waterloo,IA,462.17,630.46,748,,,,,,,,,,,
318,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,516.34,704.35,711,,,,,,,,,,,
319,APN,Alpena County Regional,Alpena,MI,551.22,751.93,694,,,,,,,,,,,
320,RIW,Central Wyoming Regional,Riverton/Lander,WY,607.11,828.18,692,,,,,,,,,,,
321,PIR,Pierre Regional,Pierre,SD,547.39,746.71,689,,,,,,,,,,,
322,AKN,King Salmon Airport,King Salmon,AK,644.46,879.12,688,,,,,,,,,,,
323,SHD,Shenandoah Valley Regional,Staunton,VA,407.83,556.34,685,,,,,,,,,,,
324,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,216.97,295.97,665,,,,,,,,,,,
325,OWB,Owensboro Daviess County Regional,Owensboro,KY,123.81,168.89,650,,,,,,,,,,,
326,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,446.46,609.03,624,,,,,,,,,,,
327,PAH,Barkley Regional,Paducah,KY,432.23,589.61,622,,,,,,,,,,,
327,MKG,Muskegon County,Muskegon,MI,451.81,616.33,622,,,,,,,,,,,
329,CNY,Canyonlands Regional,Moab,UT,396.50,540.87,621,,,,,,,,,,,
330,CDV,Merle K Mudhole Smith,Cordova,AK,414.44,565.35,604,,,,,,,,,,,
331,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,514.44,701.76,600,,,,,,,,,,,
332,HYS,Hays Regional,Hays,KS,522.57,712.84,597,,,,,,,,,,,
333,MEI,Key Field,Meridian,MS,561.22,765.58,588,,,,,,,,,,,
334,PUB,Pueblo Memorial,Pueblo,CO,344.91,470.50,584,,,,,,,,,,,
335,PQI,Presque Isle International,Presque Isle/Houlton,ME,636.35,868.06,571,,,,,,,,,,,
336,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,398.58,543.71,546,,,,,,,,,,,
337,JMS,Jamestown Regional,Jamestown,ND,487.30,664.74,507,,,,,,,,,,,
338,WRG,Wrangell Airport,Wrangell,AK,415.92,567.36,496,,,,,,,,,,,
339,DEC,Decatur Airport,Decatur,IL,532.83,726.85,494,,,,,,,,,,,
340,ATY,Watertown Regional,Watertown,SD,527.19,719.16,476,,,,,,,,,,,
341,DDC,Dodge City Regional,Dodge City,KS,482.89,658.72,474,,,,,,,,,,,
342,OGS,Ogdensburg International,Ogdensburg,NY,431.63,588.79,459,,,,,,,,,,,
343,CGI,Cape Girardeau Regional,Cape Girardeau,MO,440.27,600.58,458,,,,,,,,,,,
344,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,557.42,760.39,438,,,,,,,,,,,
344,VEL,Vernal Regional,Vernal,UT,590.45,805.44,438,,,,,,,,,,,
346,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,294.27,401.42,407,,,,,,,,,,,
347,VCT,Victoria Regional,Victoria,TX,520.32,709.78,396,,,,,,,,,,,
348,HYA,Cape Cod Gateway,Hyannis,MA,409.73,558.92,392,,,,,,,,,,,
349,INL,Falls International Einarson Field,International Falls,MN,487.20,664.60,372,,,,,,,,,,,
350,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,382.81,522.19,348,,,,,,,,,,,
351,MCW,Mason City Municipal,Mason City,IA,402.53,549.10,345,,,,,,,,,,,
352,WYS,Yellowstone,West Yellowstone,MT,186.36,254.22,340,,,,,,,,,,,
353,LBL,Liberal Mid-America Regional,Liberal,KS,565.42,771.31,325,,,,,,,,,,,
354,BKG,Branson Airport,Branson,MO,210.16,286.68,317,,,,,,,,,,,
355,FOD,Fort Dodge Regional,Fort Dodge,IA,419.96,572.88,311,,,,,,,,,,,
356,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,472.68,644.79,309,,,,,,,,,,,
357,LWB,Greenbrier Valley,Lewisburg,WV,418.80,571.30,254,,,,,,,,,,,
358,DVL,Devils Lake Regional,Devils Lake,ND,545.04,743.51,247,,,,,,,,,,,
359,YAK,Yakutat Airport,Yakutat,AK,367.60,501.45,231,,,,,,,,,,,
360,IPT,Williamsport Regional,Williamsport,PA,420.36,573.42,227,,,,,,,,,,,
361,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,526.53,718.26,211,,,,,,,,,,,
362,DUT,Unalaska Airport,Unalaska,AK,884.27,1206.25,186,,,,,,,,,,,
363,UIN,Quincy Regional-Baldwin Field,Quincy,IL,453.25,618.29,166,,,,,,,,,,,
364,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,596.42,813.59,163,,,,,,,,,,,
365,BKW,Raleigh County Memorial,Beckley,WV,408.15,556.77,146,,,,,,,,,,,
366,GST,Gustavus Airport,Gustavus,AK,291.06,397.04,142,,,,,,,,,,,
366,PPG,Pago Pago International,Pago Pago,TT,1027.10,1401.09,142,,,,,,,,,,,
368,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,140.51,191.68,128,,,,,,,,,,,
369,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,387.25,528.26,127,,,,,,,,,,,
370,CVN,Clovis Regional,Clovis,NM,557.00,759.82,124,,,,,,,,,,,
371,IPL,Imperial County,El Centro,CA,222.99,304.19,121,,,,,,,,,,,
372,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,452.27,616.95,107,,,,,,,,,,,
373,PVC,Provincetown Municipal,Provincetown,MA,366.33,499.72,103,,,,,,,,,,,
373,TUP,Tupelo Regional,Tupelo,MS,472.27,644.24,103,,,,,,,,,,,
375,LEB,Lebanon Municipal,Lebanon-Hanover,NH,479.58,654.21,100,,,,,,,,,,,
376,AUG,Augusta State,Augusta/Waterville,ME,449.15,612.69,93,,,,,,,,,,,
377,ENA,Kenai Municipal,Kenai,AK,720.32,982.60,91,,,,,,,,,,,
377,MGW,Morgantown Municipal,Morgantown,WV,414.11,564.89,91,,,,,,,,,,,
379,IWD,Gogebic-Iron County,Ironwood,MI,495.00,675.24,89,,,,,,,,,,,
380,RKD,Knox County Regional,Rockland,ME,405.06,552.55,88,,,,,,,,,,,
381,RUT,Rutland - Southern Vermont Regional,Rutland,VT,418.85,571.36,85,,,,,,,,,,,
382,TEX,Telluride Regional,Telluride,CO,532.45,726.33,81,,,,,,,,,,,
383,MBL,Manistee County-Blacker,Manistee/Ludington,MI,380.22,518.67,77,,,,,,,,,,,
384,ADK,Adak,Adak Island,AK,970.47,1323.84,76,,,,,,,,,,,
385,HOM,Homer Airport,Homer,AK,696.91,950.67,71,,,,,,,,,,,
386,CEZ,Cortez Municipal,Cortez,CO,541.46,738.61,67,,,,,,,,,,,
387,PGA,Page Municipal,Page,AZ,412.72,563.00,65,,,,,,,,,,,
388,DUJ,DuBois Regional,DuBois,PA,426.76,582.15,64,,,,,,,,,,,
389,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,413.83,564.51,58,,,,,,,,,,,
390,MSS,Massena International-Richards Field,Massena,NY,418.07,570.29,54,,,,,,,,,,,
391,BFD,Bradford Regional,Bradford,PA,422.76,576.69,51,,,,,,,,,,,
392,CDB,Cold Bay Airport,Cold Bay,AK,811.44,1106.91,50,,,,,,,,,,,
392,SOW,Show Low Regional,Show Low,AZ,466.83,636.81,50,,,,,,,,,,,
394,MCK,McCook Ben Nelson Regional,McCook,NE,485.26,661.96,49,,,,,,,,,,,
395,VQS,Antonio Rivera Rodriguez,Vieques,PR,685.00,934.42,47,,,,,,,,,,,
395,GLH,Greenville Mid Delta,Greenville,MS,507.02,691.63,47,,,,,,,,,,,
395,SDY,Sidney Richland Regional,Sidney,MT,613.71,837.18,47,,,,,,,,,,,
398,AIA,Alliance Municipal,Alliance,NE,582.48,794.58,43,,,,,,,,,,,
399,TVF,Thief River Falls Regional,Thief River Falls,MN,451.66,616.12,41,,,,,,,,,,,
400,MSL,Northwest Alabama Regional,Muscle Shoals,AL,389.20,530.92,40,,,,,,,,,,,
401,CNM,Cavern City Air Terminal,Carlsbad,NM,421.64,575.16,36,,,,,,,,,,,
402,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,660.31,900.75,35,,,,,,,,,,,
403,AOO,Altoona-Blair County,Altoona,PA,348.53,475.44,31,,,,,,,,,,,
404,CDR,Chadron Municipal,Chadron,NE,491.44,670.39,27,,,,,,,,,,,
404,MCE,Merced Regional/Macready Field,Merced,CA,805.25,1098.46,27,,,,,,,,,,,
406,MKK,Molokai,Hoolehua,HI,439.87,600.04,24,,,,,,,,,,,
407,LNS,Lancaster Airport,Lancaster,PA,406.27,554.21,19,,,,,,,,,,,
408,VDZ,Valdez Pioneer Field,Valdez,AK,711.44,970.49,17,,,,,,,,,,,
409,HVR,Havre City-County,Havre,MT,737.43,1005.94,16,,,,,,,,,,,
410,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,628.00,856.67,13,,,,,,,,,,,
410,LNY,Lanai Airport,Lanai,HI,478.08,652.16,13,,,,,,,,,,,
412,MKL,McKellar-Sipes Regional,Jackson,TN,573.00,781.64,11,,,,,,,,,,,
413,GDV,Dawson Community,Glendive,MT,349.25,476.42,10,,,,,,,,,,,
414,JHM,Kapalua Airport,Kapalua,HI,499.64,681.58,6,,,,,,,,,,,
414,MCN,Middle Georgia Regional,Macon,GA,643.95,878.42,6,,,,,,,,,,,
416,SDP,Sand Point,Sandpoint,AK,876.98,1196.30,4,,,,,,,,,,,
417,SNP,St. Paul Island,St. Paul,AK,993.93,1355.84,3,,,,,,,,,,,
418,CEC,Jack McNamara Field,Crescent City,CA,298.34,406.97,1,,,,,,,,,,,
418,OLF,L. M. Clayton,Wolf Point,MT,595.50,812.34,1,,,,,,,,,,,
420,AHN,Athens/Ben Epps,Athens,GA,505.58,689.68, -   ,,,,,,,,,,,
420,AKB,Atka Airport,Atka,AK,1133.00,1545.55, -   ,,,,,,,,,,,
420,ALM,Alamogordo White Sands Regional,Alamogordo,NM,284.50,388.09, -   ,,,,,,,,,,,
420,ANI,Aniak Airport,Aniak,AK,640.67,873.95, -   ,,,,,,,,,,,
420,BRL,Southeast Iowa Regional,Burlington,IA,446.47,609.04, -   ,,,,,,,,,,,
420,CIC,Chico Municipal,Chico,CA,253.06,345.21, -   ,,,,,,,,,,,
420,CLD,McClellan-Palomar,Carlsbad,CA,291.57,397.74, -   ,,,,,,,,,,,
420,ELY,Ely Airport/Yelland Field,Ely,NV,834.00,1137.68, -   ,,,,,,,,,,,
420,FKL,Venango Regional,Franklin/Oil City,PA,412.56,562.79, -   ,,,,,,,,,,,
420,FMN,Four Corners Regional,Farmington,NM,575.76,785.41, -   ,,,,,,,,,,,
420,GBD,Great Bend Municipal,Great Bend,KS,447.42,610.33, -   ,,,,,,,,,,,
420,HON,Huron Regional,Huron,SD,485.26,661.96, -   ,,,,,,,,,,,
420,IFP,Laughlin/Bullhead International,Bullhead City,AZ,148.95,203.19, -   ,,,,,,,,,,,
420,IGM,Kingman Airport,Kingman,AZ,404.75,552.13, -   ,,,,,,,,,,,
420,ISN,Sloulin Field International,Williston,ND,570.26,777.91, -   ,,,,,,,,,,,
420,IYK,Inyokern Airport,Inyokern,CA,1034.63,1411.36, -   ,,,,,,,,,,,
420,JHW,Chautauqua County/Jamestown,Jamestown,NY,413.84,564.52, -   ,,,,,,,,,,,
420,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,297.70,406.09, -   ,,,,,,,,,,,
420,LWT,Lewistown Municipal,Lewistown,MT,637.35,869.43, -   ,,,,,,,,,,,
420,MCG,McGrath Airport,McGrath,AK,698.40,952.70, -   ,,,,,,,,,,,
420,MKC,Charles B. Wheeler Downtown,Kansas City,MO,74.00,100.95, -   ,,,,,,,,,,,
420,MLS,Frank Wiley Field,Miles City,MT,471.86,643.67, -   ,,,,,,,,,,,
420,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,166.32,226.89, -   ,,,,,,,,,,,
420,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,262.36,357.90, -   ,,,,,,,,,,,
420,MTH,The Florida Keys Marathon International,Marathon,FL,533.00,727.08, -   ,,,,,,,,,,,
420,MWH,Grant County International,Moses Lake,WA,230.39,314.29, -   ,,,,,,,,,,,
420,OXR,Oxnard,Oxnard/Ventura,CA,487.63,665.19, -   ,,,,,,,,,,,
420,PFN,Bay County,Panama City,FL,583.44,795.88, -   ,,,,,,,,,,,
420,PIP,Pilot Point Airport,Pilot Point,AK,798.00,1088.57, -   ,,,,,,,,,,,
420,ROP,Benjamin Taisacan Manglona International,Rota,TT,828.67,1130.40, -   ,,,,,,,,,,,
420,RSH,Russian Mission Airport,Russian Mission,AK,1317.00,1796.55, -   ,,,,,,,,,,,
420,STG,St. George Island Airport,St. George Island,AK,1005.00,1370.94, -   ,,,,,,,,,,,
420,SVC,Grant County,Silver City/Hurley,NM,412.75,563.04, -   ,,,,,,,,,,,
420,TSS,East 34th Street Heliport,New York,NY,333.00,454.25, -   ,,,,,,,,,,,
420,UNK,Unalakleet Airport,Unalakleet,AK,1509.00,2058.46, -   ,,,,,,,,,,,
420,VIS,Visalia Municipal,Visalia,CA,481.88,657.34, -   ,,,,,,,,,,,
420,WRL,Worland Municipal,Worland,WY,574.57,783.78, -   ,,,,,,,,,,,
420,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,133.60,182.25, -   ,,,,,,,,,,,
