Average Domestic Airline Itinerary Fares By Origin City for 2020 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,291.75,329.91," 97,566 ",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,250.21,282.93," 97,139 ",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,330.40,373.60," 96,550 ",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,303.39,343.07," 92,905 ",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,294.91,333.48," 91,893 ",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,311.12,351.80," 91,480 ",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,304.49,344.31," 88,375 ",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,422.21,477.42," 86,440 ",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,297.76,336.69," 86,252 ",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,295.48,334.12," 85,944 ",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,289.22,327.04," 83,896 ",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,304.21,343.99," 83,186 ",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,295.83,334.52," 81,805 ",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,260.14,294.15," 74,704 ",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,311.91,352.69," 70,359 ",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,283.06,320.08," 68,118 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,303.32,342.98," 67,129 ",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,314.39,355.51," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,345.79,391.01," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,277.40,313.67," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,335.95,379.88," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,322.00,364.11," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,210.01,237.48," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,313.95,355.01," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,315.61,356.88," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,335.31,379.16," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,328.57,371.53," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,333.03,376.58," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,333.03,376.58," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,320.37,362.26," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,321.74,363.81," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,251.88,284.82," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,254.55,287.84," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,306.21,346.25," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,361.62,408.91," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,351.82,397.83," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,105.49,119.28," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,329.29,372.35," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,107.16,121.18," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,313.87,354.91," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,347.52,392.97," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,357.56,404.32," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,308.72,349.09," 33,692 ",,,,,,,,,,,
102,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,118.56,134.06," 33,615 ",,,,,,,,,,,
103,AVL,Asheville Regional,Asheville,NC,257.67,291.36," 33,509 ",,,,,,,,,,,
104,XNA,Northwest Arkansas National,Fayetteville,AR,373.86,422.75," 33,498 ",,,,,,,,,,,
105,EUG,Mahlon Sweet Field,Eugene,OR,310.24,350.80," 33,026 ",,,,,,,,,,,
106,LIH,Lihue Airport,Lihue,HI,236.20,267.09," 32,532 ",,,,,,,,,,,
107,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,315.60,356.87," 31,183 ",,,,,,,,,,,
108,MDT,Harrisburg International,Harrisburg,PA,336.97,381.04," 30,949 ",,,,,,,,,,,
109,DAY,James M Cox/Dayton International,Dayton,OH,353.17,399.35," 30,855 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,331.06,374.35," 29,802 ",,,,,,,,,,,
111,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,332.75,376.26," 29,251 ",,,,,,,,,,,
112,PGD,Punta Gorda Airport,Punta Gorda,FL,116.15,131.34," 28,272 ",,,,,,,,,,,
113,ISP,Long Island MacArthur,Islip,NY,237.92,269.03," 28,265 ",,,,,,,,,,,
114,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,428.12,484.10," 27,916 ",,,,,,,,,,,
115,LEX,Blue Grass,Lexington,KY,328.24,371.16," 27,888 ",,,,,,,,,,,
116,MAF,Midland International Air and Space Port,Midland/Odessa,TX,352.23,398.29," 27,625 ",,,,,,,,,,,
117,ECP,Northwest Florida Beaches International,Panama City,FL,296.31,335.05," 26,867 ",,,,,,,,,,,
118,SGF,Springfield-Branson National,Springfield,MO,328.10,371.00," 26,473 ",,,,,,,,,,,
119,MHT,Manchester Boston Regional,Manchester,NH,320.99,362.97," 26,222 ",,,,,,,,,,,
120,MFR,Rogue Valley International - Medford,Medford,OR,311.65,352.40," 26,110 ",,,,,,,,,,,
121,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,427.02,482.86," 25,469 ",,,,,,,,,,,
122,ILM,Wilmington International,Wilmington,NC,361.58,408.87," 24,558 ",,,,,,,,,,,
123,FAR,Hector International,Fargo,ND,355.60,402.10," 24,510 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,254.11,287.34," 24,153 ",,,,,,,,,,,
125,CAE,Columbia Metropolitan,Columbia,SC,365.91,413.76," 24,128 ",,,,,,,,,,,
126,SBA,Santa Barbara Municipal,Santa Barbara,CA,374.50,423.47," 23,984 ",,,,,,,,,,,
127,RDM,Roberts Field,Bend/Redmond,OR,314.44,355.56," 23,093 ",,,,,,,,,,,
128,ATW,Appleton International,Appleton,WI,332.88,376.41," 22,839 ",,,,,,,,,,,
129,FWA,Fort Wayne International,Fort Wayne,IN,297.67,336.60," 22,770 ",,,,,,,,,,,
130,CHA,Lovell Field,Chattanooga,TN,359.00,405.94," 22,081 ",,,,,,,,,,,
131,LBB,Lubbock Preston Smith International,Lubbock,TX,319.77,361.58," 21,979 ",,,,,,,,,,,
132,SBN,South Bend International,South Bend,IN,288.96,326.75," 21,936 ",,,,,,,,,,,
133,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,350.29,396.09," 21,441 ",,,,,,,,,,,
134,BTV,Burlington International,Burlington,VT,379.47,429.09," 21,231 ",,,,,,,,,,,
135,FAI,Fairbanks International,Fairbanks,AK,420.65,475.66," 20,659 ",,,,,,,,,,,
136,BIL,Billings Logan International,Billings,MT,348.38,393.93," 19,384 ",,,,,,,,,,,
137,MSO,Missoula Montana,Missoula,MT,341.80,386.50," 19,023 ",,,,,,,,,,,
138,ACY,Atlantic City International,Atlantic City,NJ,106.56,120.50," 18,671 ",,,,,,,,,,,
139,STT,Cyril E King,Charlotte Amalie,VI,325.07,367.58," 18,308 ",,,,,,,,,,,
140,ITO,Hilo International,Hilo,HI,164.11,185.57," 17,964 ",,,,,,,,,,,
141,TLH,Tallahassee International,Tallahassee,FL,399.30,451.51," 17,768 ",,,,,,,,,,,
142,EYW,Key West International,Key West,FL,352.67,398.79," 17,045 ",,,,,,,,,,,
143,FCA,Glacier Park International,Kalispell,MT,347.98,393.49," 16,984 ",,,,,,,,,,,
144,HRL,Valley International,Harlingen/San Benito,TX,259.01,292.88," 16,866 ",,,,,,,,,,,
145,FNT,Bishop International,Flint,MI,243.40,275.23," 16,829 ",,,,,,,,,,,
146,PIA,General Downing - Peoria International,Peoria,IL,269.70,304.96," 16,755 ",,,,,,,,,,,
147,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,380.18,429.89," 16,605 ",,,,,,,,,,,
148,MLI,Quad Cities International,Moline,IL,313.71,354.74," 16,008 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,322.95,365.19," 15,963 ",,,,,,,,,,,
150,CRP,Corpus Christi International,Corpus Christi,TX,357.76,404.54," 15,672 ",,,,,,,,,,,
151,AGS,Augusta Regional at Bush Field,Augusta,GA,355.10,401.54," 15,230 ",,,,,,,,,,,
152,GRB,Green Bay Austin Straubel International,Green Bay,WI,399.84,452.13," 15,022 ",,,,,,,,,,,
153,TVC,Cherry Capital,Traverse City,MI,347.45,392.88," 15,003 ",,,,,,,,,,,
154,RAP,Rapid City Regional,Rapid City,SD,350.38,396.20," 15,000 ",,,,,,,,,,,
155,BGR,Bangor International,Bangor,ME,323.02,365.26," 14,645 ",,,,,,,,,,,
156,SHV,Shreveport Regional,Shreveport,LA,387.44,438.10," 14,381 ",,,,,,,,,,,
157,JAC,Jackson Hole,Jackson,WY,447.66,506.20," 14,367 ",,,,,,,,,,,
158,ROA,Roanoke Blacksburg Regional,Roanoke,VA,375.65,424.77," 13,424 ",,,,,,,,,,,
159,BQN,Rafael Hernandez,Aguadilla,PR,188.60,213.26," 13,404 ",,,,,,,,,,,
160,DAB,Daytona Beach International,Daytona Beach,FL,342.50,387.28," 13,300 ",,,,,,,,,,,
161,GJT,Grand Junction Regional,Grand Junction,CO,355.06,401.49," 13,180 ",,,,,,,,,,,
162,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,398.08,450.14," 13,002 ",,,,,,,,,,,
163,BIS,Bismarck Municipal,Bismarck/Mandan,ND,339.06,383.39," 12,907 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,364.18,411.81," 12,825 ",,,,,,,,,,,
165,CAK,Akron-Canton Regional,Akron,OH,315.01,356.20," 12,492 ",,,,,,,,,,,
166,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,120.10,135.80," 12,300 ",,,,,,,,,,,
167,MOB,Mobile Regional,Mobile,AL,387.91,438.63," 12,256 ",,,,,,,,,,,
168,GNV,Gainesville Regional,Gainesville,FL,358.27,405.12," 12,222 ",,,,,,,,,,,
169,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,360.81,407.99," 11,902 ",,,,,,,,,,,
170,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,351.18,397.10," 11,792 ",,,,,,,,,,,
171,IDA,Idaho Falls Regional,Idaho Falls,ID,395.54,447.26," 11,705 ",,,,,,,,,,,
172,SBP,San Luis County Regional,San Luis Obispo,CA,378.74,428.27," 11,284 ",,,,,,,,,,,
173,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,300.42,339.70," 10,338 ",,,,,,,,,,,
174,LCK,Rickenbacker International,Columbus,OH,114.94,129.97," 10,329 ",,,,,,,,,,,
175,EVV,Evansville Regional,Evansville,IN,347.37,392.79," 10,307 ",,,,,,,,,,,
176,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,346.27,391.55," 10,155 ",,,,,,,,,,,
177,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,357.81,404.60," 10,009 ",,,,,,,,,,,
178,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,290.84,328.87," 9,970 ",,,,,,,,,,,
179,JNU,Juneau International,Juneau,AK,387.88,438.60," 9,873 ",,,,,,,,,,,
180,MRY,Monterey Regional,Monterey,CA,350.56,396.40," 9,503 ",,,,,,,,,,,
181,BLI,Bellingham International,Bellingham,WA,227.17,256.87," 9,292 ",,,,,,,,,,,
182,TTN,Trenton Mercer,Trenton,NJ,120.02,135.72," 9,198 ",,,,,,,,,,,
183,MLB,Melbourne Orlando International,Melbourne,FL,353.91,400.19," 9,185 ",,,,,,,,,,,
184,DRO,Durango La Plata County,Durango,CO,436.33,493.39," 9,163 ",,,,,,,,,,,
185,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,401.39,453.88," 8,897 ",,,,,,,,,,,
186,BFL,Meadows Field,Bakersfield,CA,386.45,436.98," 8,531 ",,,,,,,,,,,
187,GRK,Robert Gray AAF,Killeen,TX,332.23,375.67," 8,517 ",,,,,,,,,,,
188,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,403.56,456.34," 8,170 ",,,,,,,,,,,
189,PAE,Snohomish County,Everett,WA,273.54,309.31," 7,971 ",,,,,,,,,,,
190,MOT,Minot International,Minot,ND,378.95,428.50," 7,755 ",,,,,,,,,,,
191,SGU,St George Regional,St. George,UT,332.52,376.00," 7,705 ",,,,,,,,,,,
192,GTF,Great Falls International,Great Falls,MT,363.06,410.54," 7,637 ",,,,,,,,,,,
193,RFD,Chicago/Rockford International,Rockford,IL,141.08,159.53," 7,383 ",,,,,,,,,,,
194,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,500.37,565.81," 7,337 ",,,,,,,,,,,
195,STX,Henry E. Rohlsen,Christiansted,VI,404.12,456.96," 7,334 ",,,,,,,,,,,
196,MTJ,Montrose Regional,Montrose/Delta,CO,396.57,448.43," 7,013 ",,,,,,,,,,,
197,SCE,University Park,State College,PA,374.75,423.76," 6,866 ",,,,,,,,,,,
198,USA,Concord Padgett Regional,Concord,NC,107.77,121.86," 6,728 ",,,,,,,,,,,
199,DLH,Duluth International,Duluth,MN,374.82,423.83," 6,652 ",,,,,,,,,,,
200,MGM,Montgomery Regional,Montgomery,AL,416.30,470.74," 6,584 ",,,,,,,,,,,
201,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,170.83,193.17," 6,574 ",,,,,,,,,,,
202,HHH,Hilton Head Airport,Hilton Head,SC,356.22,402.80," 6,408 ",,,,,,,,,,,
203,LBE,Arnold Palmer Regional,Latrobe,PA,107.87,121.98," 6,136 ",,,,,,,,,,,
204,BRO,Brownsville South Padre Island International,Brownsville,TX,328.52,371.48," 6,127 ",,,,,,,,,,,
205,LAN,Capital Region International,Lansing,MI,351.27,397.21," 5,888 ",,,,,,,,,,,
206,LRD,Laredo International,Laredo,TX,354.76,401.16," 5,865 ",,,,,,,,,,,
207,AEX,Alexandria International,Alexandria,LA,405.28,458.27," 5,806 ",,,,,,,,,,,
208,CWA,Central Wisconsin,Mosinee,WI,404.93,457.88," 5,754 ",,,,,,,,,,,
209,PVU,Provo Municipal,Provo,UT,105.51,119.31," 5,688 ",,,,,,,,,,,
210,TOL,Eugene F Kranz Toledo Express,Toledo,OH,211.41,239.06," 5,563 ",,,,,,,,,,,
211,LSE,La Crosse Regional,La Crosse,WI,373.58,422.44," 5,497 ",,,,,,,,,,,
212,EGE,Eagle County Regional,Eagle,CO,518.92,586.77," 5,285 ",,,,,,,,,,,
213,YUM,Yuma MCAS/Yuma International,Yuma,AZ,402.77,455.44," 5,255 ",,,,,,,,,,,
214,SCK,Stockton Metro,Stockton,CA,127.00,143.61," 5,232 ",,,,,,,,,,,
215,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,395.22,446.90," 5,176 ",,,,,,,,,,,
216,RST,Rochester International,Rochester,MN,339.18,383.53," 5,139 ",,,,,,,,,,,
217,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,387.47,438.14," 5,060 ",,,,,,,,,,,
218,LNK,Lincoln Airport,Lincoln,NE,414.17,468.33," 5,033 ",,,,,,,,,,,
219,ELM,Elmira/Corning Regional,Elmira/Corning,NY,326.73,369.46," 5,016 ",,,,,,,,,,,
220,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,448.35,506.98," 4,875 ",,,,,,,,,,,
221,MLU,Monroe Regional,Monroe,LA,391.11,442.26," 4,860 ",,,,,,,,,,,
222,FLG,Flagstaff Pulliam,Flagstaff,AZ,337.48,381.61," 4,845 ",,,,,,,,,,,
223,COU,Columbia Regional,Columbia,MO,373.44,422.28," 4,701 ",,,,,,,,,,,
224,HDN,Yampa Valley,Hayden,CO,404.78,457.71," 4,571 ",,,,,,,,,,,
225,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,372.72,421.46," 4,529 ",,,,,,,,,,,
226,ERI,Erie International/Tom Ridge Field,Erie,PA,332.09,375.51," 4,465 ",,,,,,,,,,,
227,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,232.54,262.95," 4,411 ",,,,,,,,,,,
228,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,374.40,423.36," 4,256 ",,,,,,,,,,,
229,ABI,Abilene Regional,Abilene,TX,412.88,466.87," 4,199 ",,,,,,,,,,,
230,ACK,Nantucket Memorial,Nantucket,MA,294.93,333.50," 4,191 ",,,,,,,,,,,
231,MBS,MBS International,Saginaw/Bay City/Midland,MI,464.82,525.60," 4,177 ",,,,,,,,,,,
232,GFK,Grand Forks International,Grand Forks,ND,403.06,455.77," 4,123 ",,,,,,,,,,,
233,SAF,Santa Fe Municipal,Santa Fe,NM,365.03,412.76," 4,034 ",,,,,,,,,,,
234,SPI,Abraham Lincoln Capital,Springfield,IL,282.51,319.45," 4,033 ",,,,,,,,,,,
235,KTN,Ketchikan International,Ketchikan,AK,436.63,493.72," 4,031 ",,,,,,,,,,,
236,GUM,Guam International,Guam,TT,1311.98,1483.54," 3,980 ",,,,,,,,,,,
237,BET,Bethel Airport,Bethel,AK,362.60,410.02," 3,893 ",,,,,,,,,,,
238,CPR,Casper/Natrona County International,Casper,WY,463.22,523.80," 3,792 ",,,,,,,,,,,
239,HLN,Helena Regional,Helena,MT,429.48,485.64," 3,759 ",,,,,,,,,,,
240,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,458.09,517.99," 3,753 ",,,,,,,,,,,
241,GRI,Central Nebraska Regional,Grand Island,NE,243.74,275.61," 3,669 ",,,,,,,,,,,
242,CLL,Easterwood Field,College Station/Bryan,TX,361.57,408.85," 3,608 ",,,,,,,,,,,
243,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,441.36,499.08," 3,513 ",,,,,,,,,,,
244,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,381.45,431.33," 3,452 ",,,,,,,,,,,
245,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,422.17,477.37," 3,427 ",,,,,,,,,,,
246,CMI,University of Illinois/Willard,Champaign/Urbana,IL,458.36,518.30," 3,301 ",,,,,,,,,,,
247,RDD,Redding Municipal,Redding,CA,454.27,513.67," 3,292 ",,,,,,,,,,,
248,LCH,Lake Charles Regional,Lake Charles,LA,421.57,476.69," 3,278 ",,,,,,,,,,,
249,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,393.36,444.80," 3,259 ",,,,,,,,,,,
250,MQT,Sawyer International,Marquette,MI,408.94,462.42," 3,013 ",,,,,,,,,,,
251,PUW,Pullman Moscow Regional,Pullman,WA,347.94,393.43," 2,983 ",,,,,,,,,,,
252,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,379.23,428.82," 2,852 ",,,,,,,,,,,
253,IAG,Niagara Falls International,Niagara Falls,NY,153.71,173.81," 2,831 ",,,,,,,,,,,
254,EAT,Pangborn Memorial,Wenatchee,WA,338.85,383.16," 2,816 ",,,,,,,,,,,
255,SIT,Sitka Rocky Gutierrez,Sitka,AK,406.58,459.75," 2,765 ",,,,,,,,,,,
256,PSM,Portsmouth International at Pease,Portsmouth,NH,175.84,198.84," 2,731 ",,,,,,,,,,,
257,CSG,Columbus Airport,Columbus,GA,417.41,471.99," 2,693 ",,,,,,,,,,,
258,ADQ,Kodiak Airport,Kodiak,AK,477.17,539.56," 2,681 ",,,,,,,,,,,
259,XWA,Williston Basin International,Williston,ND,549.20,621.02," 2,677 ",,,,,,,,,,,
260,FSM,Fort Smith Regional,Fort Smith,AR,435.48,492.43," 2,626 ",,,,,,,,,,,
261,ROW,Roswell Air Center,Roswell,NM,422.18,477.38," 2,572 ",,,,,,,,,,,
262,ACT,Waco Regional,Waco,TX,445.28,503.51," 2,483 ",,,,,,,,,,,
263,TYR,Tyler Pounds Regional,Tyler,TX,413.25,467.29," 2,461 ",,,,,,,,,,,
