Average Domestic Airline Itinerary Fares By Origin City for 2008 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,329.79,448.28," 180,661 ",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,265.57,360.98," 173,112 ",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,324.73,441.40," 167,522 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,272.62,370.56," 164,832 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,384.74,522.96," 142,941 ",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,334.05,454.07," 131,320 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,306.58,416.73," 129,900 ",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,297.78,404.77," 128,292 ",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,287.23,390.43," 120,424 ",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,333.25,452.97," 106,587 ",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,414.02,562.77," 106,166 ",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,360.62,490.19," 99,005 ",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,311.30,423.14," 97,566 ",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,258.44,351.29," 97,139 ",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,367.90,500.08," 96,550 ",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,403.31,548.21," 92,905 ",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,464.08,630.82," 91,893 ",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,353.07,479.91," 91,480 ",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,339.04,460.84," 88,375 ",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,531.00,721.78," 86,440 ",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,309.26,420.37," 86,252 ",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,321.77,437.37," 85,944 ",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,281.23,382.26," 83,896 ",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,319.45,434.22," 83,186 ",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,289.28,393.21," 81,805 ",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,234.59,318.87," 74,704 ",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,336.11,456.86," 70,359 ",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,322.55,438.43," 68,118 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,430.87,585.67," 67,129 ",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,346.40,470.85," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,343.76,467.27," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,299.01,406.44," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,396.05,538.34," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,360.68,490.27," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,259.43,352.64," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,398.88,542.18," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,385.20,523.59," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,435.05,591.35," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,465.75,633.08," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,473.65,643.81," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,402.78,547.49," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,346.23,470.62," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,327.26,444.84," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,230.91,313.87," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,301.81,410.24," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,369.89,502.78," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,456.42,620.40," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,514.71,699.63," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,141.05,191.72," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,415.44,564.69," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,159.27,216.50," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,376.82,512.20," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,384.02,521.99," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,299.28,406.80," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,443.40,602.70," 33,692 ",,,,,,,,,,,
102,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,183.25,249.09," 33,615 ",,,,,,,,,,,
103,AVL,Asheville Regional,Asheville,NC,489.10,664.82," 33,509 ",,,,,,,,,,,
104,XNA,Northwest Arkansas National,Fayetteville,AR,503.54,684.45," 33,498 ",,,,,,,,,,,
105,EUG,Mahlon Sweet Field,Eugene,OR,414.17,562.97," 33,026 ",,,,,,,,,,,
106,LIH,Lihue Airport,Lihue,HI,199.37,271.00," 32,532 ",,,,,,,,,,,
107,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,548.41,745.44," 31,183 ",,,,,,,,,,,
108,MDT,Harrisburg International,Harrisburg,PA,439.89,597.93," 30,949 ",,,,,,,,,,,
109,DAY,James M Cox/Dayton International,Dayton,OH,343.93,467.49," 30,855 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,467.11,634.93," 29,802 ",,,,,,,,,,,
111,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,395.88,538.11," 29,251 ",,,,,,,,,,,
112,ISP,Long Island MacArthur,Islip,NY,264.40,359.39," 28,265 ",,,,,,,,,,,
113,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,374.40,508.92," 27,916 ",,,,,,,,,,,
114,LEX,Blue Grass,Lexington,KY,457.73,622.18," 27,888 ",,,,,,,,,,,
115,MAF,Midland International Air and Space Port,Midland/Odessa,TX,303.82,412.98," 27,625 ",,,,,,,,,,,
116,SGF,Springfield-Branson National,Springfield,MO,475.18,645.90," 26,473 ",,,,,,,,,,,
117,MHT,Manchester Boston Regional,Manchester,NH,317.26,431.25," 26,222 ",,,,,,,,,,,
118,MFR,Rogue Valley International - Medford,Medford,OR,413.63,562.24," 26,110 ",,,,,,,,,,,
119,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,525.49,714.28," 25,469 ",,,,,,,,,,,
120,ILM,Wilmington International,Wilmington,NC,393.73,535.19," 24,558 ",,,,,,,,,,,
121,FAR,Hector International,Fargo,ND,489.28,665.06," 24,510 ",,,,,,,,,,,
122,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,374.89,509.58," 24,153 ",,,,,,,,,,,
123,CAE,Columbia Metropolitan,Columbia,SC,513.46,697.93," 24,128 ",,,,,,,,,,,
124,SBA,Santa Barbara Municipal,Santa Barbara,CA,457.29,621.58," 23,984 ",,,,,,,,,,,
125,RDM,Roberts Field,Bend/Redmond,OR,353.99,481.16," 23,093 ",,,,,,,,,,,
126,ATW,Appleton International,Appleton,WI,459.42,624.48," 22,839 ",,,,,,,,,,,
127,FWA,Fort Wayne International,Fort Wayne,IN,437.22,594.30," 22,770 ",,,,,,,,,,,
128,CHA,Lovell Field,Chattanooga,TN,406.26,552.22," 22,081 ",,,,,,,,,,,
129,LBB,Lubbock Preston Smith International,Lubbock,TX,289.68,393.75," 21,979 ",,,,,,,,,,,
130,SBN,South Bend International,South Bend,IN,376.63,511.94," 21,936 ",,,,,,,,,,,
131,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,482.44,655.77," 21,441 ",,,,,,,,,,,
132,BTV,Burlington International,Burlington,VT,359.89,489.18," 21,231 ",,,,,,,,,,,
133,FAI,Fairbanks International,Fairbanks,AK,531.34,722.24," 20,659 ",,,,,,,,,,,
134,BIL,Billings Logan International,Billings,MT,413.77,562.43," 19,384 ",,,,,,,,,,,
135,MSO,Missoula Montana,Missoula,MT,465.05,632.13," 19,023 ",,,,,,,,,,,
136,ACY,Atlantic City International,Atlantic City,NJ,193.64,263.21," 18,671 ",,,,,,,,,,,
137,STT,Cyril E King,Charlotte Amalie,VI,417.17,567.05," 18,308 ",,,,,,,,,,,
138,ITO,Hilo International,Hilo,HI,172.48,234.45," 17,964 ",,,,,,,,,,,
139,TLH,Tallahassee International,Tallahassee,FL,465.34,632.53," 17,768 ",,,,,,,,,,,
140,EYW,Key West International,Key West,FL,500.44,680.24," 17,045 ",,,,,,,,,,,
141,FCA,Glacier Park International,Kalispell,MT,535.59,728.01," 16,984 ",,,,,,,,,,,
142,HRL,Valley International,Harlingen/San Benito,TX,265.68,361.14," 16,866 ",,,,,,,,,,,
143,FNT,Bishop International,Flint,MI,315.13,428.35," 16,829 ",,,,,,,,,,,
144,PIA,General Downing - Peoria International,Peoria,IL,363.86,494.59," 16,755 ",,,,,,,,,,,
145,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,436.98,593.98," 16,605 ",,,,,,,,,,,
146,MLI,Quad Cities International,Moline,IL,357.91,486.49," 16,008 ",,,,,,,,,,,
147,AMA,Rick Husband Amarillo International,Amarillo,TX,292.67,397.82," 15,963 ",,,,,,,,,,,
148,CRP,Corpus Christi International,Corpus Christi,TX,373.44,507.61," 15,672 ",,,,,,,,,,,
149,AGS,Augusta Regional at Bush Field,Augusta,GA,507.48,689.80," 15,230 ",,,,,,,,,,,
150,GRB,Green Bay Austin Straubel International,Green Bay,WI,433.74,589.57," 15,022 ",,,,,,,,,,,
151,TVC,Cherry Capital,Traverse City,MI,548.65,745.76," 15,003 ",,,,,,,,,,,
152,RAP,Rapid City Regional,Rapid City,SD,427.44,581.00," 15,000 ",,,,,,,,,,,
153,BGR,Bangor International,Bangor,ME,484.92,659.14," 14,645 ",,,,,,,,,,,
154,SHV,Shreveport Regional,Shreveport,LA,511.94,695.87," 14,381 ",,,,,,,,,,,
155,JAC,Jackson Hole,Jackson,WY,555.59,755.21," 14,367 ",,,,,,,,,,,
156,ROA,Roanoke Blacksburg Regional,Roanoke,VA,488.61,664.16," 13,424 ",,,,,,,,,,,
157,BQN,Rafael Hernandez,Aguadilla,PR,224.87,305.66," 13,404 ",,,,,,,,,,,
158,DAB,Daytona Beach International,Daytona Beach,FL,370.45,503.54," 13,300 ",,,,,,,,,,,
159,GJT,Grand Junction Regional,Grand Junction,CO,435.33,591.74," 13,180 ",,,,,,,,,,,
160,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,479.47,651.74," 13,002 ",,,,,,,,,,,
161,BIS,Bismarck Municipal,Bismarck/Mandan,ND,496.79,675.27," 12,907 ",,,,,,,,,,,
162,CHO,Charlottesville Albemarle,Charlottesville,VA,535.27,727.58," 12,825 ",,,,,,,,,,,
163,CAK,Akron-Canton Regional,Akron,OH,288.05,391.55," 12,492 ",,,,,,,,,,,
164,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,213.65,290.41," 12,300 ",,,,,,,,,,,
165,MOB,Mobile Regional,Mobile,AL,534.78,726.92," 12,256 ",,,,,,,,,,,
166,GNV,Gainesville Regional,Gainesville,FL,478.53,650.46," 12,222 ",,,,,,,,,,,
167,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,490.91,667.28," 11,902 ",,,,,,,,,,,
168,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,373.17,507.25," 11,792 ",,,,,,,,,,,
169,IDA,Idaho Falls Regional,Idaho Falls,ID,468.74,637.15," 11,705 ",,,,,,,,,,,
170,SBP,San Luis County Regional,San Luis Obispo,CA,494.04,671.53," 11,284 ",,,,,,,,,,,
171,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,256.03,348.01," 10,338 ",,,,,,,,,,,
172,LCK,Rickenbacker International,Columbus,OH,233.89,317.92," 10,329 ",,,,,,,,,,,
173,EVV,Evansville Regional,Evansville,IN,496.32,674.64," 10,307 ",,,,,,,,,,,
174,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,483.64,657.40," 10,155 ",,,,,,,,,,,
175,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,430.77,585.53," 10,009 ",,,,,,,,,,,
176,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,323.29,439.44," 9,970 ",,,,,,,,,,,
177,JNU,Juneau International,Juneau,AK,469.46,638.12," 9,873 ",,,,,,,,,,,
178,MRY,Monterey Regional,Monterey,CA,481.89,655.02," 9,503 ",,,,,,,,,,,
179,BLI,Bellingham International,Bellingham,WA,277.81,377.63," 9,292 ",,,,,,,,,,,
180,TTN,Trenton Mercer,Trenton,NJ,183.81,249.85," 9,198 ",,,,,,,,,,,
181,MLB,Melbourne Orlando International,Melbourne,FL,431.17,586.07," 9,185 ",,,,,,,,,,,
182,DRO,Durango La Plata County,Durango,CO,475.84,646.79," 9,163 ",,,,,,,,,,,
183,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,501.89,682.20," 8,897 ",,,,,,,,,,,
184,BFL,Meadows Field,Bakersfield,CA,477.67,649.29," 8,531 ",,,,,,,,,,,
185,GRK,Robert Gray AAF,Killeen,TX,492.59,669.57," 8,517 ",,,,,,,,,,,
186,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,514.65,699.55," 8,170 ",,,,,,,,,,,
187,MOT,Minot International,Minot,ND,644.86,876.54," 7,755 ",,,,,,,,,,,
188,SGU,St George Regional,St. George,UT,183.80,249.83," 7,705 ",,,,,,,,,,,
189,GTF,Great Falls International,Great Falls,MT,490.99,667.39," 7,637 ",,,,,,,,,,,
190,RFD,Chicago/Rockford International,Rockford,IL,234.68,318.99," 7,383 ",,,,,,,,,,,
191,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,552.00,750.32," 7,337 ",,,,,,,,,,,
192,STX,Henry E. Rohlsen,Christiansted,VI,508.47,691.16," 7,334 ",,,,,,,,,,,
193,MTJ,Montrose Regional,Montrose/Delta,CO,539.81,733.75," 7,013 ",,,,,,,,,,,
194,SCE,University Park,State College,PA,512.31,696.36," 6,866 ",,,,,,,,,,,
195,DLH,Duluth International,Duluth,MN,503.77,684.77," 6,652 ",,,,,,,,,,,
196,MGM,Montgomery Regional,Montgomery,AL,511.64,695.46," 6,584 ",,,,,,,,,,,
197,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,310.27,421.75," 6,574 ",,,,,,,,,,,
198,HHH,Hilton Head Airport,Hilton Head,SC,469.41,638.06," 6,408 ",,,,,,,,,,,
199,LBE,Arnold Palmer Regional,Latrobe,PA,402.69,547.37," 6,136 ",,,,,,,,,,,
200,BRO,Brownsville South Padre Island International,Brownsville,TX,486.92,661.86," 6,127 ",,,,,,,,,,,
201,LAN,Capital Region International,Lansing,MI,397.75,540.65," 5,888 ",,,,,,,,,,,
202,LRD,Laredo International,Laredo,TX,384.66,522.86," 5,865 ",,,,,,,,,,,
203,AEX,Alexandria International,Alexandria,LA,492.65,669.65," 5,806 ",,,,,,,,,,,
204,CWA,Central Wisconsin,Mosinee,WI,467.49,635.45," 5,754 ",,,,,,,,,,,
205,TOL,Eugene F Kranz Toledo Express,Toledo,OH,341.62,464.36," 5,563 ",,,,,,,,,,,
206,LSE,La Crosse Regional,La Crosse,WI,536.14,728.75," 5,497 ",,,,,,,,,,,
207,EGE,Eagle County Regional,Eagle,CO,592.02,804.72," 5,285 ",,,,,,,,,,,
208,YUM,Yuma MCAS/Yuma International,Yuma,AZ,452.30,614.80," 5,255 ",,,,,,,,,,,
209,SCK,Stockton Metro,Stockton,CA,129.85,176.51," 5,232 ",,,,,,,,,,,
210,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,517.32,703.18," 5,176 ",,,,,,,,,,,
211,RST,Rochester International,Rochester,MN,428.21,582.06," 5,139 ",,,,,,,,,,,
212,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,296.01,402.36," 5,060 ",,,,,,,,,,,
213,LNK,Lincoln Airport,Lincoln,NE,425.32,578.13," 5,033 ",,,,,,,,,,,
214,ELM,Elmira/Corning Regional,Elmira/Corning,NY,390.02,530.14," 5,016 ",,,,,,,,,,,
215,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,425.28,578.07," 4,875 ",,,,,,,,,,,
216,MLU,Monroe Regional,Monroe,LA,546.34,742.62," 4,860 ",,,,,,,,,,,
217,FLG,Flagstaff Pulliam,Flagstaff,AZ,412.22,560.33," 4,845 ",,,,,,,,,,,
218,COU,Columbia Regional,Columbia,MO,393.91,535.43," 4,701 ",,,,,,,,,,,
219,HDN,Yampa Valley,Hayden,CO,478.12,649.89," 4,571 ",,,,,,,,,,,
220,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,432.97,588.52," 4,529 ",,,,,,,,,,,
221,ERI,Erie International/Tom Ridge Field,Erie,PA,392.33,533.29," 4,465 ",,,,,,,,,,,
222,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,277.56,377.28," 4,411 ",,,,,,,,,,,
223,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,565.36,768.48," 4,256 ",,,,,,,,,,,
224,ABI,Abilene Regional,Abilene,TX,437.68,594.92," 4,199 ",,,,,,,,,,,
225,ACK,Nantucket Memorial,Nantucket,MA,334.79,455.07," 4,191 ",,,,,,,,,,,
226,MBS,MBS International,Saginaw/Bay City/Midland,MI,481.39,654.33," 4,177 ",,,,,,,,,,,
227,GFK,Grand Forks International,Grand Forks,ND,570.57,775.56," 4,123 ",,,,,,,,,,,
228,SAF,Santa Fe Municipal,Santa Fe,NM,173.00,235.15," 4,034 ",,,,,,,,,,,
229,SPI,Abraham Lincoln Capital,Springfield,IL,419.71,570.50," 4,033 ",,,,,,,,,,,
230,KTN,Ketchikan International,Ketchikan,AK,472.31,642.00," 4,031 ",,,,,,,,,,,
231,GUM,Guam International,Guam,TT,1603.61,2179.74," 3,980 ",,,,,,,,,,,
232,BET,Bethel Airport,Bethel,AK,462.42,628.55," 3,893 ",,,,,,,,,,,
233,CPR,Casper/Natrona County International,Casper,WY,572.50,778.18," 3,792 ",,,,,,,,,,,
234,HLN,Helena Regional,Helena,MT,594.84,808.55," 3,759 ",,,,,,,,,,,
235,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,319.93,434.88," 3,753 ",,,,,,,,,,,
236,GRI,Central Nebraska Regional,Grand Island,NE,210.74,286.45," 3,669 ",,,,,,,,,,,
237,CLL,Easterwood Field,College Station/Bryan,TX,489.93,665.95," 3,608 ",,,,,,,,,,,
238,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,537.52,730.64," 3,513 ",,,,,,,,,,,
239,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,406.01,551.88," 3,452 ",,,,,,,,,,,
240,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,465.81,633.16," 3,427 ",,,,,,,,,,,
241,CMI,University of Illinois/Willard,Champaign/Urbana,IL,482.59,655.98," 3,301 ",,,,,,,,,,,
242,RDD,Redding Municipal,Redding,CA,426.91,580.28," 3,292 ",,,,,,,,,,,
243,LCH,Lake Charles Regional,Lake Charles,LA,534.87,727.04," 3,278 ",,,,,,,,,,,
244,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,445.76,605.91," 3,259 ",,,,,,,,,,,
245,MQT,Sawyer International,Marquette,MI,476.19,647.28," 3,013 ",,,,,,,,,,,
246,PUW,Pullman Moscow Regional,Pullman,WA,343.49,466.89," 2,983 ",,,,,,,,,,,
247,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,419.50,570.21," 2,852 ",,,,,,,,,,,
248,EAT,Pangborn Memorial,Wenatchee,WA,363.85,494.57," 2,816 ",,,,,,,,,,,
249,SIT,Sitka Rocky Gutierrez,Sitka,AK,427.59,581.22," 2,765 ",,,,,,,,,,,
250,PSM,Portsmouth International at Pease,Portsmouth,NH,118.00,160.39," 2,731 ",,,,,,,,,,,
251,CSG,Columbus Airport,Columbus,GA,553.39,752.21," 2,693 ",,,,,,,,,,,
252,ADQ,Kodiak Airport,Kodiak,AK,691.93,940.52," 2,681 ",,,,,,,,,,,
253,FSM,Fort Smith Regional,Fort Smith,AR,544.25,739.78," 2,626 ",,,,,,,,,,,
254,ROW,Roswell Air Center,Roswell,NM,468.01,636.15," 2,572 ",,,,,,,,,,,
255,ACT,Waco Regional,Waco,TX,459.25,624.25," 2,483 ",,,,,,,,,,,
256,TYR,Tyler Pounds Regional,Tyler,TX,476.63,647.87," 2,461 ",,,,,,,,,,,
257,PBG,Plattsburgh International,Plattsburgh,NY,245.89,334.24," 2,456 ",,,,,,,,,,,
258,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,397.41,540.18," 2,432 ",,,,,,,,,,,
259,PSE,Mercedita,Ponce,PR,202.02,274.61," 2,413 ",,,,,,,,,,,
260,VLD,Valdosta Regional,Valdosta,GA,495.39,673.37," 2,294 ",,,,,,,,,,,
261,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,495.95,674.14," 2,244 ",,,,,,,,,,,
262,ALW,Walla Walla Regional,Walla Walla,WA,402.10,546.56," 2,204 ",,,,,,,,,,,
263,HVN,Tweed New Haven,New Haven,CT,410.64,558.18," 2,188 ",,,,,,,,,,,
