2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
273,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,464.66,674.55,"1,631",,,,,,,,,,,
274,OTZ,Ralph Wien Memorial,Kotzebue,AK,495.78,719.74,"1,608",,,,,,,,,,,
275,BJI,Bemidji Regional,Bemidji,MN,525.10,762.30,"1,603",,,,,,,,,,,
276,BQK,Brunswick Golden Isles,Brunswick,GA,470.79,683.46,"1,518",,,,,,,,,,,
277,OME,Nome Airport,Nome,AK,497.70,722.52,"1,505",,,,,,,,,,,
278,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,531.07,770.96,"1,479",,,,,,,,,,,
279,GGG,East Texas Regional,Longview,TX,419.24,608.61,"1,477",,,,,,,,,,,
280,PIH,Pocatello Regional,Pocatello,ID,528.84,767.73,"1,459",,,,,,,,,,,
281,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,573.67,832.81,"1,448",,,,,,,,,,,
282,FLO,Florence Regional,Florence,SC,499.39,724.97,"1,406",,,,,,,,,,,
283,STC,St. Cloud Regional,St. Cloud,MN,500.79,727.01,"1,398",,,,,,,,,,,
284,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,442.79,642.81,"1,357",,,,,,,,,,,
285,EAR,Kearney Regional,Kearney,NE,503.60,731.09,"1,339",,,,,,,,,,,
286,RHI,Rhinelander/Oneida County,Rhinelander,WI,444.24,644.91,"1,337",,,,,,,,,,,
287,ABR,Aberdeen Regional,Aberdeen,SD,541.75,786.48,"1,325",,,,,,,,,,,
288,BRD,Brainerd Lakes Regional,Brainerd,MN,504.87,732.94,"1,315",,,,,,,,,,,
289,JLN,Joplin Regional,Joplin,MO,426.62,619.33,"1,300",,,,,,,,,,,
290,DRT,Del Rio International,Del Rio,TX,451.93,656.08,"1,298",,,,,,,,,,,
291,GCC,Northeast Wyoming Regional,Gillette,WY,622.15,903.19,"1,261",,,,,,,,,,,
292,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,535.01,776.69,"1,225",,,,,,,,,,,
293,ART,Watertown International,Watertown,NY,485.51,704.83,"1,214",,,,,,,,,,,
294,CIU,Chippewa County International,Sault Ste. Marie,MI,539.49,783.19,"1,113",,,,,,,,,,,
295,SCC,Deadhorse Airport,Deadhorse,AK,429.52,623.54,"1,094",,,,,,,,,,,
296,EKO,Elko Regional,Elko,NV,495.33,719.08,"1,078",,,,,,,,,,,
297,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,464.29,674.02,"1,067",,,,,,,,,,,
298,EAU,Chippewa Valley Regional,Eau Claire,WI,459.72,667.39,"1,060",,,,,,,,,,,
299,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,558.39,810.63,"1,044",,,,,,,,,,,
300,DBQ,Dubuque Regional,Dubuque,IA,397.62,577.23,"1,036",,,,,,,,,,,
301,SHR,Sheridan County,Sheridan,WY,529.72,769.00,"1,035",,,,,,,,,,,
302,DLG,Dillingham Airport,Dillingham,AK,556.25,807.52,991,,,,,,,,,,,
303,ORH,Worcester Regional,Worcester,MA,177.06,257.05,959,,,,,,,,,,,
304,ESC,Delta County,Escanaba,MI,357.14,518.46,932,,,,,,,,,,,
305,BTM,Bert Mooney,Butte,MT,524.07,760.80,924,,,,,,,,,,,
306,SPN,Francisco C. Ada Saipan International,Saipan,TT,976.43,1417.50,906,,,,,,,,,,,
307,CMX,Houghton County Memorial,Hancock/Houghton,MI,487.42,707.60,903,,,,,,,,,,,
308,LAR,Laramie Regional,Laramie,WY,593.20,861.16,900,,,,,,,,,,,
309,SLN,Salina Regional,Salina,KS,457.57,664.27,893,,,,,,,,,,,
310,RKS,Southwest Wyoming Regional,Rock Springs,WY,610.69,886.56,889,,,,,,,,,,,
311,IMT,Ford,Iron Mountain/Kingsfd,MI,363.00,526.98,878,,,,,,,,,,,
312,HIB,Range Regional,Hibbing,MN,537.20,779.86,837,,,,,,,,,,,
313,CDC,Cedar City Regional,Cedar City,UT,395.98,574.86,804,,,,,,,,,,,
314,PSG,Petersburg James A Johnson,Petersburg,AK,384.44,558.09,783,,,,,,,,,,,
315,HOB,Lea County Regional,Hobbs,NM,411.50,597.38,781,,,,,,,,,,,
316,ALO,Waterloo Regional,Waterloo,IA,462.45,671.35,748,,,,,,,,,,,
317,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,535.76,777.77,711,,,,,,,,,,,
318,APN,Alpena County Regional,Alpena,MI,557.13,808.79,694,,,,,,,,,,,
319,RIW,Central Wyoming Regional,Riverton/Lander,WY,564.19,819.04,692,,,,,,,,,,,
320,PIR,Pierre Regional,Pierre,SD,535.32,777.14,689,,,,,,,,,,,
321,AKN,King Salmon Airport,King Salmon,AK,568.77,825.70,688,,,,,,,,,,,
322,SHD,Shenandoah Valley Regional,Staunton,VA,448.54,651.15,685,,,,,,,,,,,
323,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,374.30,543.38,665,,,,,,,,,,,
324,OWB,Owensboro Daviess County Regional,Owensboro,KY,376.34,546.35,650,,,,,,,,,,,
325,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,463.63,673.06,624,,,,,,,,,,,
326,PAH,Barkley Regional,Paducah,KY,431.60,626.57,622,,,,,,,,,,,
326,MKG,Muskegon County,Muskegon,MI,406.19,589.68,622,,,,,,,,,,,
328,CNY,Canyonlands Regional,Moab,UT,340.90,494.89,621,,,,,,,,,,,
329,CDV,Merle K Mudhole Smith,Cordova,AK,370.63,538.06,604,,,,,,,,,,,
330,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,547.00,794.10,600,,,,,,,,,,,
331,HYS,Hays Regional,Hays,KS,509.67,739.89,597,,,,,,,,,,,
332,MEI,Key Field,Meridian,MS,544.58,790.58,588,,,,,,,,,,,
333,PUB,Pueblo Memorial,Pueblo,CO,350.06,508.19,584,,,,,,,,,,,
334,PQI,Presque Isle International,Presque Isle/Houlton,ME,545.40,791.77,571,,,,,,,,,,,
335,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,473.01,686.67,546,,,,,,,,,,,
336,JMS,Jamestown Regional,Jamestown,ND,484.95,704.01,507,,,,,,,,,,,
337,WRG,Wrangell Airport,Wrangell,AK,379.12,550.38,496,,,,,,,,,,,
338,DEC,Decatur Airport,Decatur,IL,332.61,482.86,494,,,,,,,,,,,
339,ATY,Watertown Regional,Watertown,SD,559.08,811.63,476,,,,,,,,,,,
340,DDC,Dodge City Regional,Dodge City,KS,507.30,736.46,474,,,,,,,,,,,
341,OGS,Ogdensburg International,Ogdensburg,NY,490.38,711.89,459,,,,,,,,,,,
342,CGI,Cape Girardeau Regional,Cape Girardeau,MO,410.56,596.01,458,,,,,,,,,,,
343,ILG,New Castle,Wilmington,DE,299.85,435.30,457,,,,,,,,,,,
344,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,520.91,756.22,438,,,,,,,,,,,
344,VEL,Vernal Regional,Vernal,UT,388.96,564.66,438,,,,,,,,,,,
346,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,373.89,542.79,407,,,,,,,,,,,
347,VCT,Victoria Regional,Victoria,TX,455.95,661.91,396,,,,,,,,,,,
348,HYA,Cape Cod Gateway,Hyannis,MA,546.12,792.81,392,,,,,,,,,,,
349,INL,Falls International Einarson Field,International Falls,MN,523.57,760.07,372,,,,,,,,,,,
350,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,484.92,703.97,348,,,,,,,,,,,
351,MCW,Mason City Municipal,Mason City,IA,427.36,620.41,345,,,,,,,,,,,
352,WYS,Yellowstone,West Yellowstone,MT,369.89,536.97,340,,,,,,,,,,,
353,LBL,Liberal Mid-America Regional,Liberal,KS,576.34,836.69,325,,,,,,,,,,,
354,FOD,Fort Dodge Regional,Fort Dodge,IA,415.35,602.97,311,,,,,,,,,,,
355,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,432.05,627.21,309,,,,,,,,,,,
356,LWB,Greenbrier Valley,Lewisburg,WV,480.95,698.21,254,,,,,,,,,,,
357,DVL,Devils Lake Regional,Devils Lake,ND,536.64,779.05,247,,,,,,,,,,,
358,YAK,Yakutat Airport,Yakutat,AK,344.67,500.37,231,,,,,,,,,,,
359,IPT,Williamsport Regional,Williamsport,PA,503.35,730.73,227,,,,,,,,,,,
360,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,561.92,815.75,211,,,,,,,,,,,
361,DUT,Unalaska Airport,Unalaska,AK,794.78,1153.80,186,,,,,,,,,,,
362,UIN,Quincy Regional-Baldwin Field,Quincy,IL,447.28,649.32,166,,,,,,,,,,,
363,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,456.56,662.80,163,,,,,,,,,,,
364,BKW,Raleigh County Memorial,Beckley,WV,343.62,498.84,146,,,,,,,,,,,
365,GST,Gustavus Airport,Gustavus,AK,168.81,245.07,142,,,,,,,,,,,
365,PPG,Pago Pago International,Pago Pago,TT,966.10,1402.51,142,,,,,,,,,,,
367,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,163.65,237.57,128,,,,,,,,,,,
368,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,505.98,734.55,127,,,,,,,,,,,
369,CVN,Clovis Regional,Clovis,NM,373.40,542.07,124,,,,,,,,,,,
370,IPL,Imperial County,El Centro,CA,293.56,426.17,121,,,,,,,,,,,
371,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,533.74,774.84,107,,,,,,,,,,,
372,PVC,Provincetown Municipal,Provincetown,MA,440.00,638.76,103,,,,,,,,,,,
372,TUP,Tupelo Regional,Tupelo,MS,472.08,685.32,103,,,,,,,,,,,
374,LEB,Lebanon Municipal,Lebanon-Hanover,NH,477.55,693.27,100,,,,,,,,,,,
375,AUG,Augusta State,Augusta/Waterville,ME,450.97,654.68,93,,,,,,,,,,,
376,ENA,Kenai Municipal,Kenai,AK,588.09,853.74,91,,,,,,,,,,,
376,MGW,Morgantown Municipal,Morgantown,WV,496.60,720.93,91,,,,,,,,,,,
378,IWD,Gogebic-Iron County,Ironwood,MI,371.77,539.70,89,,,,,,,,,,,
379,RKD,Knox County Regional,Rockland,ME,486.66,706.50,88,,,,,,,,,,,
380,RUT,Rutland - Southern Vermont Regional,Rutland,VT,518.38,752.54,85,,,,,,,,,,,
381,TEX,Telluride Regional,Telluride,CO,595.32,864.23,81,,,,,,,,,,,
382,MBL,Manistee County-Blacker,Manistee/Ludington,MI,326.99,474.70,77,,,,,,,,,,,
383,ADK,Adak,Adak Island,AK,915.56,1329.13,76,,,,,,,,,,,
384,IRK,Kirksville Regional,Kirksville,MO,347.07,503.84,73,,,,,,,,,,,
385,HOM,Homer Airport,Homer,AK,658.27,955.62,71,,,,,,,,,,,
386,CEZ,Cortez Municipal,Cortez,CO,552.16,801.59,67,,,,,,,,,,,
387,PGA,Page Municipal,Page,AZ,393.91,571.85,65,,,,,,,,,,,
388,DUJ,DuBois Regional,DuBois,PA,459.35,666.85,64,,,,,,,,,,,
389,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,650.85,944.85,58,,,,,,,,,,,
390,MSS,Massena International-Richards Field,Massena,NY,513.66,745.69,54,,,,,,,,,,,
391,BFD,Bradford Regional,Bradford,PA,459.34,666.84,51,,,,,,,,,,,
392,CDB,Cold Bay Airport,Cold Bay,AK,784.69,1139.15,50,,,,,,,,,,,
392,SOW,Show Low Regional,Show Low,AZ,435.61,632.38,50,,,,,,,,,,,
394,MCK,McCook Ben Nelson Regional,McCook,NE,513.67,745.71,49,,,,,,,,,,,
395,VQS,Antonio Rivera Rodriguez,Vieques,PR,596.33,865.71,47,,,,,,,,,,,
395,GLH,Greenville Mid Delta,Greenville,MS,488.60,709.31,47,,,,,,,,,,,
395,SDY,Sidney Richland Regional,Sidney,MT,487.06,707.07,47,,,,,,,,,,,
398,AIA,Alliance Municipal,Alliance,NE,590.48,857.21,43,,,,,,,,,,,
399,TVF,Thief River Falls Regional,Thief River Falls,MN,484.70,703.64,41,,,,,,,,,,,
400,MSL,Northwest Alabama Regional,Muscle Shoals,AL,385.07,559.02,40,,,,,,,,,,,
401,CNM,Cavern City Air Terminal,Carlsbad,NM,743.60,1079.50,36,,,,,,,,,,,
402,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,703.48,1021.25,35,,,,,,,,,,,
403,AOO,Altoona-Blair County,Altoona,PA,413.28,599.96,31,,,,,,,,,,,
403,HRO,Boone County,Harrison,AR,483.00,701.18,31,,,,,,,,,,,
405,CDR,Chadron Municipal,Chadron,NE,545.60,792.05,27,,,,,,,,,,,
405,MCE,Merced Regional/Macready Field,Merced,CA,313.50,455.11,27,,,,,,,,,,,
407,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,339.20,492.43,26,,,,,,,,,,,
408,MKK,Molokai,Hoolehua,HI,601.72,873.54,24,,,,,,,,,,,
409,LNS,Lancaster Airport,Lancaster,PA,453.43,658.25,19,,,,,,,,,,,
410,VDZ,Valdez Pioneer Field,Valdez,AK,549.46,797.67,17,,,,,,,,,,,
411,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,289.00,419.55,16,,,,,,,,,,,
411,HVR,Havre City-County,Havre,MT,743.00,1078.63,16,,,,,,,,,,,
413,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,509.50,739.65,13,,,,,,,,,,,
413,LNY,Lanai Airport,Lanai,HI,509.74,740.00,13,,,,,,,,,,,
415,MKL,McKellar-Sipes Regional,Jackson,TN,355.75,516.45,11,,,,,,,,,,,
416,GDV,Dawson Community,Glendive,MT,582.25,845.26,10,,,,,,,,,,,
417,JHM,Kapalua Airport,Kapalua,HI,586.08,850.82,6,,,,,,,,,,,
417,MCN,Middle Georgia Regional,Macon,GA,554.97,805.66,6,,,,,,,,,,,
419,SDP,Sand Point,Sandpoint,AK,835.94,1213.55,4,,,,,,,,,,,
420,SNP,St. Paul Island,St. Paul,AK,857.02,1244.16,3,,,,,,,,,,,
421,OLF,L. M. Clayton,Wolf Point,MT,552.60,802.22,1,,,,,,,,,,,
421,CEC,Jack McNamara Field,Crescent City,CA,328.25,476.53,1,,,,,,,,,,,
421,HNM,Hana Airport,Hana,HI,1384.00,2009.18,1,,,,,,,,,,,
424,AHN,Athens/Ben Epps,Athens,GA,494.99,718.59, -   ,,,,,,,,,,,
424,ANI,Aniak Airport,Aniak,AK,606.89,881.03, -   ,,,,,,,,,,,
424,APF,Naples Municipal,Naples,FL,460.57,668.61, -   ,,,,,,,,,,,
424,BED,Laurence G Hanscom Field,Bedford,MA,164.83,239.29, -   ,,,,,,,,,,,
424,BKX,Brookings Regional,Brookings,SD,362.10,525.67, -   ,,,,,,,,,,,
424,BLF,Mercer County,Princeton/Bluefield,WV,425.96,618.38, -   ,,,,,,,,,,,
424,BRL,Southeast Iowa Regional,Burlington,IA,393.89,571.81, -   ,,,,,,,,,,,
424,CIC,Chico Municipal,Chico,CA,297.12,431.34, -   ,,,,,,,,,,,
424,CLD,McClellan-Palomar,Carlsbad,CA,312.62,453.83, -   ,,,,,,,,,,,
424,CYF,Chefornak Airport,Chefornak,AK,484.50,703.36, -   ,,,,,,,,,,,
424,ELY,Ely Airport/Yelland Field,Ely,NV,375.33,544.88, -   ,,,,,,,,,,,
424,FHU,Sierra Vista Municipal-Libby AAF,Fort Huachuca,AZ,377.33,547.78, -   ,,,,,,,,,,,
424,FKL,Venango Regional,Franklin/Oil City,PA,418.31,607.26, -   ,,,,,,,,,,,
424,FMN,Four Corners Regional,Farmington,NM,547.03,794.14, -   ,,,,,,,,,,,
424,FOE,Topeka Regional,Topeka,KS,178.56,259.22, -   ,,,,,,,,,,,
424,GBD,Great Bend Municipal,Great Bend,KS,400.75,581.78, -   ,,,,,,,,,,,
424,HII,Lake Havasu City Airport,Lake Havasu City,AZ,403.47,585.72, -   ,,,,,,,,,,,
424,HKY,Hickory Regional,Hickory,NC,380.54,552.44, -   ,,,,,,,,,,,
424,HON,Huron Regional,Huron,SD,454.72,660.13, -   ,,,,,,,,,,,
424,HPB,Hooper Bay Airport,Hooper Bay,AK,396.00,574.88, -   ,,,,,,,,,,,
424,IFP,Laughlin/Bullhead International,Bullhead City,AZ,155.45,225.67, -   ,,,,,,,,,,,
424,IGM,Kingman Airport,Kingman,AZ,382.68,555.55, -   ,,,,,,,,,,,
424,ISN,Sloulin Field International,Williston,ND,624.03,905.91, -   ,,,,,,,,,,,
424,ISO,Kinston Regional Jetport at Stallings Field,Kinston,NC,385.67,559.89, -   ,,,,,,,,,,,
424,IYK,Inyokern Airport,Inyokern,CA,603.60,876.26, -   ,,,,,,,,,,,
424,JBR,Jonesboro Municipal,Jonesboro,AR,339.00,492.13, -   ,,,,,,,,,,,
424,JHW,Chautauqua County/Jamestown,Jamestown,NY,416.80,605.08, -   ,,,,,,,,,,,
424,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,441.05,640.28, -   ,,,,,,,,,,,
424,LWT,Lewistown Municipal,Lewistown,MT,558.67,811.03, -   ,,,,,,,,,,,
424,MCG,McGrath Airport,McGrath,AK,687.43,997.95, -   ,,,,,,,,,,,
424,MKC,Charles B. Wheeler Downtown,Kansas City,MO,301.67,437.94, -   ,,,,,,,,,,,
424,MLS,Frank Wiley Field,Miles City,MT,453.33,658.11, -   ,,,,,,,,,,,
424,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,253.16,367.52, -   ,,,,,,,,,,,
424,MWH,Grant County International,Moses Lake,WA,439.75,638.39, -   ,,,,,,,,,,,
424,NYC,New York City Metropolitan Area,New York,NY,204.00,296.15, -   ,,,,,,,,,,,
424,OBU,Kobuk Airport,Kobuk,AK,1566.00,2273.40, -   ,,,,,,,,,,,
424,OXR,Oxnard,Oxnard/Ventura,CA,474.46,688.79, -   ,,,,,,,,,,,
424,PFN,Bay County,Panama City,FL,543.44,788.93, -   ,,,,,,,,,,,
424,PLB,Clinton County,Plattsburgh,NY,514.40,746.77, -   ,,,,,,,,,,,
424,PNC,Ponca City Regional,Ponca City,OK,700.75,1017.29, -   ,,,,,,,,,,,
424,ROP,Benjamin Taisacan Manglona International,Rota,TT,1710.42,2483.05, -   ,,,,,,,,,,,
424,SOP,Moore County,Pinehurst/Southern Pines,NC,362.78,526.65, -   ,,,,,,,,,,,
424,STG,St. George Island Airport,St. George Island,AK,849.00,1232.51, -   ,,,,,,,,,,,
424,SVC,Grant County,Silver City/Hurley,NM,462.00,670.70, -   ,,,,,,,,,,,
424,UNK,Unalakleet Airport,Unalakleet,AK,686.57,996.71, -   ,,,,,,,,,,,
424,UTM,Tunica Municipal,Tunica,MS,72.45,105.18, -   ,,,,,,,,,,,
424,VGT,North Las Vegas,Las Vegas,NV,264.00,383.25, -   ,,,,,,,,,,,
424,VIS,Visalia Municipal,Visalia,CA,525.33,762.64, -   ,,,,,,,,,,,
424,WAS,Washington DC Metropolitan Area,Washington,DC,427.50,620.61, -   ,,,,,,,,,,,
424,WDG,Enid Woodring Regional,Enid,OK,713.14,1035.28, -   ,,,,,,,,,,,
424,WRL,Worland Municipal,Worland,WY,539.22,782.79, -   ,,,,,,,,,,,
424,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,146.84,213.17, -   ,,,,,,,,,,,
