2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
27,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,355.10,603.49,"308,850",,,,,,,,,,,
28,CLT,Charlotte Douglas International,Charlotte,NC,495.69,842.42,"291,628",,,,,,,,,,,
29,BNA,Nashville International,Nashville,TN,293.98,499.61,"290,447",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,265.68,451.53,"265,377",,,,,,,,,,,
31,MDW,Chicago Midway International,Chicago-Midway,IL,217.52,369.68,"254,220",,,,,,,,,,,
32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,304.57,517.62,"241,426",,,,,,,,,,,
33,STL,St Louis Lambert International,St. Louis,MO,345.48,587.14,"227,117",,,,,,,,,,,
34,SJU,Luis Munoz Marin International,San Juan,PR,349.35,593.72,"221,048",,,,,,,,,,,
35,DAL,Dallas Love Field,Dallas-Love Field,TX,182.79,310.66,"213,582",,,,,,,,,,,
36,MCI,Kansas City International,Kansas City,MO,279.63,475.23,"207,664",,,,,,,,,,,
37,IND,Indianapolis International,Indianapolis,IN,309.42,525.85,"206,535",,,,,,,,,,,
38,HNL,Daniel K Inouye International,Honolulu,HI,139.05,236.31,"201,225",,,,,,,,,,,
39,CLE,Cleveland-Hopkins International,Cleveland,OH,343.79,584.28,"199,421",,,,,,,,,,,
40,SJC,Norman Y. Mineta San Jose International,San Jose,CA,306.34,520.63,"194,429",,,,,,,,,,,
41,OAK,Metro Oakland International,Oakland,CA,236.98,402.76,"194,387",,,,,,,,,,,
42,MSY,Louis Armstrong New Orleans International,New Orleans,LA,269.82,458.56,"188,154",,,,,,,,,,,
43,IAD,Washington Dulles International,Washington-Dulles,DC,451.45,767.24,"187,452",,,,,,,,,,,
44,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,457.69,777.86,"183,219",,,,,,,,,,,
45,SNA,John Wayne Airport-Orange County,Santa Ana,CA,365.14,620.56,"182,534",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,427.94,727.28,"181,455",,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,299.68,509.31,"180,661",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,217.61,369.83,"173,112",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,311.05,528.63,"167,522",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,302.57,514.22,"164,832",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,335.50,570.18,"142,941",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,360.01,611.85,"131,320",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,287.29,488.26,"129,900",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,254.25,432.10,"128,292",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,321.51,546.40,"120,424",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,303.66,516.06,"106,587",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,371.39,631.18,"106,166",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,472.42,802.88,"99,005",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,270.46,459.65,"97,566",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,185.65,315.52,"97,139",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,385.37,654.93,"96,550",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,451.90,768.01,"92,905",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,412.18,700.49,"91,893",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,306.11,520.24,"91,480",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,288.68,490.62,"88,375",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,409.41,695.79,"86,440",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,251.38,427.22,"86,252",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,272.74,463.53,"85,944",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,290.69,494.02,"83,896",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,257.85,438.21,"83,186",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,221.83,377.00,"81,805",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,71.05,120.76,"74,704",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,288.17,489.74,"70,359",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,304.47,517.45,"68,118",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,416.61,708.03,"67,129",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,301.86,513.01,"64,735",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,312.03,530.31,"62,393",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,327.18,556.05,"62,011",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,324.84,552.07,"57,556",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,345.94,587.93,"57,118",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,321.88,547.03,"57,022",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,412.58,701.18,"54,946",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,395.03,671.36,"52,889",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,398.05,676.49,"52,418",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,395.73,672.54,"49,200",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,490.74,834.02,"49,148",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,414.75,704.87,"48,798",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,298.29,506.94,"48,278",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,389.95,662.72,"47,981",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,69.50,118.11,"44,410",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,248.44,422.23,"44,035",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,449.80,764.43,"43,040",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,411.76,699.79,"42,256",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,453.41,770.57,"39,718",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,117.37,199.47,"39,522",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,409.65,696.20,"39,514",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,201.30,342.11,"37,944",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,424.49,721.42,"37,538",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,365.95,621.93,"35,317",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,568.63,966.39,"35,091",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,439.75,747.35,"33,692",,,,,,,,,,,
102,AVL,Asheville Regional,Asheville,NC,445.65,757.38,"33,509",,,,,,,,,,,
103,XNA,Northwest Arkansas National,Fayetteville,AR,425.60,723.31,"33,498",,,,,,,,,,,
104,EUG,Mahlon Sweet Field,Eugene,OR,376.90,640.54,"33,026",,,,,,,,,,,
105,LIH,Lihue Airport,Lihue,HI,54.77,93.08,"32,532",,,,,,,,,,,
106,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,325.34,552.91,"31,183",,,,,,,,,,,
107,MDT,Harrisburg International,Harrisburg,PA,453.51,770.74,"30,949",,,,,,,,,,,
108,DAY,James M Cox/Dayton International,Dayton,OH,343.11,583.12,"30,855",,,,,,,,,,,
109,FSD,Joe Foss Field,Sioux Falls,SD,394.88,671.10,"29,802",,,,,,,,,,,
110,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,339.05,576.22,"29,251",,,,,,,,,,,
111,ISP,Long Island MacArthur,Islip,NY,221.42,376.31,"28,265",,,,,,,,,,,
112,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,328.24,557.84,"27,916",,,,,,,,,,,
113,LEX,Blue Grass,Lexington,KY,396.84,674.43,"27,888",,,,,,,,,,,
114,MAF,Midland International Air and Space Port,Midland/Odessa,TX,221.13,375.80,"27,625",,,,,,,,,,,
115,SGF,Springfield-Branson National,Springfield,MO,462.62,786.22,"26,473",,,,,,,,,,,
116,MHT,Manchester Boston Regional,Manchester,NH,316.97,538.69,"26,222",,,,,,,,,,,
117,MFR,Rogue Valley International - Medford,Medford,OR,375.26,637.76,"26,110",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,463.56,787.83,"25,469",,,,,,,,,,,
119,ILM,Wilmington International,Wilmington,NC,394.98,671.27,"24,558",,,,,,,,,,,
120,FAR,Hector International,Fargo,ND,465.33,790.83,"24,510",,,,,,,,,,,
121,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,444.77,755.89,"24,153",,,,,,,,,,,
122,CAE,Columbia Metropolitan,Columbia,SC,470.86,800.23,"24,128",,,,,,,,,,,
123,SBA,Santa Barbara Municipal,Santa Barbara,CA,416.28,707.47,"23,984",,,,,,,,,,,
124,RDM,Roberts Field,Bend/Redmond,OR,372.96,633.85,"23,093",,,,,,,,,,,
125,ATW,Appleton International,Appleton,WI,479.60,815.08,"22,839",,,,,,,,,,,
126,FWA,Fort Wayne International,Fort Wayne,IN,415.09,705.45,"22,770",,,,,,,,,,,
127,CHA,Lovell Field,Chattanooga,TN,420.06,713.89,"22,081",,,,,,,,,,,
128,LBB,Lubbock Preston Smith International,Lubbock,TX,227.32,386.34,"21,979",,,,,,,,,,,
129,SBN,South Bend International,South Bend,IN,381.86,648.97,"21,936",,,,,,,,,,,
130,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,397.31,675.23,"21,441",,,,,,,,,,,
131,BTV,Burlington International,Burlington,VT,435.40,739.96,"21,231",,,,,,,,,,,
132,FAI,Fairbanks International,Fairbanks,AK,368.31,625.94,"20,659",,,,,,,,,,,
133,BIL,Billings Logan International,Billings,MT,422.44,717.94,"19,384",,,,,,,,,,,
134,MSO,Missoula Montana,Missoula,MT,445.92,757.84,"19,023",,,,,,,,,,,
135,ACY,Atlantic City International,Atlantic City,NJ,214.13,363.91,"18,671",,,,,,,,,,,
136,STT,Cyril E King,Charlotte Amalie,VI,328.60,558.46,"18,308",,,,,,,,,,,
137,ITO,Hilo International,Hilo,HI,52.11,88.56,"17,964",,,,,,,,,,,
138,TLH,Tallahassee International,Tallahassee,FL,379.62,645.17,"17,768",,,,,,,,,,,
139,EYW,Key West International,Key West,FL,336.83,572.44,"17,045",,,,,,,,,,,
140,FCA,Glacier Park International,Kalispell,MT,411.38,699.13,"16,984",,,,,,,,,,,
141,HRL,Valley International,Harlingen/San Benito,TX,208.06,353.60,"16,866",,,,,,,,,,,
142,FNT,Bishop International,Flint,MI,300.75,511.13,"16,829",,,,,,,,,,,
143,PIA,General Downing - Peoria International,Peoria,IL,391.19,664.82,"16,755",,,,,,,,,,,
144,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,359.82,611.52,"16,605",,,,,,,,,,,
145,MLI,Quad Cities International,Moline,IL,344.19,584.96,"16,008",,,,,,,,,,,
146,AMA,Rick Husband Amarillo International,Amarillo,TX,244.45,415.44,"15,963",,,,,,,,,,,
147,CRP,Corpus Christi International,Corpus Christi,TX,284.14,482.91,"15,672",,,,,,,,,,,
148,AGS,Augusta Regional at Bush Field,Augusta,GA,478.38,813.01,"15,230",,,,,,,,,,,
149,GRB,Green Bay Austin Straubel International,Green Bay,WI,429.11,729.27,"15,022",,,,,,,,,,,
150,TVC,Cherry Capital,Traverse City,MI,416.09,707.14,"15,003",,,,,,,,,,,
151,RAP,Rapid City Regional,Rapid City,SD,433.69,737.06,"15,000",,,,,,,,,,,
152,BGR,Bangor International,Bangor,ME,374.30,636.12,"14,645",,,,,,,,,,,
153,SHV,Shreveport Regional,Shreveport,LA,393.61,668.94,"14,381",,,,,,,,,,,
154,JAC,Jackson Hole,Jackson,WY,556.97,946.57,"14,367",,,,,,,,,,,
155,ROA,Roanoke Blacksburg Regional,Roanoke,VA,458.37,779.01,"13,424",,,,,,,,,,,
156,BQN,Rafael Hernandez,Aguadilla,PR,248.17,421.76,"13,404",,,,,,,,,,,
157,DAB,Daytona Beach International,Daytona Beach,FL,369.09,627.28,"13,300",,,,,,,,,,,
158,GJT,Grand Junction Regional,Grand Junction,CO,427.96,727.32,"13,180",,,,,,,,,,,
159,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,363.73,618.17,"13,002",,,,,,,,,,,
160,BIS,Bismarck Municipal,Bismarck/Mandan,ND,458.01,778.39,"12,907",,,,,,,,,,,
161,CHO,Charlottesville Albemarle,Charlottesville,VA,500.54,850.67,"12,825",,,,,,,,,,,
162,CAK,Akron-Canton Regional,Akron,OH,282.63,480.32,"12,492",,,,,,,,,,,
163,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,120.17,204.23,"12,300",,,,,,,,,,,
164,MOB,Mobile Regional,Mobile,AL,453.11,770.06,"12,256",,,,,,,,,,,
165,GNV,Gainesville Regional,Gainesville,FL,446.26,758.42,"12,222",,,,,,,,,,,
166,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,399.96,679.74,"11,902",,,,,,,,,,,
167,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,237.20,403.12,"11,792",,,,,,,,,,,
168,IDA,Idaho Falls Regional,Idaho Falls,ID,427.67,726.83,"11,705",,,,,,,,,,,
169,SBP,San Luis County Regional,San Luis Obispo,CA,436.98,742.65,"11,284",,,,,,,,,,,
170,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,505.25,858.68,"10,338",,,,,,,,,,,
171,EVV,Evansville Regional,Evansville,IN,403.30,685.41,"10,307",,,,,,,,,,,
172,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,402.65,684.31,"10,155",,,,,,,,,,,
173,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,453.18,770.18,"10,009",,,,,,,,,,,
174,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,296.03,503.11,"9,970",,,,,,,,,,,
175,JNU,Juneau International,Juneau,AK,336.75,572.30,"9,873",,,,,,,,,,,
176,MRY,Monterey Regional,Monterey,CA,482.53,820.06,"9,503",,,,,,,,,,,
177,BLI,Bellingham International,Bellingham,WA,345.86,587.79,"9,292",,,,,,,,,,,
178,MLB,Melbourne Orlando International,Melbourne,FL,380.54,646.74,"9,185",,,,,,,,,,,
179,DRO,Durango La Plata County,Durango,CO,458.27,778.84,"9,163",,,,,,,,,,,
180,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,458.73,779.61,"8,897",,,,,,,,,,,
181,BFL,Meadows Field,Bakersfield,CA,387.30,658.22,"8,531",,,,,,,,,,,
182,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,436.28,741.46,"8,170",,,,,,,,,,,
183,MOT,Minot International,Minot,ND,446.56,758.93,"7,755",,,,,,,,,,,
184,SGU,St George Regional,St. George,UT,387.48,658.52,"7,705",,,,,,,,,,,
185,GTF,Great Falls International,Great Falls,MT,420.38,714.44,"7,637",,,,,,,,,,,
186,RFD,Chicago/Rockford International,Rockford,IL,260.43,442.61,"7,383",,,,,,,,,,,
187,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,523.38,889.49,"7,337",,,,,,,,,,,
188,STX,Henry E. Rohlsen,Christiansted,VI,318.65,541.55,"7,334",,,,,,,,,,,
189,MTJ,Montrose Regional,Montrose/Delta,CO,449.62,764.12,"7,013",,,,,,,,,,,
190,SCE,University Park,State College,PA,515.37,875.87,"6,866",,,,,,,,,,,
191,DLH,Duluth International,Duluth,MN,474.58,806.56,"6,652",,,,,,,,,,,
192,MGM,Montgomery Regional,Montgomery,AL,412.02,700.24,"6,584",,,,,,,,,,,
193,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,465.84,791.69,"6,574",,,,,,,,,,,
194,HHH,Hilton Head Airport,Hilton Head,SC,416.86,708.46,"6,408",,,,,,,,,,,
195,LBE,Arnold Palmer Regional,Latrobe,PA,596.57,1013.87,"6,136",,,,,,,,,,,
196,BRO,Brownsville South Padre Island International,Brownsville,TX,390.53,663.72,"6,127",,,,,,,,,,,
197,LAN,Capital Region International,Lansing,MI,360.45,612.58,"5,888",,,,,,,,,,,
198,LRD,Laredo International,Laredo,TX,359.37,610.76,"5,865",,,,,,,,,,,
199,AEX,Alexandria International,Alexandria,LA,374.80,636.97,"5,806",,,,,,,,,,,
200,CWA,Central Wisconsin,Mosinee,WI,459.82,781.46,"5,754",,,,,,,,,,,
201,TOL,Eugene F Kranz Toledo Express,Toledo,OH,340.47,578.62,"5,563",,,,,,,,,,,
202,LSE,La Crosse Regional,La Crosse,WI,476.55,809.90,"5,497",,,,,,,,,,,
203,EGE,Eagle County Regional,Eagle,CO,500.47,850.55,"5,285",,,,,,,,,,,
204,YUM,Yuma MCAS/Yuma International,Yuma,AZ,356.64,606.11,"5,255",,,,,,,,,,,
205,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,451.06,766.58,"5,176",,,,,,,,,,,
206,RST,Rochester International,Rochester,MN,495.07,841.38,"5,139",,,,,,,,,,,
207,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,245.26,416.82,"5,060",,,,,,,,,,,
208,LNK,Lincoln Airport,Lincoln,NE,353.02,599.96,"5,033",,,,,,,,,,,
209,ELM,Elmira/Corning Regional,Elmira/Corning,NY,487.53,828.56,"5,016",,,,,,,,,,,
210,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,333.77,567.25,"4,875",,,,,,,,,,,
211,MLU,Monroe Regional,Monroe,LA,429.84,730.51,"4,860",,,,,,,,,,,
212,FLG,Flagstaff Pulliam,Flagstaff,AZ,425.45,723.05,"4,845",,,,,,,,,,,
213,COU,Columbia Regional,Columbia,MO,455.74,774.53,"4,701",,,,,,,,,,,
214,HDN,Yampa Valley,Hayden,CO,488.05,829.44,"4,571",,,,,,,,,,,
215,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,356.00,605.03,"4,529",,,,,,,,,,,
216,ERI,Erie International/Tom Ridge Field,Erie,PA,387.54,658.63,"4,465",,,,,,,,,,,
217,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,413.81,703.28,"4,411",,,,,,,,,,,
218,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,550.55,935.66,"4,256",,,,,,,,,,,
219,ABI,Abilene Regional,Abilene,TX,391.28,664.98,"4,199",,,,,,,,,,,
220,ACK,Nantucket Memorial,Nantucket,MA,380.06,645.91,"4,191",,,,,,,,,,,
221,MBS,MBS International,Saginaw/Bay City/Midland,MI,406.12,690.21,"4,177",,,,,,,,,,,
222,GFK,Grand Forks International,Grand Forks,ND,432.99,735.88,"4,123",,,,,,,,,,,
223,SAF,Santa Fe Municipal,Santa Fe,NM,490.28,833.23,"4,034",,,,,,,,,,,
224,SPI,Abraham Lincoln Capital,Springfield,IL,453.57,770.84,"4,033",,,,,,,,,,,
225,KTN,Ketchikan International,Ketchikan,AK,379.74,645.37,"4,031",,,,,,,,,,,
226,GUM,Guam International,Guam,TT,780.82,1327.01,"3,980",,,,,,,,,,,
227,BET,Bethel Airport,Bethel,AK,352.57,599.20,"3,893",,,,,,,,,,,
228,CPR,Casper/Natrona County International,Casper,WY,452.38,768.82,"3,792",,,,,,,,,,,
229,HLN,Helena Regional,Helena,MT,471.32,801.01,"3,759",,,,,,,,,,,
230,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,433.82,737.27,"3,753",,,,,,,,,,,
231,GRI,Central Nebraska Regional,Grand Island,NE,351.14,596.77,"3,669",,,,,,,,,,,
232,CLL,Easterwood Field,College Station/Bryan,TX,395.13,671.52,"3,608",,,,,,,,,,,
233,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,378.78,643.75,"3,513",,,,,,,,,,,
234,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,320.47,544.64,"3,452",,,,,,,,,,,
235,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,395.25,671.73,"3,427",,,,,,,,,,,
236,CMI,University of Illinois/Willard,Champaign/Urbana,IL,403.52,685.79,"3,301",,,,,,,,,,,
237,RDD,Redding Municipal,Redding,CA,348.51,592.29,"3,292",,,,,,,,,,,
238,LCH,Lake Charles Regional,Lake Charles,LA,380.61,646.85,"3,278",,,,,,,,,,,
239,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,466.38,792.62,"3,259",,,,,,,,,,,
240,MQT,Sawyer International,Marquette,MI,390.20,663.15,"3,013",,,,,,,,,,,
241,PUW,Pullman Moscow Regional,Pullman,WA,294.42,500.38,"2,983",,,,,,,,,,,
242,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,327.40,556.42,"2,852",,,,,,,,,,,
243,EAT,Pangborn Memorial,Wenatchee,WA,277.02,470.80,"2,816",,,,,,,,,,,
244,SIT,Sitka Rocky Gutierrez,Sitka,AK,307.32,522.29,"2,765",,,,,,,,,,,
245,PSM,Portsmouth International at Pease,Portsmouth,NH,118.17,200.83,"2,731",,,,,,,,,,,
246,CSG,Columbus Airport,Columbus,GA,382.73,650.46,"2,693",,,,,,,,,,,
247,ADQ,Kodiak Airport,Kodiak,AK,438.33,744.95,"2,681",,,,,,,,,,,
248,FSM,Fort Smith Regional,Fort Smith,AR,407.99,693.38,"2,626",,,,,,,,,,,
249,ROW,Roswell Air Center,Roswell,NM,657.01,1116.59,"2,572",,,,,,,,,,,
250,ACT,Waco Regional,Waco,TX,397.53,675.61,"2,483",,,,,,,,,,,
251,TYR,Tyler Pounds Regional,Tyler,TX,433.87,737.36,"2,461",,,,,,,,,,,
252,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,421.08,715.63,"2,432",,,,,,,,,,,
253,PSE,Mercedita,Ponce,PR,273.58,464.96,"2,413",,,,,,,,,,,
254,VLD,Valdosta Regional,Valdosta,GA,451.73,767.72,"2,294",,,,,,,,,,,
255,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,344.28,585.11,"2,244",,,,,,,,,,,
256,ALW,Walla Walla Regional,Walla Walla,WA,285.39,485.02,"2,204",,,,,,,,,,,
257,HVN,Tweed New Haven,New Haven,CT,400.12,680.00,"2,188",,,,,,,,,,,
258,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,411.75,699.77,"2,184",,,,,,,,,,,
259,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,352.71,599.43,"2,126",,,,,,,,,,,
260,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,548.09,931.48,"2,065",,,,,,,,,,,
261,DHN,Dothan Regional,Dothan,AL,468.86,796.82,"1,974",,,,,,,,,,,
262,GTR,Golden Triangle Regional,Columbus,MS,477.85,812.10,"1,955",,,,,,,,,,,
263,PGV,Pitt Greenville,Greenville,NC,449.92,764.65,"1,953",,,,,,,,,,,
264,LWS,Lewiston Nez Perce County,Lewiston,ID,281.25,477.99,"1,877",,,,,,,,,,,
265,ABY,Southwest Georgia Regional,Albany,GA,532.82,905.53,"1,804",,,,,,,,,,,
266,TXK,Texarkana Regional-Webb Field,Texarkana,AR,455.25,773.70,"1,730",,,,,,,,,,,
267,COD,Yellowstone Regional,Cody,WY,468.31,795.90,"1,713",,,,,,,,,,,
268,GCK,Garden City Regional,Garden City,KS,443.69,754.05,"1,657",,,,,,,,,,,
269,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,489.08,831.19,"1,639",,,,,,,,,,,
270,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,431.49,733.33,"1,631",,,,,,,,,,,
271,OTZ,Ralph Wien Memorial,Kotzebue,AK,420.02,713.82,"1,608",,,,,,,,,,,
272,BJI,Bemidji Regional,Bemidji,MN,415.19,705.61,"1,603",,,,,,,,,,,
273,BQK,Brunswick Golden Isles,Brunswick,GA,384.23,653.00,"1,518",,,,,,,,,,,
274,OME,Nome Airport,Nome,AK,448.43,762.11,"1,505",,,,,,,,,,,
275,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,455.11,773.46,"1,479",,,,,,,,,,,
