Average Domestic Airline Itinerary Fares By Origin City for 2013 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,438.42,550.77," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,419.25,526.68," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,377.44,474.16," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,490.22,615.84," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,433.52,544.62," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,239.61,301.02," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,449.33,564.47," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,415.86,522.43," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,408.68,513.40," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,453.81,570.10," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,401.24,504.06," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,433.45,544.52," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,400.86,503.59," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,360.71,453.15," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,285.01,358.04," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,268.63,337.47," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,396.81,498.49," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,475.19,596.96," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,449.64,564.87," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,103.46,129.97," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,379.55,476.81," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,104.15,130.84," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,403.31,506.66," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,434.88,546.32," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,393.91,494.86," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,408.98,513.79," 33,692 ",,,,,,,,,,,
102,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,121.63,152.80," 33,615 ",,,,,,,,,,,
103,AVL,Asheville Regional,Asheville,NC,442.03,555.30," 33,509 ",,,,,,,,,,,
104,XNA,Northwest Arkansas National,Fayetteville,AR,516.00,648.22," 33,498 ",,,,,,,,,,,
105,EUG,Mahlon Sweet Field,Eugene,OR,369.16,463.76," 33,026 ",,,,,,,,,,,
106,LIH,Lihue Airport,Lihue,HI,251.47,315.91," 32,532 ",,,,,,,,,,,
107,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,508.27,638.52," 31,183 ",,,,,,,,,,,
108,MDT,Harrisburg International,Harrisburg,PA,437.76,549.94," 30,949 ",,,,,,,,,,,
109,DAY,James M Cox/Dayton International,Dayton,OH,373.92,469.74," 30,855 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,394.75,495.91," 29,802 ",,,,,,,,,,,
111,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,403.32,506.67," 29,251 ",,,,,,,,,,,
112,PGD,Punta Gorda Airport,Punta Gorda,FL,107.56,135.13," 28,272 ",,,,,,,,,,,
113,ISP,Long Island MacArthur,Islip,NY,302.32,379.79," 28,265 ",,,,,,,,,,,
114,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,438.94,551.42," 27,916 ",,,,,,,,,,,
115,LEX,Blue Grass,Lexington,KY,422.99,531.39," 27,888 ",,,,,,,,,,,
116,MAF,Midland International Air and Space Port,Midland/Odessa,TX,419.79,527.37," 27,625 ",,,,,,,,,,,
117,ECP,Northwest Florida Beaches International,Panama City,FL,423.40,531.90," 26,867 ",,,,,,,,,,,
118,SGF,Springfield-Branson National,Springfield,MO,423.94,532.58," 26,473 ",,,,,,,,,,,
119,MHT,Manchester Boston Regional,Manchester,NH,354.38,445.20," 26,222 ",,,,,,,,,,,
120,MFR,Rogue Valley International - Medford,Medford,OR,401.98,504.99," 26,110 ",,,,,,,,,,,
121,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,544.86,684.49," 25,469 ",,,,,,,,,,,
122,ILM,Wilmington International,Wilmington,NC,435.53,547.14," 24,558 ",,,,,,,,,,,
123,FAR,Hector International,Fargo,ND,440.29,553.12," 24,510 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,396.51,498.11," 24,153 ",,,,,,,,,,,
125,CAE,Columbia Metropolitan,Columbia,SC,494.09,620.71," 24,128 ",,,,,,,,,,,
126,SBA,Santa Barbara Municipal,Santa Barbara,CA,466.95,586.61," 23,984 ",,,,,,,,,,,
127,RDM,Roberts Field,Bend/Redmond,OR,424.89,533.77," 23,093 ",,,,,,,,,,,
128,ATW,Appleton International,Appleton,WI,485.93,610.45," 22,839 ",,,,,,,,,,,
129,FWA,Fort Wayne International,Fort Wayne,IN,408.39,513.04," 22,770 ",,,,,,,,,,,
130,CHA,Lovell Field,Chattanooga,TN,442.96,556.48," 22,081 ",,,,,,,,,,,
131,LBB,Lubbock Preston Smith International,Lubbock,TX,398.26,500.32," 21,979 ",,,,,,,,,,,
132,SBN,South Bend International,South Bend,IN,375.59,471.84," 21,936 ",,,,,,,,,,,
133,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,412.88,518.68," 21,441 ",,,,,,,,,,,
134,BTV,Burlington International,Burlington,VT,421.19,529.13," 21,231 ",,,,,,,,,,,
135,FAI,Fairbanks International,Fairbanks,AK,556.08,698.58," 20,659 ",,,,,,,,,,,
136,BIL,Billings Logan International,Billings,MT,439.81,552.52," 19,384 ",,,,,,,,,,,
137,MSO,Missoula Montana,Missoula,MT,452.47,568.42," 19,023 ",,,,,,,,,,,
138,ACY,Atlantic City International,Atlantic City,NJ,165.43,207.82," 18,671 ",,,,,,,,,,,
139,STT,Cyril E King,Charlotte Amalie,VI,396.43,498.03," 18,308 ",,,,,,,,,,,
140,ITO,Hilo International,Hilo,HI,232.29,291.82," 17,964 ",,,,,,,,,,,
141,TLH,Tallahassee International,Tallahassee,FL,513.48,645.07," 17,768 ",,,,,,,,,,,
142,EYW,Key West International,Key West,FL,391.29,491.56," 17,045 ",,,,,,,,,,,
143,FCA,Glacier Park International,Kalispell,MT,470.51,591.08," 16,984 ",,,,,,,,,,,
144,HRL,Valley International,Harlingen/San Benito,TX,350.76,440.65," 16,866 ",,,,,,,,,,,
145,FNT,Bishop International,Flint,MI,367.80,462.06," 16,829 ",,,,,,,,,,,
146,PIA,General Downing - Peoria International,Peoria,IL,370.29,465.18," 16,755 ",,,,,,,,,,,
147,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,455.16,571.80," 16,605 ",,,,,,,,,,,
148,MLI,Quad Cities International,Moline,IL,402.08,505.11," 16,008 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,403.15,506.46," 15,963 ",,,,,,,,,,,
150,CRP,Corpus Christi International,Corpus Christi,TX,448.50,563.44," 15,672 ",,,,,,,,,,,
151,AGS,Augusta Regional at Bush Field,Augusta,GA,434.68,546.07," 15,230 ",,,,,,,,,,,
152,GRB,Green Bay Austin Straubel International,Green Bay,WI,562.69,706.88," 15,022 ",,,,,,,,,,,
153,TVC,Cherry Capital,Traverse City,MI,558.39,701.48," 15,003 ",,,,,,,,,,,
154,RAP,Rapid City Regional,Rapid City,SD,473.36,594.67," 15,000 ",,,,,,,,,,,
155,BGR,Bangor International,Bangor,ME,423.76,532.36," 14,645 ",,,,,,,,,,,
156,SHV,Shreveport Regional,Shreveport,LA,483.95,607.97," 14,381 ",,,,,,,,,,,
157,JAC,Jackson Hole,Jackson,WY,595.32,747.88," 14,367 ",,,,,,,,,,,
158,ROA,Roanoke Blacksburg Regional,Roanoke,VA,513.15,644.65," 13,424 ",,,,,,,,,,,
159,BQN,Rafael Hernandez,Aguadilla,PR,257.83,323.90," 13,404 ",,,,,,,,,,,
160,DAB,Daytona Beach International,Daytona Beach,FL,372.45,467.89," 13,300 ",,,,,,,,,,,
161,GJT,Grand Junction Regional,Grand Junction,CO,468.89,589.04," 13,180 ",,,,,,,,,,,
162,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,512.20,643.45," 13,002 ",,,,,,,,,,,
163,BIS,Bismarck Municipal,Bismarck/Mandan,ND,429.99,540.18," 12,907 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,484.07,608.12," 12,825 ",,,,,,,,,,,
165,CAK,Akron-Canton Regional,Akron,OH,338.90,425.75," 12,492 ",,,,,,,,,,,
166,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,104.67,131.50," 12,300 ",,,,,,,,,,,
167,MOB,Mobile Regional,Mobile,AL,539.98,678.35," 12,256 ",,,,,,,,,,,
168,GNV,Gainesville Regional,Gainesville,FL,467.61,587.44," 12,222 ",,,,,,,,,,,
169,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,448.07,562.89," 11,902 ",,,,,,,,,,,
170,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,456.49,573.47," 11,792 ",,,,,,,,,,,
171,IDA,Idaho Falls Regional,Idaho Falls,ID,488.38,613.54," 11,705 ",,,,,,,,,,,
172,SBP,San Luis County Regional,San Luis Obispo,CA,525.88,660.64," 11,284 ",,,,,,,,,,,
173,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,275.74,346.40," 10,338 ",,,,,,,,,,,
174,LCK,Rickenbacker International,Columbus,OH,99.40,124.87," 10,329 ",,,,,,,,,,,
175,EVV,Evansville Regional,Evansville,IN,541.99,680.88," 10,307 ",,,,,,,,,,,
176,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,435.95,547.66," 10,155 ",,,,,,,,,,,
177,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,474.35,595.91," 10,009 ",,,,,,,,,,,
178,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,386.64,485.72," 9,970 ",,,,,,,,,,,
179,JNU,Juneau International,Juneau,AK,475.26,597.05," 9,873 ",,,,,,,,,,,
180,MRY,Monterey Regional,Monterey,CA,398.00,499.99," 9,503 ",,,,,,,,,,,
181,BLI,Bellingham International,Bellingham,WA,233.76,293.67," 9,292 ",,,,,,,,,,,
182,TTN,Trenton Mercer,Trenton,NJ,199.36,250.45," 9,198 ",,,,,,,,,,,
183,MLB,Melbourne Orlando International,Melbourne,FL,386.00,484.92," 9,185 ",,,,,,,,,,,
184,DRO,Durango La Plata County,Durango,CO,432.43,543.25," 9,163 ",,,,,,,,,,,
185,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,497.39,624.85," 8,897 ",,,,,,,,,,,
186,BFL,Meadows Field,Bakersfield,CA,547.33,687.59," 8,531 ",,,,,,,,,,,
187,GRK,Robert Gray AAF,Killeen,TX,451.94,567.75," 8,517 ",,,,,,,,,,,
188,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,497.87,625.46," 8,170 ",,,,,,,,,,,
189,MOT,Minot International,Minot,ND,452.70,568.71," 7,755 ",,,,,,,,,,,
190,SGU,St George Regional,St. George,UT,290.35,364.76," 7,705 ",,,,,,,,,,,
191,GTF,Great Falls International,Great Falls,MT,402.06,505.09," 7,637 ",,,,,,,,,,,
192,RFD,Chicago/Rockford International,Rockford,IL,145.86,183.23," 7,383 ",,,,,,,,,,,
193,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,704.04,884.46," 7,337 ",,,,,,,,,,,
194,STX,Henry E. Rohlsen,Christiansted,VI,421.34,529.32," 7,334 ",,,,,,,,,,,
195,MTJ,Montrose Regional,Montrose/Delta,CO,556.53,699.15," 7,013 ",,,,,,,,,,,
196,SCE,University Park,State College,PA,580.51,729.27," 6,866 ",,,,,,,,,,,
197,DLH,Duluth International,Duluth,MN,446.52,560.94," 6,652 ",,,,,,,,,,,
198,MGM,Montgomery Regional,Montgomery,AL,532.13,668.49," 6,584 ",,,,,,,,,,,
199,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,269.47,338.52," 6,574 ",,,,,,,,,,,
200,HHH,Hilton Head Airport,Hilton Head,SC,522.54,656.45," 6,408 ",,,,,,,,,,,
201,LBE,Arnold Palmer Regional,Latrobe,PA,145.35,182.60," 6,136 ",,,,,,,,,,,
202,BRO,Brownsville South Padre Island International,Brownsville,TX,534.58,671.57," 6,127 ",,,,,,,,,,,
203,LAN,Capital Region International,Lansing,MI,391.67,492.04," 5,888 ",,,,,,,,,,,
204,LRD,Laredo International,Laredo,TX,380.68,478.23," 5,865 ",,,,,,,,,,,
205,AEX,Alexandria International,Alexandria,LA,475.17,596.94," 5,806 ",,,,,,,,,,,
206,CWA,Central Wisconsin,Mosinee,WI,543.30,682.53," 5,754 ",,,,,,,,,,,
207,PVU,Provo Municipal,Provo,UT,92.45,116.14," 5,688 ",,,,,,,,,,,
208,TOL,Eugene F Kranz Toledo Express,Toledo,OH,258.67,324.95," 5,563 ",,,,,,,,,,,
209,LSE,La Crosse Regional,La Crosse,WI,553.11,694.86," 5,497 ",,,,,,,,,,,
210,EGE,Eagle County Regional,Eagle,CO,602.21,756.53," 5,285 ",,,,,,,,,,,
211,YUM,Yuma MCAS/Yuma International,Yuma,AZ,492.85,619.15," 5,255 ",,,,,,,,,,,
212,SCK,Stockton Metro,Stockton,CA,107.33,134.84," 5,232 ",,,,,,,,,,,
213,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,575.49,722.96," 5,176 ",,,,,,,,,,,
214,RST,Rochester International,Rochester,MN,438.61,551.01," 5,139 ",,,,,,,,,,,
215,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,424.28,533.01," 5,060 ",,,,,,,,,,,
216,LNK,Lincoln Airport,Lincoln,NE,483.07,606.86," 5,033 ",,,,,,,,,,,
217,ELM,Elmira/Corning Regional,Elmira/Corning,NY,411.75,517.27," 5,016 ",,,,,,,,,,,
218,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,615.49,773.21," 4,875 ",,,,,,,,,,,
219,MLU,Monroe Regional,Monroe,LA,485.07,609.38," 4,860 ",,,,,,,,,,,
220,FLG,Flagstaff Pulliam,Flagstaff,AZ,473.52,594.87," 4,845 ",,,,,,,,,,,
221,COU,Columbia Regional,Columbia,MO,406.77,511.01," 4,701 ",,,,,,,,,,,
222,HDN,Yampa Valley,Hayden,CO,586.90,737.31," 4,571 ",,,,,,,,,,,
223,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,441.00,554.01," 4,529 ",,,,,,,,,,,
224,ERI,Erie International/Tom Ridge Field,Erie,PA,396.53,498.15," 4,465 ",,,,,,,,,,,
225,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,370.48,465.41," 4,411 ",,,,,,,,,,,
226,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,490.36,616.02," 4,256 ",,,,,,,,,,,
227,ABI,Abilene Regional,Abilene,TX,453.45,569.65," 4,199 ",,,,,,,,,,,
228,ACK,Nantucket Memorial,Nantucket,MA,304.01,381.92," 4,191 ",,,,,,,,,,,
229,MBS,MBS International,Saginaw/Bay City/Midland,MI,546.03,685.95," 4,177 ",,,,,,,,,,,
230,GFK,Grand Forks International,Grand Forks,ND,363.41,456.53," 4,123 ",,,,,,,,,,,
231,SAF,Santa Fe Municipal,Santa Fe,NM,462.51,581.03," 4,034 ",,,,,,,,,,,
232,SPI,Abraham Lincoln Capital,Springfield,IL,408.11,512.70," 4,033 ",,,,,,,,,,,
233,KTN,Ketchikan International,Ketchikan,AK,474.63,596.26," 4,031 ",,,,,,,,,,,
234,GUM,Guam International,Guam,TT,1591.69,1999.57," 3,980 ",,,,,,,,,,,
235,BET,Bethel Airport,Bethel,AK,507.11,637.06," 3,893 ",,,,,,,,,,,
236,CPR,Casper/Natrona County International,Casper,WY,461.55,579.83," 3,792 ",,,,,,,,,,,
237,HLN,Helena Regional,Helena,MT,532.68,669.18," 3,759 ",,,,,,,,,,,
238,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,300.76,377.83," 3,753 ",,,,,,,,,,,
239,GRI,Central Nebraska Regional,Grand Island,NE,249.27,313.15," 3,669 ",,,,,,,,,,,
240,CLL,Easterwood Field,College Station/Bryan,TX,451.36,567.03," 3,608 ",,,,,,,,,,,
241,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,470.03,590.48," 3,513 ",,,,,,,,,,,
242,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,422.73,531.06," 3,452 ",,,,,,,,,,,
243,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,457.14,574.28," 3,427 ",,,,,,,,,,,
244,CMI,University of Illinois/Willard,Champaign/Urbana,IL,521.56,655.21," 3,301 ",,,,,,,,,,,
245,RDD,Redding Municipal,Redding,CA,570.11,716.21," 3,292 ",,,,,,,,,,,
246,LCH,Lake Charles Regional,Lake Charles,LA,500.88,629.24," 3,278 ",,,,,,,,,,,
247,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,496.12,623.26," 3,259 ",,,,,,,,,,,
248,MQT,Sawyer International,Marquette,MI,605.36,760.49," 3,013 ",,,,,,,,,,,
249,PUW,Pullman Moscow Regional,Pullman,WA,381.02,478.66," 2,983 ",,,,,,,,,,,
250,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,425.69,534.77," 2,852 ",,,,,,,,,,,
251,IAG,Niagara Falls International,Niagara Falls,NY,143.44,180.20," 2,831 ",,,,,,,,,,,
252,EAT,Pangborn Memorial,Wenatchee,WA,405.03,508.83," 2,816 ",,,,,,,,,,,
253,SIT,Sitka Rocky Gutierrez,Sitka,AK,447.90,562.68," 2,765 ",,,,,,,,,,,
254,PSM,Portsmouth International at Pease,Portsmouth,NH,103.24,129.69," 2,731 ",,,,,,,,,,,
255,CSG,Columbus Airport,Columbus,GA,544.29,683.77," 2,693 ",,,,,,,,,,,
256,ADQ,Kodiak Airport,Kodiak,AK,646.12,811.70," 2,681 ",,,,,,,,,,,
257,FSM,Fort Smith Regional,Fort Smith,AR,556.83,699.52," 2,626 ",,,,,,,,,,,
258,ROW,Roswell Air Center,Roswell,NM,514.72,646.63," 2,572 ",,,,,,,,,,,
259,ACT,Waco Regional,Waco,TX,457.94,575.30," 2,483 ",,,,,,,,,,,
260,TYR,Tyler Pounds Regional,Tyler,TX,448.20,563.06," 2,461 ",,,,,,,,,,,
261,PBG,Plattsburgh International,Plattsburgh,NY,168.98,212.29," 2,456 ",,,,,,,,,,,
262,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,300.23,377.16," 2,432 ",,,,,,,,,,,
263,PSE,Mercedita,Ponce,PR,242.95,305.20," 2,413 ",,,,,,,,,,,
