2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
20,SAN,San Diego International,San Diego,CA,292.90,453.83,"389,451",,,,,,,,,,,
21,TPA,Tampa International,Tampa,FL,246.32,381.65,"369,882",,,,,,,,,,,
22,MIA,Miami International,Miami,FL,316.84,490.92,"367,731",,,,,,,,,,,
23,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,257.41,398.83,"349,143",,,,,,,,,,,
24,AUS,Austin - Bergstrom International,Austin,TX,327.65,507.65,"322,913",,,,,,,,,,,
25,SLC,Salt Lake City International,Salt Lake City,UT,291.48,451.62,"321,120",,,,,,,,,,,
26,PDX,Portland International,Portland,OR,304.52,471.83,"318,399",,,,,,,,,,,
27,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,328.80,509.45,"308,850",,,,,,,,,,,
28,CLT,Charlotte Douglas International,Charlotte,NC,417.49,646.86,"291,628",,,,,,,,,,,
29,BNA,Nashville International,Nashville,TN,279.60,433.21,"290,447",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,259.19,401.59,"265,377",,,,,,,,,,,
31,MDW,Chicago Midway International,Chicago-Midway,IL,214.46,332.29,"254,220",,,,,,,,,,,
32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,279.39,432.89,"241,426",,,,,,,,,,,
33,STL,St Louis Lambert International,St. Louis,MO,313.33,485.47,"227,117",,,,,,,,,,,
34,SJU,Luis Munoz Marin International,San Juan,PR,283.26,438.89,"221,048",,,,,,,,,,,
35,DAL,Dallas Love Field,Dallas-Love Field,TX,169.32,262.34,"213,582",,,,,,,,,,,
36,MCI,Kansas City International,Kansas City,MO,271.88,421.26,"207,664",,,,,,,,,,,
37,IND,Indianapolis International,Indianapolis,IN,277.23,429.54,"206,535",,,,,,,,,,,
38,HNL,Daniel K Inouye International,Honolulu,HI,243.98,378.02,"201,225",,,,,,,,,,,
39,CLE,Cleveland-Hopkins International,Cleveland,OH,324.79,503.23,"199,421",,,,,,,,,,,
40,SJC,Norman Y. Mineta San Jose International,San Jose,CA,254.02,393.57,"194,429",,,,,,,,,,,
41,OAK,Metro Oakland International,Oakland,CA,231.80,359.15,"194,387",,,,,,,,,,,
42,MSY,Louis Armstrong New Orleans International,New Orleans,LA,268.01,415.26,"188,154",,,,,,,,,,,
43,IAD,Washington Dulles International,Washington-Dulles,DC,375.14,581.24,"187,452",,,,,,,,,,,
44,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,415.57,643.88,"183,219",,,,,,,,,,,
45,SNA,John Wayne Airport-Orange County,Santa Ana,CA,293.92,455.40,"182,534",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,346.50,536.87,"181,455",,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,314.62,487.47,"180,661",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,227.11,351.88,"173,112",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,306.73,475.25,"167,522",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,269.82,418.06,"164,832",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,318.97,494.21,"142,941",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,299.91,464.67,"131,320",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,279.44,432.96,"129,900",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,246.86,382.49,"128,292",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,254.17,393.81,"120,424",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,301.55,467.21,"106,587",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,377.74,585.27,"106,166",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,422.70,654.94,"99,005",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,271.90,421.28,"97,566",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,210.86,326.71,"97,139",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,315.34,488.58,"96,550",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,424.31,657.43,"92,905",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,342.06,529.98,"91,893",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,314.18,486.78,"91,480",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,296.43,459.28,"88,375",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,431.86,669.13,"86,440",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,270.08,418.46,"86,252",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,280.30,434.29,"85,944",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,256.65,397.65,"83,896",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,267.60,414.62,"83,186",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,237.39,367.81,"81,805",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,177.27,274.66,"74,704",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,290.81,450.58,"70,359",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,277.01,429.20,"68,118",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,342.01,529.91,"67,129",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,305.74,473.71,"64,735",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,312.25,483.81,"62,393",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,332.57,515.29,"62,011",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,321.99,498.89,"57,556",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,313.70,486.05,"57,118",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,234.85,363.87,"57,022",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,327.17,506.92,"54,946",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,334.14,517.72,"52,889",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,386.53,598.88,"52,418",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,404.81,627.21,"49,200",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,430.94,667.69,"49,148",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,374.71,580.58,"48,798",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,313.45,485.67,"48,278",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,283.07,438.59,"47,981",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,177.08,274.37,"44,410",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,255.74,396.24,"44,035",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,387.92,601.04,"43,040",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,338.12,523.88,"42,256",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,435.26,674.38,"39,718",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,98.30,152.30,"39,522",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,370.75,574.45,"39,514",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,198.65,307.79,"37,944",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,326.15,505.33,"37,538",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,332.65,515.41,"35,317",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,440.51,682.52,"35,091",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,377.64,585.12,"33,692",,,,,,,,,,,
102,AVL,Asheville Regional,Asheville,NC,432.88,670.71,"33,509",,,,,,,,,,,
103,XNA,Northwest Arkansas National,Fayetteville,AR,415.25,643.39,"33,498",,,,,,,,,,,
104,EUG,Mahlon Sweet Field,Eugene,OR,393.75,610.07,"33,026",,,,,,,,,,,
105,LIH,Lihue Airport,Lihue,HI,152.78,236.72,"32,532",,,,,,,,,,,
106,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,429.45,665.38,"31,183",,,,,,,,,,,
107,MDT,Harrisburg International,Harrisburg,PA,378.36,586.22,"30,949",,,,,,,,,,,
108,DAY,James M Cox/Dayton International,Dayton,OH,290.29,449.77,"30,855",,,,,,,,,,,
109,FSD,Joe Foss Field,Sioux Falls,SD,427.09,661.72,"29,802",,,,,,,,,,,
110,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,384.19,595.26,"29,251",,,,,,,,,,,
111,ISP,Long Island MacArthur,Islip,NY,227.63,352.68,"28,265",,,,,,,,,,,
112,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,332.29,514.85,"27,916",,,,,,,,,,,
113,LEX,Blue Grass,Lexington,KY,354.84,549.78,"27,888",,,,,,,,,,,
114,MAF,Midland International Air and Space Port,Midland/Odessa,TX,238.34,369.29,"27,625",,,,,,,,,,,
115,SGF,Springfield-Branson National,Springfield,MO,435.54,674.83,"26,473",,,,,,,,,,,
116,MHT,Manchester Boston Regional,Manchester,NH,285.93,443.02,"26,222",,,,,,,,,,,
117,MFR,Rogue Valley International - Medford,Medford,OR,403.36,624.97,"26,110",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,429.21,665.02,"25,469",,,,,,,,,,,
119,ILM,Wilmington International,Wilmington,NC,376.02,582.61,"24,558",,,,,,,,,,,
120,FAR,Hector International,Fargo,ND,464.83,720.21,"24,510",,,,,,,,,,,
121,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,412.86,639.69,"24,153",,,,,,,,,,,
122,CAE,Columbia Metropolitan,Columbia,SC,418.03,647.69,"24,128",,,,,,,,,,,
123,SBA,Santa Barbara Municipal,Santa Barbara,CA,415.21,643.32,"23,984",,,,,,,,,,,
124,RDM,Roberts Field,Bend/Redmond,OR,397.09,615.25,"23,093",,,,,,,,,,,
125,ATW,Appleton International,Appleton,WI,375.12,581.21,"22,839",,,,,,,,,,,
126,FWA,Fort Wayne International,Fort Wayne,IN,369.56,572.60,"22,770",,,,,,,,,,,
127,CHA,Lovell Field,Chattanooga,TN,421.21,652.62,"22,081",,,,,,,,,,,
128,LBB,Lubbock Preston Smith International,Lubbock,TX,243.33,377.01,"21,979",,,,,,,,,,,
129,SBN,South Bend International,South Bend,IN,342.68,530.95,"21,936",,,,,,,,,,,
130,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,430.82,667.52,"21,441",,,,,,,,,,,
131,BTV,Burlington International,Burlington,VT,332.03,514.45,"21,231",,,,,,,,,,,
132,FAI,Fairbanks International,Fairbanks,AK,447.54,693.41,"20,659",,,,,,,,,,,
133,BIL,Billings Logan International,Billings,MT,373.67,578.96,"19,384",,,,,,,,,,,
134,MSO,Missoula Montana,Missoula,MT,431.49,668.55,"19,023",,,,,,,,,,,
135,ACY,Atlantic City International,Atlantic City,NJ,200.26,310.28,"18,671",,,,,,,,,,,
136,STT,Cyril E King,Charlotte Amalie,VI,407.26,631.01,"18,308",,,,,,,,,,,
137,ITO,Hilo International,Hilo,HI,130.74,202.57,"17,964",,,,,,,,,,,
138,TLH,Tallahassee International,Tallahassee,FL,305.71,473.67,"17,768",,,,,,,,,,,
139,EYW,Key West International,Key West,FL,393.52,609.72,"17,045",,,,,,,,,,,
140,FCA,Glacier Park International,Kalispell,MT,424.59,657.86,"16,984",,,,,,,,,,,
141,HRL,Valley International,Harlingen/San Benito,TX,233.25,361.40,"16,866",,,,,,,,,,,
142,FNT,Bishop International,Flint,MI,272.97,422.94,"16,829",,,,,,,,,,,
143,PIA,General Downing - Peoria International,Peoria,IL,342.03,529.94,"16,755",,,,,,,,,,,
144,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,357.09,553.28,"16,605",,,,,,,,,,,
145,MLI,Quad Cities International,Moline,IL,297.46,460.89,"16,008",,,,,,,,,,,
146,AMA,Rick Husband Amarillo International,Amarillo,TX,251.82,390.17,"15,963",,,,,,,,,,,
147,CRP,Corpus Christi International,Corpus Christi,TX,315.96,489.55,"15,672",,,,,,,,,,,
148,AGS,Augusta Regional at Bush Field,Augusta,GA,467.50,724.34,"15,230",,,,,,,,,,,
149,GRB,Green Bay Austin Straubel International,Green Bay,WI,374.33,579.98,"15,022",,,,,,,,,,,
150,TVC,Cherry Capital,Traverse City,MI,408.35,632.69,"15,003",,,,,,,,,,,
151,RAP,Rapid City Regional,Rapid City,SD,417.19,646.39,"15,000",,,,,,,,,,,
152,BGR,Bangor International,Bangor,ME,381.44,591.01,"14,645",,,,,,,,,,,
153,SHV,Shreveport Regional,Shreveport,LA,419.04,649.26,"14,381",,,,,,,,,,,
154,JAC,Jackson Hole,Jackson,WY,516.41,800.12,"14,367",,,,,,,,,,,
155,ROA,Roanoke Blacksburg Regional,Roanoke,VA,434.38,673.02,"13,424",,,,,,,,,,,
156,BQN,Rafael Hernandez,Aguadilla,PR,175.25,271.53,"13,404",,,,,,,,,,,
157,DAB,Daytona Beach International,Daytona Beach,FL,340.17,527.06,"13,300",,,,,,,,,,,
158,GJT,Grand Junction Regional,Grand Junction,CO,424.29,657.39,"13,180",,,,,,,,,,,
159,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,406.85,630.37,"13,002",,,,,,,,,,,
160,BIS,Bismarck Municipal,Bismarck/Mandan,ND,429.84,665.99,"12,907",,,,,,,,,,,
161,CHO,Charlottesville Albemarle,Charlottesville,VA,448.90,695.53,"12,825",,,,,,,,,,,
162,CAK,Akron-Canton Regional,Akron,OH,252.50,391.22,"12,492",,,,,,,,,,,
163,MOB,Mobile Regional,Mobile,AL,431.29,668.24,"12,256",,,,,,,,,,,
164,GNV,Gainesville Regional,Gainesville,FL,410.36,635.81,"12,222",,,,,,,,,,,
165,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,396.05,613.63,"11,902",,,,,,,,,,,
166,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,320.22,496.15,"11,792",,,,,,,,,,,
167,IDA,Idaho Falls Regional,Idaho Falls,ID,472.65,732.32,"11,705",,,,,,,,,,,
168,SBP,San Luis County Regional,San Luis Obispo,CA,395.81,613.27,"11,284",,,,,,,,,,,
169,EVV,Evansville Regional,Evansville,IN,391.81,607.07,"10,307",,,,,,,,,,,
170,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,336.94,522.05,"10,155",,,,,,,,,,,
171,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,413.27,640.32,"10,009",,,,,,,,,,,
172,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,291.27,451.29,"9,970",,,,,,,,,,,
173,JNU,Juneau International,Juneau,AK,381.34,590.84,"9,873",,,,,,,,,,,
174,MRY,Monterey Regional,Monterey,CA,456.71,707.62,"9,503",,,,,,,,,,,
175,BLI,Bellingham International,Bellingham,WA,347.52,538.44,"9,292",,,,,,,,,,,
176,TTN,Trenton Mercer,Trenton,NJ,384.60,595.89,"9,198",,,,,,,,,,,
177,MLB,Melbourne Orlando International,Melbourne,FL,388.44,601.85,"9,185",,,,,,,,,,,
178,DRO,Durango La Plata County,Durango,CO,433.12,671.08,"9,163",,,,,,,,,,,
179,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,433.12,671.08,"8,897",,,,,,,,,,,
180,BFL,Meadows Field,Bakersfield,CA,400.11,619.92,"8,531",,,,,,,,,,,
181,GRK,Robert Gray AAF,Killeen,TX,408.58,633.06,"8,517",,,,,,,,,,,
182,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,382.45,592.57,"8,170",,,,,,,,,,,
183,MOT,Minot International,Minot,ND,484.76,751.08,"7,755",,,,,,,,,,,
184,SGU,St George Regional,St. George,UT,422.54,654.68,"7,705",,,,,,,,,,,
185,GTF,Great Falls International,Great Falls,MT,457.16,708.32,"7,637",,,,,,,,,,,
186,RFD,Chicago/Rockford International,Rockford,IL,110.77,171.62,"7,383",,,,,,,,,,,
187,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,514.64,797.38,"7,337",,,,,,,,,,,
188,STX,Henry E. Rohlsen,Christiansted,VI,423.20,655.71,"7,334",,,,,,,,,,,
189,MTJ,Montrose Regional,Montrose/Delta,CO,449.21,696.00,"7,013",,,,,,,,,,,
190,SCE,University Park,State College,PA,444.65,688.93,"6,866",,,,,,,,,,,
191,DLH,Duluth International,Duluth,MN,449.19,695.98,"6,652",,,,,,,,,,,
192,MGM,Montgomery Regional,Montgomery,AL,398.50,617.43,"6,584",,,,,,,,,,,
193,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,422.78,655.06,"6,574",,,,,,,,,,,
194,HHH,Hilton Head Airport,Hilton Head,SC,397.34,615.64,"6,408",,,,,,,,,,,
195,LBE,Arnold Palmer Regional,Latrobe,PA,495.70,768.04,"6,136",,,,,,,,,,,
196,BRO,Brownsville South Padre Island International,Brownsville,TX,452.44,701.01,"6,127",,,,,,,,,,,
197,LAN,Capital Region International,Lansing,MI,329.55,510.61,"5,888",,,,,,,,,,,
198,LRD,Laredo International,Laredo,TX,408.12,632.34,"5,865",,,,,,,,,,,
199,AEX,Alexandria International,Alexandria,LA,394.92,611.89,"5,806",,,,,,,,,,,
200,CWA,Central Wisconsin,Mosinee,WI,380.43,589.43,"5,754",,,,,,,,,,,
201,TOL,Eugene F Kranz Toledo Express,Toledo,OH,326.88,506.47,"5,563",,,,,,,,,,,
202,LSE,La Crosse Regional,La Crosse,WI,417.40,646.71,"5,497",,,,,,,,,,,
203,EGE,Eagle County Regional,Eagle,CO,470.43,728.88,"5,285",,,,,,,,,,,
204,YUM,Yuma MCAS/Yuma International,Yuma,AZ,421.07,652.40,"5,255",,,,,,,,,,,
205,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,405.69,628.57,"5,176",,,,,,,,,,,
206,RST,Rochester International,Rochester,MN,456.68,707.58,"5,139",,,,,,,,,,,
207,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,246.16,381.40,"5,060",,,,,,,,,,,
208,LNK,Lincoln Airport,Lincoln,NE,367.71,569.73,"5,033",,,,,,,,,,,
209,ELM,Elmira/Corning Regional,Elmira/Corning,NY,380.89,590.16,"5,016",,,,,,,,,,,
210,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,397.87,616.46,"4,875",,,,,,,,,,,
211,MLU,Monroe Regional,Monroe,LA,401.53,622.13,"4,860",,,,,,,,,,,
212,FLG,Flagstaff Pulliam,Flagstaff,AZ,353.77,548.13,"4,845",,,,,,,,,,,
213,COU,Columbia Regional,Columbia,MO,421.31,652.77,"4,701",,,,,,,,,,,
214,HDN,Yampa Valley,Hayden,CO,403.88,625.76,"4,571",,,,,,,,,,,
215,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,352.43,546.05,"4,529",,,,,,,,,,,
216,ERI,Erie International/Tom Ridge Field,Erie,PA,307.15,475.90,"4,465",,,,,,,,,,,
217,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,409.57,634.58,"4,411",,,,,,,,,,,
218,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,477.93,740.50,"4,256",,,,,,,,,,,
219,ABI,Abilene Regional,Abilene,TX,382.40,592.49,"4,199",,,,,,,,,,,
220,ACK,Nantucket Memorial,Nantucket,MA,431.91,669.20,"4,191",,,,,,,,,,,
221,MBS,MBS International,Saginaw/Bay City/Midland,MI,387.47,600.34,"4,177",,,,,,,,,,,
222,GFK,Grand Forks International,Grand Forks,ND,463.21,717.69,"4,123",,,,,,,,,,,
223,SAF,Santa Fe Municipal,Santa Fe,NM,660.99,1024.13,"4,034",,,,,,,,,,,
224,SPI,Abraham Lincoln Capital,Springfield,IL,329.46,510.47,"4,033",,,,,,,,,,,
225,KTN,Ketchikan International,Ketchikan,AK,416.43,645.22,"4,031",,,,,,,,,,,
226,GUM,Guam International,Guam,TT,963.51,1492.86,"3,980",,,,,,,,,,,
227,BET,Bethel Airport,Bethel,AK,370.18,573.55,"3,893",,,,,,,,,,,
228,CPR,Casper/Natrona County International,Casper,WY,439.29,680.63,"3,792",,,,,,,,,,,
229,HLN,Helena Regional,Helena,MT,486.92,754.44,"3,759",,,,,,,,,,,
230,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,437.36,677.64,"3,753",,,,,,,,,,,
231,GRI,Central Nebraska Regional,Grand Island,NE,419.62,650.16,"3,669",,,,,,,,,,,
232,CLL,Easterwood Field,College Station/Bryan,TX,445.40,690.09,"3,608",,,,,,,,,,,
233,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,386.33,598.58,"3,513",,,,,,,,,,,
234,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,320.42,496.46,"3,452",,,,,,,,,,,
235,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,387.32,600.11,"3,427",,,,,,,,,,,
236,CMI,University of Illinois/Willard,Champaign/Urbana,IL,374.96,580.96,"3,301",,,,,,,,,,,
237,RDD,Redding Municipal,Redding,CA,386.11,598.24,"3,292",,,,,,,,,,,
238,LCH,Lake Charles Regional,Lake Charles,LA,461.29,714.71,"3,278",,,,,,,,,,,
239,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,435.74,675.14,"3,259",,,,,,,,,,,
240,MQT,Sawyer International,Marquette,MI,371.07,574.94,"3,013",,,,,,,,,,,
241,PUW,Pullman Moscow Regional,Pullman,WA,380.44,589.46,"2,983",,,,,,,,,,,
242,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,364.22,564.32,"2,852",,,,,,,,,,,
243,EAT,Pangborn Memorial,Wenatchee,WA,337.51,522.94,"2,816",,,,,,,,,,,
244,SIT,Sitka Rocky Gutierrez,Sitka,AK,336.62,521.56,"2,765",,,,,,,,,,,
245,PSM,Portsmouth International at Pease,Portsmouth,NH,110.59,171.35,"2,731",,,,,,,,,,,
246,CSG,Columbus Airport,Columbus,GA,443.87,687.72,"2,693",,,,,,,,,,,
247,ADQ,Kodiak Airport,Kodiak,AK,531.94,824.19,"2,681",,,,,,,,,,,
248,FSM,Fort Smith Regional,Fort Smith,AR,406.24,629.42,"2,626",,,,,,,,,,,
249,ROW,Roswell Air Center,Roswell,NM,545.46,845.14,"2,572",,,,,,,,,,,
250,ACT,Waco Regional,Waco,TX,410.89,636.63,"2,483",,,,,,,,,,,
251,TYR,Tyler Pounds Regional,Tyler,TX,431.48,668.53,"2,461",,,,,,,,,,,
252,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,470.11,728.38,"2,432",,,,,,,,,,,
253,PSE,Mercedita,Ponce,PR,457.40,708.69,"2,413",,,,,,,,,,,
254,VLD,Valdosta Regional,Valdosta,GA,398.41,617.30,"2,294",,,,,,,,,,,
255,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,418.16,647.89,"2,244",,,,,,,,,,,
256,ALW,Walla Walla Regional,Walla Walla,WA,360.13,557.99,"2,204",,,,,,,,,,,
257,HVN,Tweed New Haven,New Haven,CT,337.80,523.38,"2,188",,,,,,,,,,,
258,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,417.62,647.06,"2,184",,,,,,,,,,,
259,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,376.35,583.11,"2,126",,,,,,,,,,,
260,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,499.66,774.17,"2,065",,,,,,,,,,,
261,DHN,Dothan Regional,Dothan,AL,469.33,727.17,"1,974",,,,,,,,,,,
262,GTR,Golden Triangle Regional,Columbus,MS,472.21,731.65,"1,955",,,,,,,,,,,
263,PGV,Pitt Greenville,Greenville,NC,331.40,513.47,"1,953",,,,,,,,,,,
264,LWS,Lewiston Nez Perce County,Lewiston,ID,357.43,553.80,"1,877",,,,,,,,,,,
265,ABY,Southwest Georgia Regional,Albany,GA,496.24,768.87,"1,804",,,,,,,,,,,
266,TXK,Texarkana Regional-Webb Field,Texarkana,AR,451.78,699.98,"1,730",,,,,,,,,,,
267,COD,Yellowstone Regional,Cody,WY,426.45,660.74,"1,713",,,,,,,,,,,
268,GCK,Garden City Regional,Garden City,KS,453.10,702.04,"1,657",,,,,,,,,,,
269,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,438.19,678.93,"1,639",,,,,,,,,,,
270,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,441.34,683.81,"1,631",,,,,,,,,,,
271,OTZ,Ralph Wien Memorial,Kotzebue,AK,457.89,709.45,"1,608",,,,,,,,,,,
272,BJI,Bemidji Regional,Bemidji,MN,472.66,732.34,"1,603",,,,,,,,,,,
273,BQK,Brunswick Golden Isles,Brunswick,GA,372.77,577.57,"1,518",,,,,,,,,,,
274,OME,Nome Airport,Nome,AK,457.31,708.55,"1,505",,,,,,,,,,,
275,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,470.29,728.67,"1,479",,,,,,,,,,,
276,GGG,East Texas Regional,Longview,TX,428.64,664.13,"1,477",,,,,,,,,,,
