Average Domestic Airline Itinerary Fares By Origin City for 2011 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
261,VLD,Valdosta Regional,Valdosta,GA,537.31,699.06," 2,294 ",,,,,,,,,,,
262,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,485.79,632.04," 2,244 ",,,,,,,,,,,
263,ALW,Walla Walla Regional,Walla Walla,WA,358.43,466.34," 2,204 ",,,,,,,,,,,
264,HVN,Tweed New Haven,New Haven,CT,389.74,507.06," 2,188 ",,,,,,,,,,,
265,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,172.16,223.98," 2,184 ",,,,,,,,,,,
266,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,443.55,577.07," 2,126 ",,,,,,,,,,,
267,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,556.75,724.35," 2,065 ",,,,,,,,,,,
268,DHN,Dothan Regional,Dothan,AL,683.38,889.10," 1,974 ",,,,,,,,,,,
269,GTR,Golden Triangle Regional,Columbus,MS,551.80,717.92," 1,955 ",,,,,,,,,,,
270,PGV,Pitt Greenville,Greenville,NC,406.49,528.85," 1,953 ",,,,,,,,,,,
271,LWS,Lewiston Nez Perce County,Lewiston,ID,430.55,560.17," 1,877 ",,,,,,,,,,,
272,ABY,Southwest Georgia Regional,Albany,GA,585.28,761.47," 1,804 ",,,,,,,,,,,
273,TXK,Texarkana Regional-Webb Field,Texarkana,AR,576.33,749.83," 1,730 ",,,,,,,,,,,
274,COD,Yellowstone Regional,Cody,WY,354.68,461.45," 1,713 ",,,,,,,,,,,
275,GCK,Garden City Regional,Garden City,KS,551.67,717.75," 1,657 ",,,,,,,,,,,
276,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,359.94,468.30," 1,639 ",,,,,,,,,,,
277,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,501.24,652.13," 1,631 ",,,,,,,,,,,
278,OTZ,Ralph Wien Memorial,Kotzebue,AK,550.02,715.59," 1,608 ",,,,,,,,,,,
279,BJI,Bemidji Regional,Bemidji,MN,555.64,722.91," 1,603 ",,,,,,,,,,,
280,BQK,Brunswick Golden Isles,Brunswick,GA,425.49,553.58," 1,518 ",,,,,,,,,,,
281,OME,Nome Airport,Nome,AK,558.01,726.00," 1,505 ",,,,,,,,,,,
282,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,578.70,752.92," 1,479 ",,,,,,,,,,,
283,GGG,East Texas Regional,Longview,TX,421.92,548.94," 1,477 ",,,,,,,,,,,
284,PIH,Pocatello Regional,Pocatello,ID,210.47,273.83," 1,459 ",,,,,,,,,,,
285,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,584.73,760.76," 1,448 ",,,,,,,,,,,
286,FLO,Florence Regional,Florence,SC,373.13,485.45," 1,406 ",,,,,,,,,,,
287,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,646.15,840.66," 1,357 ",,,,,,,,,,,
288,EAR,Kearney Regional,Kearney,NE,538.86,701.08," 1,339 ",,,,,,,,,,,
289,RHI,Rhinelander/Oneida County,Rhinelander,WI,475.45,618.58," 1,337 ",,,,,,,,,,,
290,ABR,Aberdeen Regional,Aberdeen,SD,562.75,732.16," 1,325 ",,,,,,,,,,,
291,BRD,Brainerd Lakes Regional,Brainerd,MN,505.50,657.68," 1,315 ",,,,,,,,,,,
292,JLN,Joplin Regional,Joplin,MO,405.20,527.18," 1,300 ",,,,,,,,,,,
293,DRT,Del Rio International,Del Rio,TX,591.00,768.91," 1,298 ",,,,,,,,,,,
294,GCC,Northeast Wyoming Regional,Gillette,WY,343.53,446.94," 1,261 ",,,,,,,,,,,
295,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,505.38,657.52," 1,225 ",,,,,,,,,,,
296,ART,Watertown International,Watertown,NY,461.96,601.03," 1,214 ",,,,,,,,,,,
297,CIU,Chippewa County International,Sault Ste. Marie,MI,590.75,768.59," 1,113 ",,,,,,,,,,,
298,SCC,Deadhorse Airport,Deadhorse,AK,504.10,655.85," 1,094 ",,,,,,,,,,,
299,EKO,Elko Regional,Elko,NV,180.55,234.91," 1,078 ",,,,,,,,,,,
300,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,537.19,698.91," 1,067 ",,,,,,,,,,,
301,EAU,Chippewa Valley Regional,Eau Claire,WI,287.20,373.66," 1,060 ",,,,,,,,,,,
302,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,609.52,793.01," 1,044 ",,,,,,,,,,,
303,DBQ,Dubuque Regional,Dubuque,IA,461.94,601.01," 1,036 ",,,,,,,,,,,
304,SHR,Sheridan County,Sheridan,WY,585.77,762.11," 1,035 ",,,,,,,,,,,
305,DLG,Dillingham Airport,Dillingham,AK,632.37,822.74, 991 ,,,,,,,,,,,
306,ESC,Delta County,Escanaba,MI,442.58,575.82, 932 ,,,,,,,,,,,
307,BTM,Bert Mooney,Butte,MT,557.65,725.53, 924 ,,,,,,,,,,,
308,SPN,Francisco C. Ada Saipan International,Saipan,TT,1117.86,1454.38, 906 ,,,,,,,,,,,
309,CMX,Houghton County Memorial,Hancock/Houghton,MI,318.69,414.63, 903 ,,,,,,,,,,,
310,LAR,Laramie Regional,Laramie,WY,551.58,717.63, 900 ,,,,,,,,,,,
311,RKS,Southwest Wyoming Regional,Rock Springs,WY,289.30,376.39, 889 ,,,,,,,,,,,
312,IMT,Ford,Iron Mountain/Kingsfd,MI,459.72,598.11, 878 ,,,,,,,,,,,
313,HIB,Range Regional,Hibbing,MN,524.58,682.50, 837 ,,,,,,,,,,,
314,CDC,Cedar City Regional,Cedar City,UT,138.62,180.35, 804 ,,,,,,,,,,,
315,PSG,Petersburg James A Johnson,Petersburg,AK,438.83,570.93, 783 ,,,,,,,,,,,
316,HOB,Lea County Regional,Hobbs,NM,447.28,581.93, 781 ,,,,,,,,,,,
317,ALO,Waterloo Regional,Waterloo,IA,562.40,731.71, 748 ,,,,,,,,,,,
318,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,528.73,687.90, 711 ,,,,,,,,,,,
319,APN,Alpena County Regional,Alpena,MI,483.21,628.67, 694 ,,,,,,,,,,,
320,RIW,Central Wyoming Regional,Riverton/Lander,WY,597.53,777.41, 692 ,,,,,,,,,,,
321,PIR,Pierre Regional,Pierre,SD,554.96,722.02, 689 ,,,,,,,,,,,
322,AKN,King Salmon Airport,King Salmon,AK,645.34,839.62, 688 ,,,,,,,,,,,
323,SHD,Shenandoah Valley Regional,Staunton,VA,497.46,647.21, 685 ,,,,,,,,,,,
324,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,595.71,775.04, 665 ,,,,,,,,,,,
325,OWB,Owensboro Daviess County Regional,Owensboro,KY,156.07,203.06, 650 ,,,,,,,,,,,
326,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,524.05,681.81, 624 ,,,,,,,,,,,
327,PAH,Barkley Regional,Paducah,KY,305.18,397.06, 622 ,,,,,,,,,,,
327,MKG,Muskegon County,Muskegon,MI,276.09,359.20, 622 ,,,,,,,,,,,
329,CNY,Canyonlands Regional,Moab,UT,487.63,634.43, 621 ,,,,,,,,,,,
330,CDV,Merle K Mudhole Smith,Cordova,AK,381.83,496.77, 604 ,,,,,,,,,,,
331,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,520.71,677.47, 600 ,,,,,,,,,,,
332,HYS,Hays Regional,Hays,KS,573.90,746.67, 597 ,,,,,,,,,,,
333,MEI,Key Field,Meridian,MS,602.42,783.77, 588 ,,,,,,,,,,,
334,PUB,Pueblo Memorial,Pueblo,CO,178.16,231.79, 584 ,,,,,,,,,,,
335,PQI,Presque Isle International,Presque Isle/Houlton,ME,633.18,823.79, 571 ,,,,,,,,,,,
336,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,438.91,571.04, 546 ,,,,,,,,,,,
337,JMS,Jamestown Regional,Jamestown,ND,588.58,765.77, 507 ,,,,,,,,,,,
338,WRG,Wrangell Airport,Wrangell,AK,419.36,545.61, 496 ,,,,,,,,,,,
339,DEC,Decatur Airport,Decatur,IL,242.50,315.50, 494 ,,,,,,,,,,,
340,ATY,Watertown Regional,Watertown,SD,534.22,695.05, 476 ,,,,,,,,,,,
341,DDC,Dodge City Regional,Dodge City,KS,493.23,641.72, 474 ,,,,,,,,,,,
342,OGS,Ogdensburg International,Ogdensburg,NY,498.39,648.43, 459 ,,,,,,,,,,,
343,CGI,Cape Girardeau Regional,Cape Girardeau,MO,447.78,582.58, 458 ,,,,,,,,,,,
344,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,558.30,726.36, 438 ,,,,,,,,,,,
344,VEL,Vernal Regional,Vernal,UT,605.41,787.66, 438 ,,,,,,,,,,,
346,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,320.88,417.48, 407 ,,,,,,,,,,,
347,VCT,Victoria Regional,Victoria,TX,627.79,816.78, 396 ,,,,,,,,,,,
348,HYA,Cape Cod Gateway,Hyannis,MA,442.43,575.63, 392 ,,,,,,,,,,,
349,INL,Falls International Einarson Field,International Falls,MN,555.02,722.10, 372 ,,,,,,,,,,,
350,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,496.28,645.69, 348 ,,,,,,,,,,,
351,MCW,Mason City Municipal,Mason City,IA,473.19,615.65, 345 ,,,,,,,,,,,
352,WYS,Yellowstone,West Yellowstone,MT,205.90,267.89, 340 ,,,,,,,,,,,
353,LBL,Liberal Mid-America Regional,Liberal,KS,546.92,711.56, 325 ,,,,,,,,,,,
354,BKG,Branson Airport,Branson,MO,285.79,371.82, 317 ,,,,,,,,,,,
355,FOD,Fort Dodge Regional,Fort Dodge,IA,438.75,570.83, 311 ,,,,,,,,,,,
356,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,470.32,611.91, 309 ,,,,,,,,,,,
357,LWB,Greenbrier Valley,Lewisburg,WV,350.23,455.67, 254 ,,,,,,,,,,,
358,DVL,Devils Lake Regional,Devils Lake,ND,593.08,771.62, 247 ,,,,,,,,,,,
359,YAK,Yakutat Airport,Yakutat,AK,355.13,462.03, 231 ,,,,,,,,,,,
360,IPT,Williamsport Regional,Williamsport,PA,492.54,640.81, 227 ,,,,,,,,,,,
361,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,465.44,605.55, 211 ,,,,,,,,,,,
362,DUT,Unalaska Airport,Unalaska,AK,931.19,1211.51, 186 ,,,,,,,,,,,
363,UIN,Quincy Regional-Baldwin Field,Quincy,IL,465.72,605.92, 166 ,,,,,,,,,,,
364,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,450.03,585.51, 163 ,,,,,,,,,,,
365,BKW,Raleigh County Memorial,Beckley,WV,456.06,593.36, 146 ,,,,,,,,,,,
366,GST,Gustavus Airport,Gustavus,AK,232.04,301.89, 142 ,,,,,,,,,,,
366,PPG,Pago Pago International,Pago Pago,TT,1012.99,1317.94, 142 ,,,,,,,,,,,
368,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,145.98,189.92, 128 ,,,,,,,,,,,
369,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,520.86,677.66, 127 ,,,,,,,,,,,
370,CVN,Clovis Regional,Clovis,NM,771.05,1003.17, 124 ,,,,,,,,,,,
371,IPL,Imperial County,El Centro,CA,267.74,348.33, 121 ,,,,,,,,,,,
372,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,478.12,622.06, 107 ,,,,,,,,,,,
373,PVC,Provincetown Municipal,Provincetown,MA,671.68,873.88, 103 ,,,,,,,,,,,
373,TUP,Tupelo Regional,Tupelo,MS,563.99,733.77, 103 ,,,,,,,,,,,
375,LEB,Lebanon Municipal,Lebanon-Hanover,NH,512.56,666.86, 100 ,,,,,,,,,,,
376,AUG,Augusta State,Augusta/Waterville,ME,461.98,601.06, 93 ,,,,,,,,,,,
377,ENA,Kenai Municipal,Kenai,AK,727.63,946.68, 91 ,,,,,,,,,,,
377,MGW,Morgantown Municipal,Morgantown,WV,506.80,659.37, 91 ,,,,,,,,,,,
379,IWD,Gogebic-Iron County,Ironwood,MI,351.49,457.30, 89 ,,,,,,,,,,,
380,RKD,Knox County Regional,Rockland,ME,471.77,613.79, 88 ,,,,,,,,,,,
381,RUT,Rutland - Southern Vermont Regional,Rutland,VT,506.74,659.29, 85 ,,,,,,,,,,,
382,TEX,Telluride Regional,Telluride,CO,568.96,740.24, 81 ,,,,,,,,,,,
383,MBL,Manistee County-Blacker,Manistee/Ludington,MI,347.44,452.03, 77 ,,,,,,,,,,,
384,ADK,Adak,Adak Island,AK,1019.39,1326.27, 76 ,,,,,,,,,,,
385,IRK,Kirksville Regional,Kirksville,MO,389.11,506.24, 73 ,,,,,,,,,,,
386,HOM,Homer Airport,Homer,AK,731.61,951.86, 71 ,,,,,,,,,,,
387,CEZ,Cortez Municipal,Cortez,CO,583.49,759.14, 67 ,,,,,,,,,,,
388,PGA,Page Municipal,Page,AZ,529.30,688.64, 65 ,,,,,,,,,,,
389,DUJ,DuBois Regional,DuBois,PA,516.80,672.37, 64 ,,,,,,,,,,,
390,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,432.49,562.69, 58 ,,,,,,,,,,,
391,MSS,Massena International-Richards Field,Massena,NY,489.34,636.65, 54 ,,,,,,,,,,,
392,BFD,Bradford Regional,Bradford,PA,523.46,681.04, 51 ,,,,,,,,,,,
393,CDB,Cold Bay Airport,Cold Bay,AK,826.87,1075.79, 50 ,,,,,,,,,,,
393,SOW,Show Low Regional,Show Low,AZ,525.22,683.34, 50 ,,,,,,,,,,,
395,MCK,McCook Ben Nelson Regional,McCook,NE,528.26,687.29, 49 ,,,,,,,,,,,
396,VQS,Antonio Rivera Rodriguez,Vieques,PR,606.83,789.51, 47 ,,,,,,,,,,,
396,GLH,Greenville Mid Delta,Greenville,MS,494.46,643.31, 47 ,,,,,,,,,,,
396,SDY,Sidney Richland Regional,Sidney,MT,592.36,770.68, 47 ,,,,,,,,,,,
399,AIA,Alliance Municipal,Alliance,NE,542.00,705.16, 43 ,,,,,,,,,,,
400,TVF,Thief River Falls Regional,Thief River Falls,MN,562.37,731.66, 41 ,,,,,,,,,,,
401,MSL,Northwest Alabama Regional,Muscle Shoals,AL,419.96,546.39, 40 ,,,,,,,,,,,
402,CNM,Cavern City Air Terminal,Carlsbad,NM,506.85,659.43, 36 ,,,,,,,,,,,
403,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,666.13,866.66, 35 ,,,,,,,,,,,
404,AOO,Altoona-Blair County,Altoona,PA,447.78,582.58, 31 ,,,,,,,,,,,
404,HRO,Boone County,Harrison,AR,488.00,634.91, 31 ,,,,,,,,,,,
406,CDR,Chadron Municipal,Chadron,NE,503.34,654.87, 27 ,,,,,,,,,,,
406,MCE,Merced Regional/Macready Field,Merced,CA,525.57,683.79, 27 ,,,,,,,,,,,
408,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,367.00,477.48, 26 ,,,,,,,,,,,
409,MKK,Molokai,Hoolehua,HI,722.94,940.58, 24 ,,,,,,,,,,,
410,LNS,Lancaster Airport,Lancaster,PA,409.98,533.40, 19 ,,,,,,,,,,,
411,VDZ,Valdez Pioneer Field,Valdez,AK,646.68,841.35, 17 ,,,,,,,,,,,
412,HVR,Havre City-County,Havre,MT,445.58,579.72, 16 ,,,,,,,,,,,
413,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,647.00,841.77, 13 ,,,,,,,,,,,
413,LNY,Lanai Airport,Lanai,HI,653.41,850.11, 13 ,,,,,,,,,,,
415,MKL,McKellar-Sipes Regional,Jackson,TN,669.20,870.66, 11 ,,,,,,,,,,,
416,GDV,Dawson Community,Glendive,MT,648.53,843.76, 10 ,,,,,,,,,,,
417,JHM,Kapalua Airport,Kapalua,HI,647.62,842.58, 6 ,,,,,,,,,,,
417,MCN,Middle Georgia Regional,Macon,GA,501.79,652.84, 6 ,,,,,,,,,,,
419,SDP,Sand Point,Sandpoint,AK,900.22,1171.23, 4 ,,,,,,,,,,,
420,SNP,St. Paul Island,St. Paul,AK,983.72,1279.86, 3 ,,,,,,,,,,,
421,OLF,L. M. Clayton,Wolf Point,MT,568.86,740.11, 1 ,,,,,,,,,,,
421,CEC,Jack McNamara Field,Crescent City,CA,302.43,393.48, 1 ,,,,,,,,,,,
421,KSM,St. Mary's Airport,St. Mary's,AK,861.67,1121.06, 1 ,,,,,,,,,,,
424,AHN,Athens/Ben Epps,Athens,GA,489.50,636.86, -   ,,,,,,,,,,,
424,ALM,Alamogordo White Sands Regional,Alamogordo,NM,401.25,522.04, -   ,,,,,,,,,,,
424,ANI,Aniak Airport,Aniak,AK,836.00,1087.67, -   ,,,,,,,,,,,
424,BRL,Southeast Iowa Regional,Burlington,IA,443.50,577.01, -   ,,,,,,,,,,,
424,CIC,Chico Municipal,Chico,CA,320.00,416.33, -   ,,,,,,,,,,,
424,CLD,McClellan-Palomar,Carlsbad,CA,304.93,396.73, -   ,,,,,,,,,,,
424,CYF,Chefornak Airport,Chefornak,AK,651.50,847.63, -   ,,,,,,,,,,,
424,ELY,Ely Airport/Yelland Field,Ely,NV,771.33,1003.54, -   ,,,,,,,,,,,
424,FKL,Venango Regional,Franklin/Oil City,PA,521.36,678.31, -   ,,,,,,,,,,,
424,FMN,Four Corners Regional,Farmington,NM,559.31,727.69, -   ,,,,,,,,,,,
424,GAL,Edward G. Pitka Sr.,Galena,AK,846.00,1100.68, -   ,,,,,,,,,,,
424,GBD,Great Bend Municipal,Great Bend,KS,528.93,688.16, -   ,,,,,,,,,,,
424,HON,Huron Regional,Huron,SD,635.57,826.90, -   ,,,,,,,,,,,
424,IFP,Laughlin/Bullhead International,Bullhead City,AZ,180.26,234.53, -   ,,,,,,,,,,,
424,IGM,Kingman Airport,Kingman,AZ,566.78,737.40, -   ,,,,,,,,,,,
424,ISN,Sloulin Field International,Williston,ND,636.63,828.28, -   ,,,,,,,,,,,
424,IYK,Inyokern Airport,Inyokern,CA,1049.20,1365.05, -   ,,,,,,,,,,,
424,JHW,Chautauqua County/Jamestown,Jamestown,NY,465.95,606.22, -   ,,,,,,,,,,,
424,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,312.43,406.48, -   ,,,,,,,,,,,
424,LWT,Lewistown Municipal,Lewistown,MT,585.00,761.11, -   ,,,,,,,,,,,
424,MCG,McGrath Airport,McGrath,AK,804.50,1046.69, -   ,,,,,,,,,,,
424,MLS,Frank Wiley Field,Miles City,MT,566.17,736.61, -   ,,,,,,,,,,,
424,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,204.76,266.39, -   ,,,,,,,,,,,
424,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,334.69,435.44, -   ,,,,,,,,,,,
424,SVC,Grant County,Silver City/Hurley,NM,666.00,866.49, -   ,,,,,,,,,,,
424,UNK,Unalakleet Airport,Unalakleet,AK,1017.38,1323.65, -   ,,,,,,,,,,,
424,UTM,Tunica Municipal,Tunica,MS,235.28,306.11, -   ,,,,,,,,,,,
424,VIS,Visalia Municipal,Visalia,CA,493.07,641.51, -   ,,,,,,,,,,,
424,WRL,Worland Municipal,Worland,WY,550.18,715.81, -   ,,,,,,,,,,,
424,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,150.86,196.28, -   ,,,,,,,,,,,
National Average,,,,,363.85,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
