Average Domestic Airline Itinerary Fares By Origin City for 2012 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
17,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,271.59,346.19," 425,537 ",,,,,,,,,,,
18,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,506.86,646.07," 425,283 ",,,,,,,,,,,
19,LGA,LaGuardia,New York-La Guardia,NY,354.44,451.79," 416,891 ",,,,,,,,,,,
20,SAN,San Diego International,San Diego,CA,357.14,455.23," 389,451 ",,,,,,,,,,,
21,TPA,Tampa International,Tampa,FL,318.83,406.40," 369,882 ",,,,,,,,,,,
22,MIA,Miami International,Miami,FL,367.52,468.46," 367,731 ",,,,,,,,,,,
23,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,325.01,414.27," 349,143 ",,,,,,,,,,,
24,AUS,Austin - Bergstrom International,Austin,TX,383.05,488.26," 322,913 ",,,,,,,,,,,
25,SLC,Salt Lake City International,Salt Lake City,UT,396.08,504.87," 321,120 ",,,,,,,,,,,
26,PDX,Portland International,Portland,OR,365.16,465.45," 318,399 ",,,,,,,,,,,
27,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,377.23,480.84," 308,850 ",,,,,,,,,,,
28,CLT,Charlotte Douglas International,Charlotte,NC,407.82,519.83," 291,628 ",,,,,,,,,,,
29,BNA,Nashville International,Nashville,TN,368.31,469.47," 290,447 ",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,348.61,444.36," 265,377 ",,,,,,,,,,,
31,MDW,Chicago Midway International,Chicago-Midway,IL,298.74,380.79," 254,220 ",,,,,,,,,,,
32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,355.79,453.51," 241,426 ",,,,,,,,,,,
33,STL,St Louis Lambert International,St. Louis,MO,355.45,453.08," 227,117 ",,,,,,,,,,,
34,SJU,Luis Munoz Marin International,San Juan,PR,294.15,374.95," 221,048 ",,,,,,,,,,,
35,DAL,Dallas Love Field,Dallas-Love Field,TX,282.95,360.67," 213,582 ",,,,,,,,,,,
36,MCI,Kansas City International,Kansas City,MO,349.95,446.07," 207,664 ",,,,,,,,,,,
37,IND,Indianapolis International,Indianapolis,IN,382.54,487.61," 206,535 ",,,,,,,,,,,
38,HNL,Daniel K Inouye International,Honolulu,HI,347.29,442.67," 201,225 ",,,,,,,,,,,
39,CLE,Cleveland-Hopkins International,Cleveland,OH,451.91,576.03," 199,421 ",,,,,,,,,,,
40,SJC,Norman Y. Mineta San Jose International,San Jose,CA,335.84,428.08," 194,429 ",,,,,,,,,,,
41,OAK,Metro Oakland International,Oakland,CA,293.23,373.77," 194,387 ",,,,,,,,,,,
42,MSY,Louis Armstrong New Orleans International,New Orleans,LA,360.48,459.49," 188,154 ",,,,,,,,,,,
43,IAD,Washington Dulles International,Washington-Dulles,DC,496.18,632.47," 187,452 ",,,,,,,,,,,
44,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,524.95,669.14," 183,219 ",,,,,,,,,,,
45,SNA,John Wayne Airport-Orange County,Santa Ana,CA,363.38,463.19," 182,534 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,365.66,466.10," 181,455 ",,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,377.14,480.72," 180,661 ",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,325.82,415.31," 173,112 ",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,370.68,472.49," 167,522 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,311.24,396.73," 164,832 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,406.41,518.04," 142,941 ",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,322.28,410.80," 131,320 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,368.72,469.99," 129,900 ",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,335.51,427.66," 128,292 ",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,321.43,409.72," 120,424 ",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,373.22,475.73," 106,587 ",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,498.61,635.56," 106,166 ",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,412.02,525.19," 99,005 ",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,388.09,494.69," 97,566 ",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,278.93,355.54," 97,139 ",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,405.88,517.36," 96,550 ",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,432.11,550.79," 92,905 ",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,445.80,568.24," 91,893 ",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,409.85,522.42," 91,480 ",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,395.55,504.19," 88,375 ",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,581.81,741.61," 86,440 ",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,365.56,465.96," 86,252 ",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,356.19,454.03," 85,944 ",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,321.87,410.28," 83,896 ",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,381.97,486.88," 83,186 ",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,332.74,424.13," 81,805 ",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,258.21,329.13," 74,704 ",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,362.85,462.52," 70,359 ",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,361.05,460.21," 68,118 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,413.05,526.50," 67,129 ",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,432.94,551.86," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,392.89,500.80," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,339.52,432.77," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,481.72,614.03," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,418.25,533.12," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,230.22,293.45," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,433.94,553.13," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,420.96,536.58," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,407.46,519.38," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,447.67,570.63," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,396.30,505.15," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,390.11,497.25," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,388.55,495.26," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,350.35,446.58," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,260.24,331.71," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,285.27,363.63," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,401.89,512.28," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,457.93,583.70," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,431.80,550.40," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,133.95,170.74," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,384.73,490.41," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,144.68,184.42," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,398.14,507.49," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,415.66,529.82," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,360.84,459.95," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,450.24,573.90," 33,692 ",,,,,,,,,,,
102,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,149.19,190.17," 33,615 ",,,,,,,,,,,
103,AVL,Asheville Regional,Asheville,NC,452.74,577.09," 33,509 ",,,,,,,,,,,
104,XNA,Northwest Arkansas National,Fayetteville,AR,526.03,670.51," 33,498 ",,,,,,,,,,,
105,EUG,Mahlon Sweet Field,Eugene,OR,381.00,485.65," 33,026 ",,,,,,,,,,,
106,LIH,Lihue Airport,Lihue,HI,235.14,299.73," 32,532 ",,,,,,,,,,,
107,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,508.16,647.74," 31,183 ",,,,,,,,,,,
108,MDT,Harrisburg International,Harrisburg,PA,448.03,571.09," 30,949 ",,,,,,,,,,,
109,DAY,James M Cox/Dayton International,Dayton,OH,368.54,469.76," 30,855 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,412.32,525.57," 29,802 ",,,,,,,,,,,
111,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,433.11,552.07," 29,251 ",,,,,,,,,,,
112,PGD,Punta Gorda Airport,Punta Gorda,FL,125.33,159.75," 28,272 ",,,,,,,,,,,
113,ISP,Long Island MacArthur,Islip,NY,305.83,389.84," 28,265 ",,,,,,,,,,,
114,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,432.28,551.01," 27,916 ",,,,,,,,,,,
115,LEX,Blue Grass,Lexington,KY,427.35,544.72," 27,888 ",,,,,,,,,,,
116,MAF,Midland International Air and Space Port,Midland/Odessa,TX,386.32,492.43," 27,625 ",,,,,,,,,,,
117,ECP,Northwest Florida Beaches International,Panama City,FL,397.25,506.35," 26,867 ",,,,,,,,,,,
118,SGF,Springfield-Branson National,Springfield,MO,452.91,577.31," 26,473 ",,,,,,,,,,,
119,MHT,Manchester Boston Regional,Manchester,NH,366.97,467.76," 26,222 ",,,,,,,,,,,
120,MFR,Rogue Valley International - Medford,Medford,OR,389.39,496.34," 26,110 ",,,,,,,,,,,
121,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,517.18,659.23," 25,469 ",,,,,,,,,,,
122,ILM,Wilmington International,Wilmington,NC,428.57,546.29," 24,558 ",,,,,,,,,,,
123,FAR,Hector International,Fargo,ND,492.45,627.71," 24,510 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,398.34,507.75," 24,153 ",,,,,,,,,,,
125,CAE,Columbia Metropolitan,Columbia,SC,506.37,645.45," 24,128 ",,,,,,,,,,,
126,SBA,Santa Barbara Municipal,Santa Barbara,CA,438.28,558.65," 23,984 ",,,,,,,,,,,
127,RDM,Roberts Field,Bend/Redmond,OR,381.97,486.89," 23,093 ",,,,,,,,,,,
128,ATW,Appleton International,Appleton,WI,521.68,664.96," 22,839 ",,,,,,,,,,,
129,FWA,Fort Wayne International,Fort Wayne,IN,442.09,563.51," 22,770 ",,,,,,,,,,,
130,CHA,Lovell Field,Chattanooga,TN,431.54,550.07," 22,081 ",,,,,,,,,,,
131,LBB,Lubbock Preston Smith International,Lubbock,TX,378.06,481.89," 21,979 ",,,,,,,,,,,
132,SBN,South Bend International,South Bend,IN,420.40,535.87," 21,936 ",,,,,,,,,,,
133,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,403.49,514.31," 21,441 ",,,,,,,,,,,
134,BTV,Burlington International,Burlington,VT,431.34,549.81," 21,231 ",,,,,,,,,,,
135,FAI,Fairbanks International,Fairbanks,AK,581.78,741.57," 20,659 ",,,,,,,,,,,
136,BIL,Billings Logan International,Billings,MT,409.14,521.52," 19,384 ",,,,,,,,,,,
137,MSO,Missoula Montana,Missoula,MT,445.24,567.53," 19,023 ",,,,,,,,,,,
138,ACY,Atlantic City International,Atlantic City,NJ,153.27,195.37," 18,671 ",,,,,,,,,,,
139,STT,Cyril E King,Charlotte Amalie,VI,359.89,458.74," 18,308 ",,,,,,,,,,,
140,ITO,Hilo International,Hilo,HI,216.70,276.22," 17,964 ",,,,,,,,,,,
141,TLH,Tallahassee International,Tallahassee,FL,497.37,633.98," 17,768 ",,,,,,,,,,,
142,EYW,Key West International,Key West,FL,356.40,454.30," 17,045 ",,,,,,,,,,,
143,FCA,Glacier Park International,Kalispell,MT,497.96,634.74," 16,984 ",,,,,,,,,,,
144,HRL,Valley International,Harlingen/San Benito,TX,339.51,432.76," 16,866 ",,,,,,,,,,,
145,FNT,Bishop International,Flint,MI,372.96,475.40," 16,829 ",,,,,,,,,,,
146,PIA,General Downing - Peoria International,Peoria,IL,407.07,518.88," 16,755 ",,,,,,,,,,,
147,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,456.12,581.40," 16,605 ",,,,,,,,,,,
148,MLI,Quad Cities International,Moline,IL,426.97,544.24," 16,008 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,379.29,483.47," 15,963 ",,,,,,,,,,,
150,CRP,Corpus Christi International,Corpus Christi,TX,463.90,591.32," 15,672 ",,,,,,,,,,,
151,AGS,Augusta Regional at Bush Field,Augusta,GA,431.51,550.03," 15,230 ",,,,,,,,,,,
152,GRB,Green Bay Austin Straubel International,Green Bay,WI,576.44,734.76," 15,022 ",,,,,,,,,,,
153,TVC,Cherry Capital,Traverse City,MI,573.42,730.91," 15,003 ",,,,,,,,,,,
154,RAP,Rapid City Regional,Rapid City,SD,503.62,641.94," 15,000 ",,,,,,,,,,,
155,BGR,Bangor International,Bangor,ME,442.22,563.68," 14,645 ",,,,,,,,,,,
156,SHV,Shreveport Regional,Shreveport,LA,521.16,664.30," 14,381 ",,,,,,,,,,,
157,JAC,Jackson Hole,Jackson,WY,604.87,771.01," 14,367 ",,,,,,,,,,,
158,ROA,Roanoke Blacksburg Regional,Roanoke,VA,500.09,637.44," 13,424 ",,,,,,,,,,,
159,BQN,Rafael Hernandez,Aguadilla,PR,244.35,311.46," 13,404 ",,,,,,,,,,,
160,DAB,Daytona Beach International,Daytona Beach,FL,351.15,447.60," 13,300 ",,,,,,,,,,,
161,GJT,Grand Junction Regional,Grand Junction,CO,455.71,580.87," 13,180 ",,,,,,,,,,,
162,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,530.71,676.47," 13,002 ",,,,,,,,,,,
163,BIS,Bismarck Municipal,Bismarck/Mandan,ND,487.66,621.60," 12,907 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,471.48,600.98," 12,825 ",,,,,,,,,,,
165,CAK,Akron-Canton Regional,Akron,OH,319.88,407.74," 12,492 ",,,,,,,,,,,
166,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,127.07,161.98," 12,300 ",,,,,,,,,,,
167,MOB,Mobile Regional,Mobile,AL,543.47,692.75," 12,256 ",,,,,,,,,,,
168,GNV,Gainesville Regional,Gainesville,FL,453.11,577.57," 12,222 ",,,,,,,,,,,
169,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,471.94,601.57," 11,902 ",,,,,,,,,,,
170,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,461.07,587.71," 11,792 ",,,,,,,,,,,
171,IDA,Idaho Falls Regional,Idaho Falls,ID,471.60,601.14," 11,705 ",,,,,,,,,,,
172,SBP,San Luis County Regional,San Luis Obispo,CA,446.01,568.51," 11,284 ",,,,,,,,,,,
173,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,269.96,344.10," 10,338 ",,,,,,,,,,,
174,LCK,Rickenbacker International,Columbus,OH,127.59,162.63," 10,329 ",,,,,,,,,,,
175,EVV,Evansville Regional,Evansville,IN,531.18,677.07," 10,307 ",,,,,,,,,,,
176,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,443.91,565.83," 10,155 ",,,,,,,,,,,
177,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,468.13,596.70," 10,009 ",,,,,,,,,,,
178,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,385.85,491.82," 9,970 ",,,,,,,,,,,
179,JNU,Juneau International,Juneau,AK,484.03,616.97," 9,873 ",,,,,,,,,,,
180,MRY,Monterey Regional,Monterey,CA,398.07,507.40," 9,503 ",,,,,,,,,,,
181,BLI,Bellingham International,Bellingham,WA,265.28,338.14," 9,292 ",,,,,,,,,,,
182,TTN,Trenton Mercer,Trenton,NJ,172.66,220.09," 9,198 ",,,,,,,,,,,
183,MLB,Melbourne Orlando International,Melbourne,FL,370.12,471.78," 9,185 ",,,,,,,,,,,
184,DRO,Durango La Plata County,Durango,CO,426.04,543.06," 9,163 ",,,,,,,,,,,
185,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,470.79,600.10," 8,897 ",,,,,,,,,,,
186,BFL,Meadows Field,Bakersfield,CA,501.60,639.38," 8,531 ",,,,,,,,,,,
187,GRK,Robert Gray AAF,Killeen,TX,533.04,679.45," 8,517 ",,,,,,,,,,,
188,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,448.70,571.95," 8,170 ",,,,,,,,,,,
189,MOT,Minot International,Minot,ND,532.52,678.78," 7,755 ",,,,,,,,,,,
190,SGU,St George Regional,St. George,UT,173.71,221.43," 7,705 ",,,,,,,,,,,
191,GTF,Great Falls International,Great Falls,MT,411.11,524.03," 7,637 ",,,,,,,,,,,
192,RFD,Chicago/Rockford International,Rockford,IL,218.45,278.45," 7,383 ",,,,,,,,,,,
193,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,604.68,770.76," 7,337 ",,,,,,,,,,,
194,STX,Henry E. Rohlsen,Christiansted,VI,358.81,457.36," 7,334 ",,,,,,,,,,,
195,MTJ,Montrose Regional,Montrose/Delta,CO,591.15,753.52," 7,013 ",,,,,,,,,,,
196,SCE,University Park,State College,PA,555.82,708.48," 6,866 ",,,,,,,,,,,
197,DLH,Duluth International,Duluth,MN,434.60,553.97," 6,652 ",,,,,,,,,,,
198,MGM,Montgomery Regional,Montgomery,AL,492.70,628.03," 6,584 ",,,,,,,,,,,
199,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,274.46,349.84," 6,574 ",,,,,,,,,,,
200,HHH,Hilton Head Airport,Hilton Head,SC,506.51,645.63," 6,408 ",,,,,,,,,,,
201,LBE,Arnold Palmer Regional,Latrobe,PA,145.30,185.21," 6,136 ",,,,,,,,,,,
202,BRO,Brownsville South Padre Island International,Brownsville,TX,545.73,695.62," 6,127 ",,,,,,,,,,,
203,LAN,Capital Region International,Lansing,MI,417.92,532.71," 5,888 ",,,,,,,,,,,
204,LRD,Laredo International,Laredo,TX,420.58,536.10," 5,865 ",,,,,,,,,,,
205,AEX,Alexandria International,Alexandria,LA,507.51,646.90," 5,806 ",,,,,,,,,,,
206,CWA,Central Wisconsin,Mosinee,WI,584.37,744.87," 5,754 ",,,,,,,,,,,
207,PVU,Provo Municipal,Provo,UT,260.36,331.88," 5,688 ",,,,,,,,,,,
208,TOL,Eugene F Kranz Toledo Express,Toledo,OH,328.72,419.00," 5,563 ",,,,,,,,,,,
209,LSE,La Crosse Regional,La Crosse,WI,572.29,729.48," 5,497 ",,,,,,,,,,,
210,EGE,Eagle County Regional,Eagle,CO,587.09,748.34," 5,285 ",,,,,,,,,,,
211,YUM,Yuma MCAS/Yuma International,Yuma,AZ,486.30,619.87," 5,255 ",,,,,,,,,,,
212,SCK,Stockton Metro,Stockton,CA,131.03,167.02," 5,232 ",,,,,,,,,,,
213,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,599.39,764.02," 5,176 ",,,,,,,,,,,
214,RST,Rochester International,Rochester,MN,503.75,642.11," 5,139 ",,,,,,,,,,,
215,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,408.71,520.97," 5,060 ",,,,,,,,,,,
216,LNK,Lincoln Airport,Lincoln,NE,488.76,623.01," 5,033 ",,,,,,,,,,,
217,ELM,Elmira/Corning Regional,Elmira/Corning,NY,405.90,517.38," 5,016 ",,,,,,,,,,,
218,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,546.94,697.16," 4,875 ",,,,,,,,,,,
219,MLU,Monroe Regional,Monroe,LA,537.97,685.73," 4,860 ",,,,,,,,,,,
220,FLG,Flagstaff Pulliam,Flagstaff,AZ,446.25,568.81," 4,845 ",,,,,,,,,,,
221,COU,Columbia Regional,Columbia,MO,428.58,546.29," 4,701 ",,,,,,,,,,,
222,HDN,Yampa Valley,Hayden,CO,518.07,660.37," 4,571 ",,,,,,,,,,,
223,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,432.89,551.79," 4,529 ",,,,,,,,,,,
224,ERI,Erie International/Tom Ridge Field,Erie,PA,420.57,536.09," 4,465 ",,,,,,,,,,,
225,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,375.40,478.51," 4,411 ",,,,,,,,,,,
226,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,484.45,617.51," 4,256 ",,,,,,,,,,,
227,ABI,Abilene Regional,Abilene,TX,528.46,673.61," 4,199 ",,,,,,,,,,,
228,ACK,Nantucket Memorial,Nantucket,MA,303.75,387.17," 4,191 ",,,,,,,,,,,
229,MBS,MBS International,Saginaw/Bay City/Midland,MI,465.86,593.82," 4,177 ",,,,,,,,,,,
230,GFK,Grand Forks International,Grand Forks,ND,430.73,549.04," 4,123 ",,,,,,,,,,,
231,SAF,Santa Fe Municipal,Santa Fe,NM,458.85,584.88," 4,034 ",,,,,,,,,,,
232,SPI,Abraham Lincoln Capital,Springfield,IL,398.90,508.46," 4,033 ",,,,,,,,,,,
233,KTN,Ketchikan International,Ketchikan,AK,482.91,615.55," 4,031 ",,,,,,,,,,,
234,GUM,Guam International,Guam,TT,1606.04,2047.16," 3,980 ",,,,,,,,,,,
235,BET,Bethel Airport,Bethel,AK,506.51,645.63," 3,893 ",,,,,,,,,,,
236,CPR,Casper/Natrona County International,Casper,WY,422.72,538.82," 3,792 ",,,,,,,,,,,
237,HLN,Helena Regional,Helena,MT,556.18,708.94," 3,759 ",,,,,,,,,,,
238,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,264.48,337.13," 3,753 ",,,,,,,,,,,
239,GRI,Central Nebraska Regional,Grand Island,NE,298.64,380.67," 3,669 ",,,,,,,,,,,
240,CLL,Easterwood Field,College Station/Bryan,TX,538.27,686.11," 3,608 ",,,,,,,,,,,
241,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,467.82,596.31," 3,513 ",,,,,,,,,,,
242,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,388.45,495.15," 3,452 ",,,,,,,,,,,
243,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,498.28,635.14," 3,427 ",,,,,,,,,,,
244,CMI,University of Illinois/Willard,Champaign/Urbana,IL,531.46,677.43," 3,301 ",,,,,,,,,,,
245,RDD,Redding Municipal,Redding,CA,443.61,565.45," 3,292 ",,,,,,,,,,,
246,LCH,Lake Charles Regional,Lake Charles,LA,553.90,706.04," 3,278 ",,,,,,,,,,,
247,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,431.02,549.40," 3,259 ",,,,,,,,,,,
248,MQT,Sawyer International,Marquette,MI,603.67,769.48," 3,013 ",,,,,,,,,,,
249,PUW,Pullman Moscow Regional,Pullman,WA,377.25,480.87," 2,983 ",,,,,,,,,,,
250,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,411.85,524.97," 2,852 ",,,,,,,,,,,
251,IAG,Niagara Falls International,Niagara Falls,NY,159.67,203.52," 2,831 ",,,,,,,,,,,
252,EAT,Pangborn Memorial,Wenatchee,WA,389.90,497.00," 2,816 ",,,,,,,,,,,
253,SIT,Sitka Rocky Gutierrez,Sitka,AK,466.63,594.80," 2,765 ",,,,,,,,,,,
254,CSG,Columbus Airport,Columbus,GA,531.02,676.88," 2,693 ",,,,,,,,,,,
255,ADQ,Kodiak Airport,Kodiak,AK,682.23,869.61," 2,681 ",,,,,,,,,,,
256,FSM,Fort Smith Regional,Fort Smith,AR,535.26,682.28," 2,626 ",,,,,,,,,,,
257,ROW,Roswell Air Center,Roswell,NM,540.52,688.98," 2,572 ",,,,,,,,,,,
258,ACT,Waco Regional,Waco,TX,489.52,623.98," 2,483 ",,,,,,,,,,,
259,TYR,Tyler Pounds Regional,Tyler,TX,490.93,625.78," 2,461 ",,,,,,,,,,,
260,PBG,Plattsburgh International,Plattsburgh,NY,240.61,306.69," 2,456 ",,,,,,,,,,,
261,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,332.62,423.97," 2,432 ",,,,,,,,,,,
262,PSE,Mercedita,Ponce,PR,235.77,300.53," 2,413 ",,,,,,,,,,,
263,VLD,Valdosta Regional,Valdosta,GA,554.96,707.39," 2,294 ",,,,,,,,,,,
