2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,330.77,546.69,"62,011",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,320.50,529.73,"57,556",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,303.45,501.53,"57,118",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,312.04,515.73,"57,022",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,395.41,653.54,"54,946",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,366.67,606.03,"52,889",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,392.62,648.93,"52,418",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,431.74,713.58,"49,200",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,485.01,801.62,"49,148",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,402.63,665.46,"48,798",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,278.18,459.77,"48,278",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,333.60,551.38,"47,981",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,80.67,133.34,"44,410",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,241.93,399.86,"44,035",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,428.89,708.87,"43,040",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,382.75,632.61,"42,256",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,437.15,722.52,"39,718",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,122.15,201.88,"39,522",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,395.10,653.03,"39,514",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,202.14,334.10,"37,944",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,409.85,677.39,"37,538",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,336.75,556.58,"35,317",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,540.45,893.25,"35,091",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,410.42,678.33,"33,692",,,,,,,,,,,
102,AVL,Asheville Regional,Asheville,NC,423.72,700.32,"33,509",,,,,,,,,,,
103,XNA,Northwest Arkansas National,Fayetteville,AR,401.36,663.36,"33,498",,,,,,,,,,,
104,EUG,Mahlon Sweet Field,Eugene,OR,355.57,587.68,"33,026",,,,,,,,,,,
105,LIH,Lihue Airport,Lihue,HI,62.91,103.98,"32,532",,,,,,,,,,,
106,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,353.68,584.55,"31,183",,,,,,,,,,,
107,MDT,Harrisburg International,Harrisburg,PA,425.97,704.05,"30,949",,,,,,,,,,,
108,DAY,James M Cox/Dayton International,Dayton,OH,326.09,538.97,"30,855",,,,,,,,,,,
109,FSD,Joe Foss Field,Sioux Falls,SD,383.02,633.06,"29,802",,,,,,,,,,,
110,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,331.07,547.20,"29,251",,,,,,,,,,,
111,ISP,Long Island MacArthur,Islip,NY,224.46,370.98,"28,265",,,,,,,,,,,
112,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,311.24,514.42,"27,916",,,,,,,,,,,
113,LEX,Blue Grass,Lexington,KY,382.88,632.82,"27,888",,,,,,,,,,,
114,MAF,Midland International Air and Space Port,Midland/Odessa,TX,219.50,362.79,"27,625",,,,,,,,,,,
115,SGF,Springfield-Branson National,Springfield,MO,436.07,720.73,"26,473",,,,,,,,,,,
116,MHT,Manchester Boston Regional,Manchester,NH,298.27,492.97,"26,222",,,,,,,,,,,
117,MFR,Rogue Valley International - Medford,Medford,OR,366.93,606.46,"26,110",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,441.71,730.06,"25,469",,,,,,,,,,,
119,ILM,Wilmington International,Wilmington,NC,403.56,667.01,"24,558",,,,,,,,,,,
120,FAR,Hector International,Fargo,ND,469.37,775.77,"24,510",,,,,,,,,,,
121,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,405.20,669.70,"24,153",,,,,,,,,,,
122,CAE,Columbia Metropolitan,Columbia,SC,471.93,780.01,"24,128",,,,,,,,,,,
123,SBA,Santa Barbara Municipal,Santa Barbara,CA,404.19,668.04,"23,984",,,,,,,,,,,
124,RDM,Roberts Field,Bend/Redmond,OR,349.06,576.93,"23,093",,,,,,,,,,,
125,ATW,Appleton International,Appleton,WI,445.32,736.03,"22,839",,,,,,,,,,,
126,FWA,Fort Wayne International,Fort Wayne,IN,409.63,677.04,"22,770",,,,,,,,,,,
127,CHA,Lovell Field,Chattanooga,TN,415.49,686.72,"22,081",,,,,,,,,,,
128,LBB,Lubbock Preston Smith International,Lubbock,TX,219.58,362.92,"21,979",,,,,,,,,,,
129,SBN,South Bend International,South Bend,IN,359.16,593.63,"21,936",,,,,,,,,,,
130,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,381.78,631.00,"21,441",,,,,,,,,,,
131,BTV,Burlington International,Burlington,VT,343.73,568.11,"21,231",,,,,,,,,,,
132,FAI,Fairbanks International,Fairbanks,AK,382.02,631.40,"20,659",,,,,,,,,,,
133,BIL,Billings Logan International,Billings,MT,404.00,667.73,"19,384",,,,,,,,,,,
134,MSO,Missoula Montana,Missoula,MT,412.41,681.63,"19,023",,,,,,,,,,,
135,ACY,Atlantic City International,Atlantic City,NJ,218.08,360.44,"18,671",,,,,,,,,,,
136,STT,Cyril E King,Charlotte Amalie,VI,359.09,593.49,"18,308",,,,,,,,,,,
137,ITO,Hilo International,Hilo,HI,57.65,95.28,"17,964",,,,,,,,,,,
138,TLH,Tallahassee International,Tallahassee,FL,359.71,594.52,"17,768",,,,,,,,,,,
139,EYW,Key West International,Key West,FL,363.53,600.85,"17,045",,,,,,,,,,,
140,FCA,Glacier Park International,Kalispell,MT,412.89,682.43,"16,984",,,,,,,,,,,
141,HRL,Valley International,Harlingen/San Benito,TX,207.38,342.76,"16,866",,,,,,,,,,,
142,FNT,Bishop International,Flint,MI,303.99,502.44,"16,829",,,,,,,,,,,
143,PIA,General Downing - Peoria International,Peoria,IL,368.55,609.14,"16,755",,,,,,,,,,,
144,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,353.85,584.84,"16,605",,,,,,,,,,,
145,MLI,Quad Cities International,Moline,IL,331.56,548.00,"16,008",,,,,,,,,,,
146,AMA,Rick Husband Amarillo International,Amarillo,TX,235.98,390.02,"15,963",,,,,,,,,,,
147,CRP,Corpus Christi International,Corpus Christi,TX,280.58,463.74,"15,672",,,,,,,,,,,
148,AGS,Augusta Regional at Bush Field,Augusta,GA,476.34,787.29,"15,230",,,,,,,,,,,
149,GRB,Green Bay Austin Straubel International,Green Bay,WI,420.55,695.08,"15,022",,,,,,,,,,,
150,TVC,Cherry Capital,Traverse City,MI,415.73,687.12,"15,003",,,,,,,,,,,
151,RAP,Rapid City Regional,Rapid City,SD,432.44,714.73,"15,000",,,,,,,,,,,
152,BGR,Bangor International,Bangor,ME,368.10,608.39,"14,645",,,,,,,,,,,
153,SHV,Shreveport Regional,Shreveport,LA,399.66,660.55,"14,381",,,,,,,,,,,
154,JAC,Jackson Hole,Jackson,WY,525.25,868.13,"14,367",,,,,,,,,,,
155,ROA,Roanoke Blacksburg Regional,Roanoke,VA,448.98,742.07,"13,424",,,,,,,,,,,
156,BQN,Rafael Hernandez,Aguadilla,PR,300.86,497.26,"13,404",,,,,,,,,,,
157,DAB,Daytona Beach International,Daytona Beach,FL,349.53,577.70,"13,300",,,,,,,,,,,
158,GJT,Grand Junction Regional,Grand Junction,CO,418.19,691.18,"13,180",,,,,,,,,,,
159,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,358.25,592.11,"13,002",,,,,,,,,,,
160,BIS,Bismarck Municipal,Bismarck/Mandan,ND,461.87,763.37,"12,907",,,,,,,,,,,
161,CHO,Charlottesville Albemarle,Charlottesville,VA,462.74,764.81,"12,825",,,,,,,,,,,
162,CAK,Akron-Canton Regional,Akron,OH,274.39,453.51,"12,492",,,,,,,,,,,
163,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,110.48,182.59,"12,300",,,,,,,,,,,
164,MOB,Mobile Regional,Mobile,AL,444.31,734.35,"12,256",,,,,,,,,,,
165,GNV,Gainesville Regional,Gainesville,FL,434.71,718.48,"12,222",,,,,,,,,,,
166,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,395.55,653.76,"11,902",,,,,,,,,,,
167,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,268.77,444.22,"11,792",,,,,,,,,,,
168,IDA,Idaho Falls Regional,Idaho Falls,ID,394.33,651.75,"11,705",,,,,,,,,,,
169,SBP,San Luis County Regional,San Luis Obispo,CA,387.35,640.20,"11,284",,,,,,,,,,,
170,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,526.43,870.08,"10,338",,,,,,,,,,,
171,EVV,Evansville Regional,Evansville,IN,384.80,636.00,"10,307",,,,,,,,,,,
172,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,453.38,749.34,"10,155",,,,,,,,,,,
173,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,426.15,704.33,"10,009",,,,,,,,,,,
174,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,304.96,504.04,"9,970",,,,,,,,,,,
175,JNU,Juneau International,Juneau,AK,320.53,529.78,"9,873",,,,,,,,,,,
176,MRY,Monterey Regional,Monterey,CA,434.39,717.96,"9,503",,,,,,,,,,,
177,BLI,Bellingham International,Bellingham,WA,343.47,567.68,"9,292",,,,,,,,,,,
178,TTN,Trenton Mercer,Trenton,NJ,436.00,720.62,"9,198",,,,,,,,,,,
179,MLB,Melbourne Orlando International,Melbourne,FL,334.73,553.24,"9,185",,,,,,,,,,,
180,DRO,Durango La Plata County,Durango,CO,427.61,706.75,"9,163",,,,,,,,,,,
181,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,445.30,735.98,"8,897",,,,,,,,,,,
182,BFL,Meadows Field,Bakersfield,CA,371.74,614.41,"8,531",,,,,,,,,,,
183,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,412.96,682.53,"8,170",,,,,,,,,,,
184,MOT,Minot International,Minot,ND,457.91,756.82,"7,755",,,,,,,,,,,
185,SGU,St George Regional,St. George,UT,391.96,647.84,"7,705",,,,,,,,,,,
186,GTF,Great Falls International,Great Falls,MT,412.97,682.55,"7,637",,,,,,,,,,,
187,RFD,Chicago/Rockford International,Rockford,IL,250.86,414.62,"7,383",,,,,,,,,,,
188,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,522.79,864.07,"7,337",,,,,,,,,,,
189,STX,Henry E. Rohlsen,Christiansted,VI,354.76,586.34,"7,334",,,,,,,,,,,
190,MTJ,Montrose Regional,Montrose/Delta,CO,419.27,692.97,"7,013",,,,,,,,,,,
191,SCE,University Park,State College,PA,487.96,806.50,"6,866",,,,,,,,,,,
192,DLH,Duluth International,Duluth,MN,461.74,763.16,"6,652",,,,,,,,,,,
193,MGM,Montgomery Regional,Montgomery,AL,385.27,636.77,"6,584",,,,,,,,,,,
194,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,459.54,759.53,"6,574",,,,,,,,,,,
195,HHH,Hilton Head Airport,Hilton Head,SC,409.42,676.69,"6,408",,,,,,,,,,,
196,LBE,Arnold Palmer Regional,Latrobe,PA,564.87,933.62,"6,136",,,,,,,,,,,
197,BRO,Brownsville South Padre Island International,Brownsville,TX,356.75,589.63,"6,127",,,,,,,,,,,
198,LAN,Capital Region International,Lansing,MI,375.19,620.11,"5,888",,,,,,,,,,,
199,LRD,Laredo International,Laredo,TX,353.92,584.95,"5,865",,,,,,,,,,,
200,AEX,Alexandria International,Alexandria,LA,398.92,659.33,"5,806",,,,,,,,,,,
201,CWA,Central Wisconsin,Mosinee,WI,438.33,724.48,"5,754",,,,,,,,,,,
202,TOL,Eugene F Kranz Toledo Express,Toledo,OH,279.50,461.96,"5,563",,,,,,,,,,,
203,LSE,La Crosse Regional,La Crosse,WI,444.89,735.31,"5,497",,,,,,,,,,,
204,EGE,Eagle County Regional,Eagle,CO,529.87,875.77,"5,285",,,,,,,,,,,
205,YUM,Yuma MCAS/Yuma International,Yuma,AZ,377.59,624.08,"5,255",,,,,,,,,,,
206,SCK,Stockton Metro,Stockton,CA,313.39,517.96,"5,232",,,,,,,,,,,
207,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,442.98,732.16,"5,176",,,,,,,,,,,
208,RST,Rochester International,Rochester,MN,463.18,765.54,"5,139",,,,,,,,,,,
209,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,251.51,415.70,"5,060",,,,,,,,,,,
210,LNK,Lincoln Airport,Lincoln,NE,334.96,553.63,"5,033",,,,,,,,,,,
211,ELM,Elmira/Corning Regional,Elmira/Corning,NY,468.37,774.12,"5,016",,,,,,,,,,,
212,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,328.99,543.75,"4,875",,,,,,,,,,,
213,MLU,Monroe Regional,Monroe,LA,440.88,728.69,"4,860",,,,,,,,,,,
214,FLG,Flagstaff Pulliam,Flagstaff,AZ,384.00,634.68,"4,845",,,,,,,,,,,
215,COU,Columbia Regional,Columbia,MO,430.73,711.91,"4,701",,,,,,,,,,,
216,HDN,Yampa Valley,Hayden,CO,512.71,847.41,"4,571",,,,,,,,,,,
217,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,359.16,593.62,"4,529",,,,,,,,,,,
218,ERI,Erie International/Tom Ridge Field,Erie,PA,378.28,625.21,"4,465",,,,,,,,,,,
219,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,408.72,675.52,"4,411",,,,,,,,,,,
220,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,534.43,883.31,"4,256",,,,,,,,,,,
221,ABI,Abilene Regional,Abilene,TX,402.36,665.02,"4,199",,,,,,,,,,,
222,ACK,Nantucket Memorial,Nantucket,MA,371.02,613.22,"4,191",,,,,,,,,,,
223,MBS,MBS International,Saginaw/Bay City/Midland,MI,414.24,684.65,"4,177",,,,,,,,,,,
224,GFK,Grand Forks International,Grand Forks,ND,449.83,743.48,"4,123",,,,,,,,,,,
225,SAF,Santa Fe Municipal,Santa Fe,NM,502.08,829.83,"4,034",,,,,,,,,,,
226,SPI,Abraham Lincoln Capital,Springfield,IL,379.65,627.48,"4,033",,,,,,,,,,,
227,KTN,Ketchikan International,Ketchikan,AK,368.16,608.49,"4,031",,,,,,,,,,,
228,GUM,Guam International,Guam,TT,765.18,1264.68,"3,980",,,,,,,,,,,
229,BET,Bethel Airport,Bethel,AK,351.63,581.18,"3,893",,,,,,,,,,,
230,CPR,Casper/Natrona County International,Casper,WY,467.46,772.61,"3,792",,,,,,,,,,,
231,HLN,Helena Regional,Helena,MT,456.59,754.65,"3,759",,,,,,,,,,,
232,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,468.55,774.41,"3,753",,,,,,,,,,,
233,GRI,Central Nebraska Regional,Grand Island,NE,390.17,644.86,"3,669",,,,,,,,,,,
234,CLL,Easterwood Field,College Station/Bryan,TX,392.53,648.77,"3,608",,,,,,,,,,,
235,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,410.13,677.86,"3,513",,,,,,,,,,,
236,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,326.41,539.49,"3,452",,,,,,,,,,,
237,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,391.82,647.60,"3,427",,,,,,,,,,,
238,CMI,University of Illinois/Willard,Champaign/Urbana,IL,392.02,647.92,"3,301",,,,,,,,,,,
239,RDD,Redding Municipal,Redding,CA,334.61,553.04,"3,292",,,,,,,,,,,
240,LCH,Lake Charles Regional,Lake Charles,LA,402.07,664.54,"3,278",,,,,,,,,,,
241,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,444.63,734.89,"3,259",,,,,,,,,,,
242,MQT,Sawyer International,Marquette,MI,368.34,608.79,"3,013",,,,,,,,,,,
243,PUW,Pullman Moscow Regional,Pullman,WA,305.95,505.68,"2,983",,,,,,,,,,,
244,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,318.18,525.89,"2,852",,,,,,,,,,,
245,EAT,Pangborn Memorial,Wenatchee,WA,267.24,441.70,"2,816",,,,,,,,,,,
246,SIT,Sitka Rocky Gutierrez,Sitka,AK,290.57,480.25,"2,765",,,,,,,,,,,
247,PSM,Portsmouth International at Pease,Portsmouth,NH,128.63,212.60,"2,731",,,,,,,,,,,
248,CSG,Columbus Airport,Columbus,GA,392.47,648.67,"2,693",,,,,,,,,,,
249,ADQ,Kodiak Airport,Kodiak,AK,472.82,781.47,"2,681",,,,,,,,,,,
250,FSM,Fort Smith Regional,Fort Smith,AR,379.80,627.74,"2,626",,,,,,,,,,,
251,ROW,Roswell Air Center,Roswell,NM,667.91,1103.92,"2,572",,,,,,,,,,,
252,ACT,Waco Regional,Waco,TX,389.91,644.45,"2,483",,,,,,,,,,,
253,TYR,Tyler Pounds Regional,Tyler,TX,425.40,703.11,"2,461",,,,,,,,,,,
254,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,407.58,673.65,"2,432",,,,,,,,,,,
255,PSE,Mercedita,Ponce,PR,538.47,889.99,"2,413",,,,,,,,,,,
256,VLD,Valdosta Regional,Valdosta,GA,432.21,714.35,"2,294",,,,,,,,,,,
257,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,330.57,546.36,"2,244",,,,,,,,,,,
258,ALW,Walla Walla Regional,Walla Walla,WA,293.61,485.27,"2,204",,,,,,,,,,,
259,HVN,Tweed New Haven,New Haven,CT,418.21,691.21,"2,188",,,,,,,,,,,
260,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,397.65,657.23,"2,184",,,,,,,,,,,
261,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,370.69,612.68,"2,126",,,,,,,,,,,
262,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,523.06,864.51,"2,065",,,,,,,,,,,
263,DHN,Dothan Regional,Dothan,AL,484.37,800.56,"1,974",,,,,,,,,,,
264,GTR,Golden Triangle Regional,Columbus,MS,464.09,767.04,"1,955",,,,,,,,,,,
265,PGV,Pitt Greenville,Greenville,NC,437.55,723.18,"1,953",,,,,,,,,,,
266,LWS,Lewiston Nez Perce County,Lewiston,ID,282.59,467.06,"1,877",,,,,,,,,,,
267,ABY,Southwest Georgia Regional,Albany,GA,454.59,751.34,"1,804",,,,,,,,,,,
268,TXK,Texarkana Regional-Webb Field,Texarkana,AR,430.93,712.23,"1,730",,,,,,,,,,,
269,COD,Yellowstone Regional,Cody,WY,518.09,856.29,"1,713",,,,,,,,,,,
270,GCK,Garden City Regional,Garden City,KS,444.25,734.26,"1,657",,,,,,,,,,,
271,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,470.42,777.50,"1,639",,,,,,,,,,,
272,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,409.24,676.39,"1,631",,,,,,,,,,,
273,OTZ,Ralph Wien Memorial,Kotzebue,AK,424.27,701.23,"1,608",,,,,,,,,,,
274,BJI,Bemidji Regional,Bemidji,MN,431.13,712.57,"1,603",,,,,,,,,,,
275,BQK,Brunswick Golden Isles,Brunswick,GA,337.11,557.17,"1,518",,,,,,,,,,,
