Average Domestic Airline Itinerary Fares By Origin City for 2019 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
39,CLE,Cleveland-Hopkins International,Cleveland,OH,316.18,361.93," 199,421 ",,,,,,,,,,,
40,SJC,Norman Y. Mineta San Jose International,San Jose,CA,295.91,338.73," 194,429 ",,,,,,,,,,,
41,OAK,Metro Oakland International,Oakland,CA,295.91,338.73," 194,387 ",,,,,,,,,,,
42,MSY,Louis Armstrong New Orleans International,New Orleans,LA,295.42,338.17," 188,154 ",,,,,,,,,,,
43,IAD,Washington Dulles International,Washington-Dulles,DC,456.06,522.06," 187,452 ",,,,,,,,,,,
44,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,327.66,375.08," 183,219 ",,,,,,,,,,,
45,SNA,John Wayne Airport-Orange County,Santa Ana,CA,384.67,440.33," 182,534 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,355.88,407.38," 181,455 ",,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,358.86,410.80," 180,661 ",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,339.28,388.38," 173,112 ",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,359.40,411.41," 167,522 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,307.17,351.62," 164,832 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,377.71,432.37," 142,941 ",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,348.61,399.05," 131,320 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,340.54,389.82," 129,900 ",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,335.00,383.48," 128,292 ",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,337.61,386.47," 120,424 ",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,369.90,423.43," 106,587 ",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,386.02,441.89," 106,166 ",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,393.69,450.66," 99,005 ",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,351.11,401.92," 97,566 ",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,279.28,319.69," 97,139 ",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,401.16,459.21," 96,550 ",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,353.36,404.50," 92,905 ",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,374.78,429.02," 91,893 ",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,389.49,445.86," 91,480 ",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,379.19,434.06," 88,375 ",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,449.73,514.81," 86,440 ",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,353.36,404.50," 86,252 ",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,368.31,421.61," 85,944 ",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,316.21,361.98," 83,896 ",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,374.29,428.46," 83,186 ",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,346.56,396.71," 81,805 ",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,273.27,312.82," 74,704 ",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,388.44,444.65," 70,359 ",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,337.59,386.44," 68,118 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,381.76,437.00," 67,129 ",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,402.55,460.81," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,444.62,508.97," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,353.07,404.16," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,365.39,418.26," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,386.14,442.02," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,231.61,265.13," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,411.23,470.74," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,357.39,409.11," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,405.17,463.80," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,401.84,459.99," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,403.71,462.13," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,383.22,438.68," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,416.44,476.71," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,365.85,418.80," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,269.90,308.96," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,263.35,301.46," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,367.29,420.44," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,441.83,505.77," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,414.06,473.98," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,123.24,141.08," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,372.76,426.70," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,128.55,147.15," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,393.41,450.34," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,416.59,476.87," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,404.80,463.39," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,409.31,468.54," 33,692 ",,,,,,,,,,,
102,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,142.60,163.24," 33,615 ",,,,,,,,,,,
103,AVL,Asheville Regional,Asheville,NC,309.95,354.81," 33,509 ",,,,,,,,,,,
104,XNA,Northwest Arkansas National,Fayetteville,AR,485.03,555.23," 33,498 ",,,,,,,,,,,
105,EUG,Mahlon Sweet Field,Eugene,OR,377.76,432.42," 33,026 ",,,,,,,,,,,
106,LIH,Lihue Airport,Lihue,HI,270.21,309.31," 32,532 ",,,,,,,,,,,
107,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,392.77,449.61," 31,183 ",,,,,,,,,,,
108,MDT,Harrisburg International,Harrisburg,PA,410.67,470.10," 30,949 ",,,,,,,,,,,
109,DAY,James M Cox/Dayton International,Dayton,OH,437.92,501.29," 30,855 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,414.78,474.80," 29,802 ",,,,,,,,,,,
111,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,432.24,494.79," 29,251 ",,,,,,,,,,,
112,PGD,Punta Gorda Airport,Punta Gorda,FL,139.79,160.02," 28,272 ",,,,,,,,,,,
113,ISP,Long Island MacArthur,Islip,NY,262.19,300.13," 28,265 ",,,,,,,,,,,
114,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,493.08,564.43," 27,916 ",,,,,,,,,,,
115,LEX,Blue Grass,Lexington,KY,413.89,473.79," 27,888 ",,,,,,,,,,,
116,MAF,Midland International Air and Space Port,Midland/Odessa,TX,481.66,551.36," 27,625 ",,,,,,,,,,,
117,ECP,Northwest Florida Beaches International,Panama City,FL,394.24,451.29," 26,867 ",,,,,,,,,,,
118,SGF,Springfield-Branson National,Springfield,MO,419.77,480.51," 26,473 ",,,,,,,,,,,
119,MHT,Manchester Boston Regional,Manchester,NH,388.05,444.20," 26,222 ",,,,,,,,,,,
120,MFR,Rogue Valley International - Medford,Medford,OR,366.76,419.84," 26,110 ",,,,,,,,,,,
121,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,542.66,621.20," 25,469 ",,,,,,,,,,,
122,ILM,Wilmington International,Wilmington,NC,427.24,489.07," 24,558 ",,,,,,,,,,,
123,FAR,Hector International,Fargo,ND,447.63,512.41," 24,510 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,319.56,365.81," 24,153 ",,,,,,,,,,,
125,CAE,Columbia Metropolitan,Columbia,SC,460.85,527.54," 24,128 ",,,,,,,,,,,
126,SBA,Santa Barbara Municipal,Santa Barbara,CA,442.72,506.79," 23,984 ",,,,,,,,,,,
127,RDM,Roberts Field,Bend/Redmond,OR,384.00,439.57," 23,093 ",,,,,,,,,,,
128,ATW,Appleton International,Appleton,WI,430.90,493.26," 22,839 ",,,,,,,,,,,
129,FWA,Fort Wayne International,Fort Wayne,IN,412.36,472.04," 22,770 ",,,,,,,,,,,
130,CHA,Lovell Field,Chattanooga,TN,420.60,481.47," 22,081 ",,,,,,,,,,,
131,LBB,Lubbock Preston Smith International,Lubbock,TX,416.00,476.20," 21,979 ",,,,,,,,,,,
132,SBN,South Bend International,South Bend,IN,381.55,436.77," 21,936 ",,,,,,,,,,,
133,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,405.20,463.83," 21,441 ",,,,,,,,,,,
134,BTV,Burlington International,Burlington,VT,396.29,453.64," 21,231 ",,,,,,,,,,,
135,FAI,Fairbanks International,Fairbanks,AK,421.48,482.48," 20,659 ",,,,,,,,,,,
136,BIL,Billings Logan International,Billings,MT,433.82,496.60," 19,384 ",,,,,,,,,,,
137,MSO,Missoula Montana,Missoula,MT,396.52,453.90," 19,023 ",,,,,,,,,,,
138,ACY,Atlantic City International,Atlantic City,NJ,128.15,146.69," 18,671 ",,,,,,,,,,,
139,STT,Cyril E King,Charlotte Amalie,VI,348.73,399.20," 18,308 ",,,,,,,,,,,
140,ITO,Hilo International,Hilo,HI,254.04,290.81," 17,964 ",,,,,,,,,,,
141,TLH,Tallahassee International,Tallahassee,FL,515.15,589.70," 17,768 ",,,,,,,,,,,
142,EYW,Key West International,Key West,FL,433.13,495.81," 17,045 ",,,,,,,,,,,
143,FCA,Glacier Park International,Kalispell,MT,415.28,475.38," 16,984 ",,,,,,,,,,,
144,HRL,Valley International,Harlingen/San Benito,TX,351.74,402.64," 16,866 ",,,,,,,,,,,
145,FNT,Bishop International,Flint,MI,343.22,392.89," 16,829 ",,,,,,,,,,,
146,PIA,General Downing - Peoria International,Peoria,IL,348.80,399.28," 16,755 ",,,,,,,,,,,
147,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,471.96,540.25," 16,605 ",,,,,,,,,,,
148,MLI,Quad Cities International,Moline,IL,392.96,449.82," 16,008 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,427.73,489.63," 15,963 ",,,,,,,,,,,
150,CRP,Corpus Christi International,Corpus Christi,TX,473.72,542.28," 15,672 ",,,,,,,,,,,
151,AGS,Augusta Regional at Bush Field,Augusta,GA,445.14,509.56," 15,230 ",,,,,,,,,,,
152,GRB,Green Bay Austin Straubel International,Green Bay,WI,498.62,570.78," 15,022 ",,,,,,,,,,,
153,TVC,Cherry Capital,Traverse City,MI,498.13,570.21," 15,003 ",,,,,,,,,,,
154,RAP,Rapid City Regional,Rapid City,SD,443.96,508.20," 15,000 ",,,,,,,,,,,
155,BGR,Bangor International,Bangor,ME,404.05,462.52," 14,645 ",,,,,,,,,,,
156,SHV,Shreveport Regional,Shreveport,LA,484.95,555.13," 14,381 ",,,,,,,,,,,
157,JAC,Jackson Hole,Jackson,WY,546.37,625.44," 14,367 ",,,,,,,,,,,
158,ROA,Roanoke Blacksburg Regional,Roanoke,VA,457.94,524.21," 13,424 ",,,,,,,,,,,
159,BQN,Rafael Hernandez,Aguadilla,PR,209.75,240.11," 13,404 ",,,,,,,,,,,
160,DAB,Daytona Beach International,Daytona Beach,FL,413.85,473.74," 13,300 ",,,,,,,,,,,
161,GJT,Grand Junction Regional,Grand Junction,CO,461.83,528.66," 13,180 ",,,,,,,,,,,
162,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,476.66,545.64," 13,002 ",,,,,,,,,,,
163,BIS,Bismarck Municipal,Bismarck/Mandan,ND,426.16,487.83," 12,907 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,421.45,482.44," 12,825 ",,,,,,,,,,,
165,CAK,Akron-Canton Regional,Akron,OH,356.38,407.95," 12,492 ",,,,,,,,,,,
166,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,155.64,178.16," 12,300 ",,,,,,,,,,,
167,MOB,Mobile Regional,Mobile,AL,491.28,562.38," 12,256 ",,,,,,,,,,,
168,GNV,Gainesville Regional,Gainesville,FL,450.77,516.01," 12,222 ",,,,,,,,,,,
169,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,456.99,523.13," 11,902 ",,,,,,,,,,,
170,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,440.91,504.72," 11,792 ",,,,,,,,,,,
171,IDA,Idaho Falls Regional,Idaho Falls,ID,487.90,558.51," 11,705 ",,,,,,,,,,,
172,SBP,San Luis County Regional,San Luis Obispo,CA,493.38,564.78," 11,284 ",,,,,,,,,,,
173,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,324.37,371.31," 10,338 ",,,,,,,,,,,
174,LCK,Rickenbacker International,Columbus,OH,143.02,163.72," 10,329 ",,,,,,,,,,,
175,EVV,Evansville Regional,Evansville,IN,444.77,509.13," 10,307 ",,,,,,,,,,,
176,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,415.61,475.75," 10,155 ",,,,,,,,,,,
177,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,406.92,465.81," 10,009 ",,,,,,,,,,,
178,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,351.71,402.61," 9,970 ",,,,,,,,,,,
179,JNU,Juneau International,Juneau,AK,421.21,482.17," 9,873 ",,,,,,,,,,,
180,MRY,Monterey Regional,Monterey,CA,407.27,466.21," 9,503 ",,,,,,,,,,,
181,BLI,Bellingham International,Bellingham,WA,251.84,288.29," 9,292 ",,,,,,,,,,,
182,TTN,Trenton Mercer,Trenton,NJ,128.24,146.80," 9,198 ",,,,,,,,,,,
183,MLB,Melbourne Orlando International,Melbourne,FL,436.05,499.16," 9,185 ",,,,,,,,,,,
184,DRO,Durango La Plata County,Durango,CO,566.56,648.55," 9,163 ",,,,,,,,,,,
185,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,513.45,587.75," 8,897 ",,,,,,,,,,,
186,BFL,Meadows Field,Bakersfield,CA,517.31,592.17," 8,531 ",,,,,,,,,,,
187,GRK,Robert Gray AAF,Killeen,TX,425.88,487.51," 8,517 ",,,,,,,,,,,
188,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,501.23,573.76," 8,170 ",,,,,,,,,,,
189,PAE,Snohomish County,Everett,WA,278.25,318.51," 7,971 ",,,,,,,,,,,
190,MOT,Minot International,Minot,ND,438.23,501.65," 7,755 ",,,,,,,,,,,
191,SGU,St George Regional,St. George,UT,384.49,440.13," 7,705 ",,,,,,,,,,,
192,GTF,Great Falls International,Great Falls,MT,408.04,467.09," 7,637 ",,,,,,,,,,,
193,RFD,Chicago/Rockford International,Rockford,IL,190.07,217.57," 7,383 ",,,,,,,,,,,
194,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,584.02,668.54," 7,337 ",,,,,,,,,,,
195,STX,Henry E. Rohlsen,Christiansted,VI,457.54,523.75," 7,334 ",,,,,,,,,,,
196,MTJ,Montrose Regional,Montrose/Delta,CO,498.97,571.17," 7,013 ",,,,,,,,,,,
197,SCE,University Park,State College,PA,464.50,531.72," 6,866 ",,,,,,,,,,,
198,USA,Concord Padgett Regional,Concord,NC,124.10,142.06," 6,728 ",,,,,,,,,,,
199,DLH,Duluth International,Duluth,MN,471.76,540.04," 6,652 ",,,,,,,,,,,
200,MGM,Montgomery Regional,Montgomery,AL,535.38,612.85," 6,584 ",,,,,,,,,,,
201,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,236.19,270.37," 6,574 ",,,,,,,,,,,
202,HHH,Hilton Head Airport,Hilton Head,SC,408.48,467.60," 6,408 ",,,,,,,,,,,
203,LBE,Arnold Palmer Regional,Latrobe,PA,120.56,138.01," 6,136 ",,,,,,,,,,,
204,BRO,Brownsville South Padre Island International,Brownsville,TX,447.36,512.10," 6,127 ",,,,,,,,,,,
205,LAN,Capital Region International,Lansing,MI,441.67,505.59," 5,888 ",,,,,,,,,,,
206,LRD,Laredo International,Laredo,TX,440.93,504.74," 5,865 ",,,,,,,,,,,
207,AEX,Alexandria International,Alexandria,LA,525.75,601.83," 5,806 ",,,,,,,,,,,
208,CWA,Central Wisconsin,Mosinee,WI,486.84,557.30," 5,754 ",,,,,,,,,,,
209,PVU,Provo Municipal,Provo,UT,112.75,129.06," 5,688 ",,,,,,,,,,,
210,TOL,Eugene F Kranz Toledo Express,Toledo,OH,274.84,314.62," 5,563 ",,,,,,,,,,,
211,LSE,La Crosse Regional,La Crosse,WI,466.73,534.27," 5,497 ",,,,,,,,,,,
212,EGE,Eagle County Regional,Eagle,CO,569.51,651.93," 5,285 ",,,,,,,,,,,
213,YUM,Yuma MCAS/Yuma International,Yuma,AZ,458.20,524.51," 5,255 ",,,,,,,,,,,
214,SCK,Stockton Metro,Stockton,CA,138.42,158.45," 5,232 ",,,,,,,,,,,
215,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,479.81,549.24," 5,176 ",,,,,,,,,,,
216,RST,Rochester International,Rochester,MN,393.38,450.31," 5,139 ",,,,,,,,,,,
217,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,466.35,533.84," 5,060 ",,,,,,,,,,,
218,LNK,Lincoln Airport,Lincoln,NE,480.09,549.57," 5,033 ",,,,,,,,,,,
219,ELM,Elmira/Corning Regional,Elmira/Corning,NY,409.72,469.02," 5,016 ",,,,,,,,,,,
220,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,532.34,609.38," 4,875 ",,,,,,,,,,,
221,MLU,Monroe Regional,Monroe,LA,513.17,587.44," 4,860 ",,,,,,,,,,,
222,FLG,Flagstaff Pulliam,Flagstaff,AZ,417.90,478.38," 4,845 ",,,,,,,,,,,
223,COU,Columbia Regional,Columbia,MO,452.46,517.94," 4,701 ",,,,,,,,,,,
224,HDN,Yampa Valley,Hayden,CO,486.78,557.23," 4,571 ",,,,,,,,,,,
225,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,436.89,500.11," 4,529 ",,,,,,,,,,,
226,ERI,Erie International/Tom Ridge Field,Erie,PA,408.99,468.17," 4,465 ",,,,,,,,,,,
227,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,298.77,342.01," 4,411 ",,,,,,,,,,,
228,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,474.56,543.24," 4,256 ",,,,,,,,,,,
229,ABI,Abilene Regional,Abilene,TX,527.22,603.51," 4,199 ",,,,,,,,,,,
230,ACK,Nantucket Memorial,Nantucket,MA,294.39,337.00," 4,191 ",,,,,,,,,,,
231,MBS,MBS International,Saginaw/Bay City/Midland,MI,540.30,618.49," 4,177 ",,,,,,,,,,,
232,GFK,Grand Forks International,Grand Forks,ND,461.16,527.90," 4,123 ",,,,,,,,,,,
233,SAF,Santa Fe Municipal,Santa Fe,NM,447.14,511.84," 4,034 ",,,,,,,,,,,
234,SPI,Abraham Lincoln Capital,Springfield,IL,400.87,458.89," 4,033 ",,,,,,,,,,,
235,KTN,Ketchikan International,Ketchikan,AK,461.28,528.04," 4,031 ",,,,,,,,,,,
236,GUM,Guam International,Guam,TT,1173.80,1343.66," 3,980 ",,,,,,,,,,,
237,BET,Bethel Airport,Bethel,AK,357.89,409.68," 3,893 ",,,,,,,,,,,
238,CPR,Casper/Natrona County International,Casper,WY,546.46,625.54," 3,792 ",,,,,,,,,,,
239,HLN,Helena Regional,Helena,MT,493.17,564.54," 3,759 ",,,,,,,,,,,
240,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,511.61,585.65," 3,753 ",,,,,,,,,,,
241,GRI,Central Nebraska Regional,Grand Island,NE,295.03,337.73," 3,669 ",,,,,,,,,,,
242,CLL,Easterwood Field,College Station/Bryan,TX,487.30,557.82," 3,608 ",,,,,,,,,,,
243,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,510.08,583.89," 3,513 ",,,,,,,,,,,
244,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,473.86,542.44," 3,452 ",,,,,,,,,,,
245,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,528.43,604.90," 3,427 ",,,,,,,,,,,
246,CMI,University of Illinois/Willard,Champaign/Urbana,IL,533.10,610.24," 3,301 ",,,,,,,,,,,
247,RDD,Redding Municipal,Redding,CA,474.76,543.46," 3,292 ",,,,,,,,,,,
248,LCH,Lake Charles Regional,Lake Charles,LA,550.30,629.94," 3,278 ",,,,,,,,,,,
249,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,463.81,530.94," 3,259 ",,,,,,,,,,,
250,MQT,Sawyer International,Marquette,MI,513.28,587.56," 3,013 ",,,,,,,,,,,
251,PUW,Pullman Moscow Regional,Pullman,WA,399.34,457.13," 2,983 ",,,,,,,,,,,
252,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,434.03,496.84," 2,852 ",,,,,,,,,,,
253,IAG,Niagara Falls International,Niagara Falls,NY,170.39,195.04," 2,831 ",,,,,,,,,,,
254,EAT,Pangborn Memorial,Wenatchee,WA,418.49,479.05," 2,816 ",,,,,,,,,,,
255,SIT,Sitka Rocky Gutierrez,Sitka,AK,415.38,475.49," 2,765 ",,,,,,,,,,,
256,PSM,Portsmouth International at Pease,Portsmouth,NH,188.19,215.43," 2,731 ",,,,,,,,,,,
257,CSG,Columbus Airport,Columbus,GA,527.57,603.91," 2,693 ",,,,,,,,,,,
258,ADQ,Kodiak Airport,Kodiak,AK,514.65,589.13," 2,681 ",,,,,,,,,,,
259,XWA,Williston Basin International,Williston,ND,623.31,713.51," 2,677 ",,,,,,,,,,,
260,FSM,Fort Smith Regional,Fort Smith,AR,543.16,621.76," 2,626 ",,,,,,,,,,,
261,ROW,Roswell Air Center,Roswell,NM,503.40,576.25," 2,572 ",,,,,,,,,,,
262,ACT,Waco Regional,Waco,TX,546.58,625.68," 2,483 ",,,,,,,,,,,
263,TYR,Tyler Pounds Regional,Tyler,TX,501.35,573.90," 2,461 ",,,,,,,,,,,
