Average Domestic Airline Itinerary Fares By Origin City for 2021 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
22,MIA,Miami International,Miami,FL,249.76,269.75," 367,731 ",,,,,,,,,,,
23,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,292.32,315.71," 349,143 ",,,,,,,,,,,
24,AUS,Austin - Bergstrom International,Austin,TX,297.83,321.66," 322,913 ",,,,,,,,,,,
25,SLC,Salt Lake City International,Salt Lake City,UT,332.65,359.27," 321,120 ",,,,,,,,,,,
26,PDX,Portland International,Portland,OR,338.02,365.07," 318,399 ",,,,,,,,,,,
27,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,323.64,349.54," 308,850 ",,,,,,,,,,,
28,CLT,Charlotte Douglas International,Charlotte,NC,338.36,365.44," 291,628 ",,,,,,,,,,,
29,BNA,Nashville International,Nashville,TN,280.65,303.12," 290,447 ",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,323.47,349.36," 265,377 ",,,,,,,,,,,
31,MDW,Chicago Midway International,Chicago-Midway,IL,248.51,268.40," 254,220 ",,,,,,,,,,,
32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,299.39,323.35," 241,426 ",,,,,,,,,,,
33,STL,St Louis Lambert International,St. Louis,MO,308.38,333.06," 227,117 ",,,,,,,,,,,
34,SJU,Luis Munoz Marin International,San Juan,PR,236.73,255.67," 221,048 ",,,,,,,,,,,
35,DAL,Dallas Love Field,Dallas-Love Field,TX,261.87,282.83," 213,582 ",,,,,,,,,,,
36,MCI,Kansas City International,Kansas City,MO,325.37,351.40," 207,664 ",,,,,,,,,,,
37,IND,Indianapolis International,Indianapolis,IN,308.82,333.54," 206,535 ",,,,,,,,,,,
38,HNL,Daniel K Inouye International,Honolulu,HI,328.61,354.91," 201,225 ",,,,,,,,,,,
39,CLE,Cleveland-Hopkins International,Cleveland,OH,277.69,299.91," 199,421 ",,,,,,,,,,,
40,SJC,Norman Y. Mineta San Jose International,San Jose,CA,305.14,329.56," 194,429 ",,,,,,,,,,,
41,OAK,Metro Oakland International,Oakland,CA,271.70,293.45," 194,387 ",,,,,,,,,,,
42,MSY,Louis Armstrong New Orleans International,New Orleans,LA,269.02,290.55," 188,154 ",,,,,,,,,,,
43,IAD,Washington Dulles International,Washington-Dulles,DC,397.90,429.75," 187,452 ",,,,,,,,,,,
44,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,286.19,309.09," 183,219 ",,,,,,,,,,,
45,SNA,John Wayne Airport-Orange County,Santa Ana,CA,315.29,340.52," 182,534 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,312.33,337.32," 181,455 ",,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,329.84,356.23," 180,661 ",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,275.28,297.31," 173,112 ",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,314.97,340.18," 167,522 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,264.91,286.11," 164,832 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,327.86,354.10," 142,941 ",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,322.23,348.02," 131,320 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,315.67,340.93," 129,900 ",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,302.28,326.48," 128,292 ",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,294.01,317.54," 120,424 ",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,331.97,358.54," 106,587 ",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,318.75,344.26," 106,166 ",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,325.59,351.65," 99,005 ",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,304.44,328.81," 97,566 ",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,254.99,275.40," 97,139 ",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,351.41,379.53," 96,550 ",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,298.19,322.05," 92,905 ",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,322.06,347.84," 91,893 ",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,339.46,366.63," 91,480 ",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,306.50,331.02," 88,375 ",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,406.48,439.01," 86,440 ",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,323.36,349.24," 86,252 ",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,345.54,373.19," 85,944 ",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,310.62,335.48," 83,896 ",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,331.05,357.55," 83,186 ",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,308.18,332.85," 81,805 ",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,274.25,296.20," 74,704 ",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,347.36,375.16," 70,359 ",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,324.00,349.92," 68,118 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,322.80,348.63," 67,129 ",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,339.17,366.32," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,374.05,403.98," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,263.13,284.19," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,306.54,331.07," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,356.51,385.04," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,254.83,275.22," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,318.01,343.46," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,348.61,376.51," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,337.86,364.89," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,354.86,383.26," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,362.69,391.72," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,312.13,337.11," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,343.51,371.01," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,348.33,376.21," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,268.52,290.01," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,222.59,240.41," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,334.18,360.92," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,394.96,426.57," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,320.16,345.79," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,119.55,129.12," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,321.33,347.05," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,125.31,135.34," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,341.92,369.29," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,359.60,388.38," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,335.62,362.48," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,327.92,354.16," 33,692 ",,,,,,,,,,,
102,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,137.92,148.95," 33,615 ",,,,,,,,,,,
103,AVL,Asheville Regional,Asheville,NC,271.61,293.35," 33,509 ",,,,,,,,,,,
104,XNA,Northwest Arkansas National,Fayetteville,AR,392.15,423.54," 33,498 ",,,,,,,,,,,
105,EUG,Mahlon Sweet Field,Eugene,OR,332.54,359.15," 33,026 ",,,,,,,,,,,
106,LIH,Lihue Airport,Lihue,HI,259.76,280.55," 32,532 ",,,,,,,,,,,
107,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,296.86,320.62," 31,183 ",,,,,,,,,,,
108,MDT,Harrisburg International,Harrisburg,PA,367.49,396.90," 30,949 ",,,,,,,,,,,
109,DAY,James M Cox/Dayton International,Dayton,OH,365.11,394.33," 30,855 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,355.45,383.90," 29,802 ",,,,,,,,,,,
111,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,382.04,412.61," 29,251 ",,,,,,,,,,,
112,PGD,Punta Gorda Airport,Punta Gorda,FL,133.56,144.24," 28,272 ",,,,,,,,,,,
113,ISP,Long Island MacArthur,Islip,NY,234.15,252.89," 28,265 ",,,,,,,,,,,
114,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,367.87,397.31," 27,916 ",,,,,,,,,,,
115,LEX,Blue Grass,Lexington,KY,369.78,399.38," 27,888 ",,,,,,,,,,,
116,MAF,Midland International Air and Space Port,Midland/Odessa,TX,355.92,384.40," 27,625 ",,,,,,,,,,,
117,ECP,Northwest Florida Beaches International,Panama City,FL,312.71,337.73," 26,867 ",,,,,,,,,,,
118,SGF,Springfield-Branson National,Springfield,MO,387.27,418.26," 26,473 ",,,,,,,,,,,
119,MHT,Manchester Boston Regional,Manchester,NH,357.59,386.21," 26,222 ",,,,,,,,,,,
120,MFR,Rogue Valley International - Medford,Medford,OR,339.24,366.39," 26,110 ",,,,,,,,,,,
121,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,446.57,482.31," 25,469 ",,,,,,,,,,,
122,ILM,Wilmington International,Wilmington,NC,387.48,418.48," 24,558 ",,,,,,,,,,,
123,FAR,Hector International,Fargo,ND,382.38,412.98," 24,510 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,266.64,287.98," 24,153 ",,,,,,,,,,,
125,CAE,Columbia Metropolitan,Columbia,SC,390.79,422.06," 24,128 ",,,,,,,,,,,
126,SBA,Santa Barbara Municipal,Santa Barbara,CA,370.54,400.19," 23,984 ",,,,,,,,,,,
127,RDM,Roberts Field,Bend/Redmond,OR,369.05,398.58," 23,093 ",,,,,,,,,,,
128,ATW,Appleton International,Appleton,WI,339.68,366.86," 22,839 ",,,,,,,,,,,
129,FWA,Fort Wayne International,Fort Wayne,IN,331.56,358.10," 22,770 ",,,,,,,,,,,
130,CHA,Lovell Field,Chattanooga,TN,391.84,423.19," 22,081 ",,,,,,,,,,,
131,LBB,Lubbock Preston Smith International,Lubbock,TX,360.62,389.48," 21,979 ",,,,,,,,,,,
132,SBN,South Bend International,South Bend,IN,330.47,356.91," 21,936 ",,,,,,,,,,,
133,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,360.93,389.81," 21,441 ",,,,,,,,,,,
134,BTV,Burlington International,Burlington,VT,427.10,461.28," 21,231 ",,,,,,,,,,,
135,FAI,Fairbanks International,Fairbanks,AK,373.89,403.81," 20,659 ",,,,,,,,,,,
136,BIL,Billings Logan International,Billings,MT,378.78,409.09," 19,384 ",,,,,,,,,,,
137,MSO,Missoula Montana,Missoula,MT,378.74,409.05," 19,023 ",,,,,,,,,,,
138,ACY,Atlantic City International,Atlantic City,NJ,114.54,123.71," 18,671 ",,,,,,,,,,,
139,STT,Cyril E King,Charlotte Amalie,VI,297.39,321.19," 18,308 ",,,,,,,,,,,
140,ITO,Hilo International,Hilo,HI,188.07,203.12," 17,964 ",,,,,,,,,,,
141,TLH,Tallahassee International,Tallahassee,FL,429.63,464.01," 17,768 ",,,,,,,,,,,
142,EYW,Key West International,Key West,FL,330.61,357.07," 17,045 ",,,,,,,,,,,
143,FCA,Glacier Park International,Kalispell,MT,371.53,401.26," 16,984 ",,,,,,,,,,,
144,HRL,Valley International,Harlingen/San Benito,TX,319.78,345.37," 16,866 ",,,,,,,,,,,
145,FNT,Bishop International,Flint,MI,243.08,262.53," 16,829 ",,,,,,,,,,,
146,PIA,General Downing - Peoria International,Peoria,IL,280.83,303.30," 16,755 ",,,,,,,,,,,
147,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,402.51,434.72," 16,605 ",,,,,,,,,,,
148,MLI,Quad Cities International,Moline,IL,331.93,358.49," 16,008 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,345.46,373.10," 15,963 ",,,,,,,,,,,
150,CRP,Corpus Christi International,Corpus Christi,TX,398.89,430.81," 15,672 ",,,,,,,,,,,
151,AGS,Augusta Regional at Bush Field,Augusta,GA,396.78,428.53," 15,230 ",,,,,,,,,,,
152,GRB,Green Bay Austin Straubel International,Green Bay,WI,403.79,436.10," 15,022 ",,,,,,,,,,,
153,TVC,Cherry Capital,Traverse City,MI,380.38,410.82," 15,003 ",,,,,,,,,,,
154,RAP,Rapid City Regional,Rapid City,SD,388.68,419.79," 15,000 ",,,,,,,,,,,
155,BGR,Bangor International,Bangor,ME,331.23,357.73," 14,645 ",,,,,,,,,,,
156,SHV,Shreveport Regional,Shreveport,LA,427.05,461.23," 14,381 ",,,,,,,,,,,
157,JAC,Jackson Hole,Jackson,WY,421.67,455.41," 14,367 ",,,,,,,,,,,
158,ROA,Roanoke Blacksburg Regional,Roanoke,VA,419.76,453.35," 13,424 ",,,,,,,,,,,
159,BQN,Rafael Hernandez,Aguadilla,PR,215.21,232.43," 13,404 ",,,,,,,,,,,
160,DAB,Daytona Beach International,Daytona Beach,FL,364.16,393.31," 13,300 ",,,,,,,,,,,
161,GJT,Grand Junction Regional,Grand Junction,CO,387.67,418.69," 13,180 ",,,,,,,,,,,
162,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,410.91,443.79," 13,002 ",,,,,,,,,,,
163,BIS,Bismarck Municipal,Bismarck/Mandan,ND,380.58,411.04," 12,907 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,386.13,417.03," 12,825 ",,,,,,,,,,,
165,CAK,Akron-Canton Regional,Akron,OH,305.13,329.55," 12,492 ",,,,,,,,,,,
166,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,134.49,145.25," 12,300 ",,,,,,,,,,,
167,MOB,Mobile Regional,Mobile,AL,414.65,447.83," 12,256 ",,,,,,,,,,,
168,GNV,Gainesville Regional,Gainesville,FL,391.65,423.00," 12,222 ",,,,,,,,,,,
169,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,388.72,419.83," 11,902 ",,,,,,,,,,,
170,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,393.04,424.49," 11,792 ",,,,,,,,,,,
171,IDA,Idaho Falls Regional,Idaho Falls,ID,360.07,388.88," 11,705 ",,,,,,,,,,,
172,SBP,San Luis County Regional,San Luis Obispo,CA,462.13,499.11," 11,284 ",,,,,,,,,,,
173,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,318.12,343.57," 10,338 ",,,,,,,,,,,
174,LCK,Rickenbacker International,Columbus,OH,128.28,138.54," 10,329 ",,,,,,,,,,,
175,EVV,Evansville Regional,Evansville,IN,382.29,412.89," 10,307 ",,,,,,,,,,,
176,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,380.86,411.34," 10,155 ",,,,,,,,,,,
177,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,412.01,444.98," 10,009 ",,,,,,,,,,,
178,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,319.60,345.17," 9,970 ",,,,,,,,,,,
179,JNU,Juneau International,Juneau,AK,414.00,447.13," 9,873 ",,,,,,,,,,,
180,MRY,Monterey Regional,Monterey,CA,384.66,415.44," 9,503 ",,,,,,,,,,,
181,BLI,Bellingham International,Bellingham,WA,265.62,286.88," 9,292 ",,,,,,,,,,,
182,TTN,Trenton Mercer,Trenton,NJ,112.41,121.41," 9,198 ",,,,,,,,,,,
183,MLB,Melbourne Orlando International,Melbourne,FL,373.59,403.49," 9,185 ",,,,,,,,,,,
184,DRO,Durango La Plata County,Durango,CO,444.13,479.68," 9,163 ",,,,,,,,,,,
185,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,452.59,488.81," 8,897 ",,,,,,,,,,,
186,BFL,Meadows Field,Bakersfield,CA,422.00,455.78," 8,531 ",,,,,,,,,,,
187,GRK,Robert Gray AAF,Killeen,TX,354.48,382.85," 8,517 ",,,,,,,,,,,
188,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,437.25,472.24," 8,170 ",,,,,,,,,,,
189,PAE,Snohomish County,Everett,WA,302.00,326.17," 7,971 ",,,,,,,,,,,
190,MOT,Minot International,Minot,ND,420.56,454.21," 7,755 ",,,,,,,,,,,
191,SGU,St George Regional,St. George,UT,389.73,420.92," 7,705 ",,,,,,,,,,,
192,GTF,Great Falls International,Great Falls,MT,394.19,425.73," 7,637 ",,,,,,,,,,,
193,RFD,Chicago/Rockford International,Rockford,IL,158.99,171.72," 7,383 ",,,,,,,,,,,
194,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,581.88,628.45," 7,337 ",,,,,,,,,,,
195,STX,Henry E. Rohlsen,Christiansted,VI,336.95,363.92," 7,334 ",,,,,,,,,,,
196,MTJ,Montrose Regional,Montrose/Delta,CO,359.73,388.52," 7,013 ",,,,,,,,,,,
197,SCE,University Park,State College,PA,432.52,467.13," 6,866 ",,,,,,,,,,,
198,USA,Concord Padgett Regional,Concord,NC,110.35,119.18," 6,728 ",,,,,,,,,,,
199,DLH,Duluth International,Duluth,MN,420.08,453.70," 6,652 ",,,,,,,,,,,
200,MGM,Montgomery Regional,Montgomery,AL,453.57,489.87," 6,584 ",,,,,,,,,,,
201,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,201.33,217.45," 6,574 ",,,,,,,,,,,
202,HHH,Hilton Head Airport,Hilton Head,SC,309.57,334.35," 6,408 ",,,,,,,,,,,
203,LBE,Arnold Palmer Regional,Latrobe,PA,105.81,114.28," 6,136 ",,,,,,,,,,,
204,BRO,Brownsville South Padre Island International,Brownsville,TX,383.39,414.08," 6,127 ",,,,,,,,,,,
205,LAN,Capital Region International,Lansing,MI,349.75,377.74," 5,888 ",,,,,,,,,,,
206,LRD,Laredo International,Laredo,TX,401.27,433.39," 5,865 ",,,,,,,,,,,
207,AEX,Alexandria International,Alexandria,LA,444.58,480.16," 5,806 ",,,,,,,,,,,
208,CWA,Central Wisconsin,Mosinee,WI,424.76,458.75," 5,754 ",,,,,,,,,,,
209,PVU,Provo Municipal,Provo,UT,109.74,118.52," 5,688 ",,,,,,,,,,,
210,TOL,Eugene F Kranz Toledo Express,Toledo,OH,223.87,241.78," 5,563 ",,,,,,,,,,,
211,LSE,La Crosse Regional,La Crosse,WI,377.72,407.94," 5,497 ",,,,,,,,,,,
212,EGE,Eagle County Regional,Eagle,CO,492.61,532.04," 5,285 ",,,,,,,,,,,
213,YUM,Yuma MCAS/Yuma International,Yuma,AZ,402.10,434.28," 5,255 ",,,,,,,,,,,
214,SCK,Stockton Metro,Stockton,CA,133.96,144.68," 5,232 ",,,,,,,,,,,
215,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,395.08,426.70," 5,176 ",,,,,,,,,,,
216,RST,Rochester International,Rochester,MN,333.20,359.86," 5,139 ",,,,,,,,,,,
217,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,414.32,447.48," 5,060 ",,,,,,,,,,,
218,LNK,Lincoln Airport,Lincoln,NE,419.94,453.54," 5,033 ",,,,,,,,,,,
219,ELM,Elmira/Corning Regional,Elmira/Corning,NY,343.61,371.11," 5,016 ",,,,,,,,,,,
220,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,421.57,455.31," 4,875 ",,,,,,,,,,,
221,MLU,Monroe Regional,Monroe,LA,456.49,493.02," 4,860 ",,,,,,,,,,,
222,FLG,Flagstaff Pulliam,Flagstaff,AZ,407.78,440.42," 4,845 ",,,,,,,,,,,
223,COU,Columbia Regional,Columbia,MO,397.72,429.55," 4,701 ",,,,,,,,,,,
224,HDN,Yampa Valley,Hayden,CO,347.27,375.06," 4,571 ",,,,,,,,,,,
225,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,408.61,441.31," 4,529 ",,,,,,,,,,,
226,ERI,Erie International/Tom Ridge Field,Erie,PA,372.03,401.81," 4,465 ",,,,,,,,,,,
227,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,155.22,167.65," 4,411 ",,,,,,,,,,,
228,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,425.67,459.73," 4,256 ",,,,,,,,,,,
229,ABI,Abilene Regional,Abilene,TX,460.57,497.43," 4,199 ",,,,,,,,,,,
230,ACK,Nantucket Memorial,Nantucket,MA,283.28,305.95," 4,191 ",,,,,,,,,,,
231,MBS,MBS International,Saginaw/Bay City/Midland,MI,468.59,506.09," 4,177 ",,,,,,,,,,,
232,GFK,Grand Forks International,Grand Forks,ND,439.89,475.09," 4,123 ",,,,,,,,,,,
233,SAF,Santa Fe Municipal,Santa Fe,NM,428.40,462.69," 4,034 ",,,,,,,,,,,
234,SPI,Abraham Lincoln Capital,Springfield,IL,312.14,337.12," 4,033 ",,,,,,,,,,,
235,KTN,Ketchikan International,Ketchikan,AK,448.88,484.80," 4,031 ",,,,,,,,,,,
236,GUM,Guam International,Guam,TT,1606.65,1735.23," 3,980 ",,,,,,,,,,,
237,BET,Bethel Airport,Bethel,AK,373.45,403.33," 3,893 ",,,,,,,,,,,
238,CPR,Casper/Natrona County International,Casper,WY,503.91,544.24," 3,792 ",,,,,,,,,,,
239,HLN,Helena Regional,Helena,MT,468.50,506.00," 3,759 ",,,,,,,,,,,
240,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,474.17,512.12," 3,753 ",,,,,,,,,,,
241,GRI,Central Nebraska Regional,Grand Island,NE,266.49,287.81," 3,669 ",,,,,,,,,,,
242,CLL,Easterwood Field,College Station/Bryan,TX,411.88,444.84," 3,608 ",,,,,,,,,,,
243,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,439.99,475.20," 3,513 ",,,,,,,,,,,
244,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,419.21,452.76," 3,452 ",,,,,,,,,,,
245,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,474.74,512.74," 3,427 ",,,,,,,,,,,
246,CMI,University of Illinois/Willard,Champaign/Urbana,IL,478.56,516.86," 3,301 ",,,,,,,,,,,
247,RDD,Redding Municipal,Redding,CA,388.96,420.09," 3,292 ",,,,,,,,,,,
248,LCH,Lake Charles Regional,Lake Charles,LA,462.16,499.14," 3,278 ",,,,,,,,,,,
249,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,457.86,494.50," 3,259 ",,,,,,,,,,,
250,MQT,Sawyer International,Marquette,MI,434.77,469.57," 3,013 ",,,,,,,,,,,
251,PUW,Pullman Moscow Regional,Pullman,WA,349.19,377.13," 2,983 ",,,,,,,,,,,
252,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,399.98,431.99," 2,852 ",,,,,,,,,,,
253,IAG,Niagara Falls International,Niagara Falls,NY,129.90,140.29," 2,831 ",,,,,,,,,,,
254,EAT,Pangborn Memorial,Wenatchee,WA,381.29,411.81," 2,816 ",,,,,,,,,,,
255,SIT,Sitka Rocky Gutierrez,Sitka,AK,389.77,420.96," 2,765 ",,,,,,,,,,,
256,PSM,Portsmouth International at Pease,Portsmouth,NH,174.50,188.47," 2,731 ",,,,,,,,,,,
257,CSG,Columbus Airport,Columbus,GA,404.12,436.46," 2,693 ",,,,,,,,,,,
258,ADQ,Kodiak Airport,Kodiak,AK,485.32,524.16," 2,681 ",,,,,,,,,,,
259,XWA,Williston Basin International,Williston,ND,517.56,558.98," 2,677 ",,,,,,,,,,,
260,FSM,Fort Smith Regional,Fort Smith,AR,510.44,551.29," 2,626 ",,,,,,,,,,,
261,ROW,Roswell Air Center,Roswell,NM,429.91,464.31," 2,572 ",,,,,,,,,,,
262,ACT,Waco Regional,Waco,TX,476.77,514.92," 2,483 ",,,,,,,,,,,
263,TYR,Tyler Pounds Regional,Tyler,TX,465.36,502.60," 2,461 ",,,,,,,,,,,
