Average Domestic Airline Itinerary Fares By Origin City for 2007 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
41,OAK,Metro Oakland International,Oakland,CA,256.05,361.41," 194,387 ",,,,,,,,,,,
42,MSY,Louis Armstrong New Orleans International,New Orleans,LA,303.21,427.97," 188,154 ",,,,,,,,,,,
43,IAD,Washington Dulles International,Washington-Dulles,DC,384.14,542.20," 187,452 ",,,,,,,,,,,
44,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,554.83,783.12," 183,219 ",,,,,,,,,,,
45,SNA,John Wayne Airport-Orange County,Santa Ana,CA,324.82,458.47," 182,534 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,294.89,416.23," 181,455 ",,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,331.41,467.77," 180,661 ",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,239.02,337.37," 173,112 ",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,294.02,415.00," 167,522 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,260.59,367.81," 164,832 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,365.74,516.22," 142,941 ",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,331.01,467.21," 131,320 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,297.29,419.61," 129,900 ",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,282.54,398.79," 128,292 ",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,272.04,383.98," 120,424 ",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,316.92,447.32," 106,587 ",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,388.19,547.91," 106,166 ",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,352.38,497.37," 99,005 ",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,299.55,422.81," 97,566 ",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,245.51,346.52," 97,139 ",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,358.30,505.73," 96,550 ",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,408.96,577.23," 92,905 ",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,420.68,593.77," 91,893 ",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,340.42,480.49," 91,480 ",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,320.35,452.16," 88,375 ",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,501.86,708.35," 86,440 ",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,298.84,421.80," 86,252 ",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,310.53,438.30," 85,944 ",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,261.03,368.43," 83,896 ",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,300.52,424.17," 83,186 ",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,266.47,376.12," 81,805 ",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,178.65,252.16," 74,704 ",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,311.76,440.04," 70,359 ",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,299.17,422.27," 68,118 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,394.75,557.18," 67,129 ",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,329.08,464.48," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,336.63,475.14," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,288.80,407.63," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,378.15,533.74," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,337.41,476.24," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,263.69,372.18," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,372.33,525.53," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,359.16,506.94," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,403.84,570.00," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,439.77,620.72," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,461.44,651.30," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,384.49,542.69," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,330.63,466.67," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,304.50,429.79," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,170.15,240.16," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,299.25,422.38," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,367.72,519.02," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,425.00,599.87," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,534.28,754.11," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,141.92,200.31," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,396.80,560.07," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,155.74,219.82," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,370.23,522.56," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,387.92,547.53," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,283.99,400.83," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,406.70,574.04," 33,692 ",,,,,,,,,,,
102,AVL,Asheville Regional,Asheville,NC,493.00,695.85," 33,509 ",,,,,,,,,,,
103,XNA,Northwest Arkansas National,Fayetteville,AR,465.64,657.24," 33,498 ",,,,,,,,,,,
104,EUG,Mahlon Sweet Field,Eugene,OR,403.29,569.23," 33,026 ",,,,,,,,,,,
105,LIH,Lihue Airport,Lihue,HI,146.27,206.45," 32,532 ",,,,,,,,,,,
106,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,547.21,772.37," 31,183 ",,,,,,,,,,,
107,MDT,Harrisburg International,Harrisburg,PA,433.28,611.55," 30,949 ",,,,,,,,,,,
108,DAY,James M Cox/Dayton International,Dayton,OH,329.93,465.68," 30,855 ",,,,,,,,,,,
109,FSD,Joe Foss Field,Sioux Falls,SD,433.13,611.34," 29,802 ",,,,,,,,,,,
110,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,377.64,533.02," 29,251 ",,,,,,,,,,,
111,ISP,Long Island MacArthur,Islip,NY,233.51,329.58," 28,265 ",,,,,,,,,,,
112,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,361.61,510.39," 27,916 ",,,,,,,,,,,
113,LEX,Blue Grass,Lexington,KY,439.55,620.40," 27,888 ",,,,,,,,,,,
114,MAF,Midland International Air and Space Port,Midland/Odessa,TX,271.43,383.11," 27,625 ",,,,,,,,,,,
115,SGF,Springfield-Branson National,Springfield,MO,438.50,618.93," 26,473 ",,,,,,,,,,,
116,MHT,Manchester Boston Regional,Manchester,NH,296.85,418.99," 26,222 ",,,,,,,,,,,
117,MFR,Rogue Valley International - Medford,Medford,OR,397.39,560.89," 26,110 ",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,494.48,697.94," 25,469 ",,,,,,,,,,,
119,ILM,Wilmington International,Wilmington,NC,391.59,552.71," 24,558 ",,,,,,,,,,,
120,FAR,Hector International,Fargo,ND,492.85,695.63," 24,510 ",,,,,,,,,,,
121,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,362.63,511.84," 24,153 ",,,,,,,,,,,
122,CAE,Columbia Metropolitan,Columbia,SC,474.75,670.09," 24,128 ",,,,,,,,,,,
123,SBA,Santa Barbara Municipal,Santa Barbara,CA,449.02,633.77," 23,984 ",,,,,,,,,,,
124,RDM,Roberts Field,Bend/Redmond,OR,357.05,503.97," 23,093 ",,,,,,,,,,,
125,ATW,Appleton International,Appleton,WI,431.01,608.35," 22,839 ",,,,,,,,,,,
126,FWA,Fort Wayne International,Fort Wayne,IN,441.83,623.63," 22,770 ",,,,,,,,,,,
127,CHA,Lovell Field,Chattanooga,TN,414.93,585.65," 22,081 ",,,,,,,,,,,
128,LBB,Lubbock Preston Smith International,Lubbock,TX,268.38,378.81," 21,979 ",,,,,,,,,,,
129,SBN,South Bend International,South Bend,IN,351.02,495.45," 21,936 ",,,,,,,,,,,
130,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,452.65,638.89," 21,441 ",,,,,,,,,,,
131,BTV,Burlington International,Burlington,VT,366.34,517.07," 21,231 ",,,,,,,,,,,
132,FAI,Fairbanks International,Fairbanks,AK,505.19,713.06," 20,659 ",,,,,,,,,,,
133,BIL,Billings Logan International,Billings,MT,419.28,591.80," 19,384 ",,,,,,,,,,,
134,MSO,Missoula Montana,Missoula,MT,477.77,674.35," 19,023 ",,,,,,,,,,,
135,ACY,Atlantic City International,Atlantic City,NJ,216.45,305.50," 18,671 ",,,,,,,,,,,
136,STT,Cyril E King,Charlotte Amalie,VI,386.82,545.98," 18,308 ",,,,,,,,,,,
137,ITO,Hilo International,Hilo,HI,123.66,174.55," 17,964 ",,,,,,,,,,,
138,TLH,Tallahassee International,Tallahassee,FL,466.76,658.81," 17,768 ",,,,,,,,,,,
139,EYW,Key West International,Key West,FL,448.57,633.14," 17,045 ",,,,,,,,,,,
140,FCA,Glacier Park International,Kalispell,MT,532.75,751.95," 16,984 ",,,,,,,,,,,
141,HRL,Valley International,Harlingen/San Benito,TX,243.12,343.15," 16,866 ",,,,,,,,,,,
142,FNT,Bishop International,Flint,MI,281.37,397.14," 16,829 ",,,,,,,,,,,
143,PIA,General Downing - Peoria International,Peoria,IL,352.82,497.99," 16,755 ",,,,,,,,,,,
144,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,412.80,582.65," 16,605 ",,,,,,,,,,,
145,MLI,Quad Cities International,Moline,IL,327.41,462.13," 16,008 ",,,,,,,,,,,
146,AMA,Rick Husband Amarillo International,Amarillo,TX,280.19,395.48," 15,963 ",,,,,,,,,,,
147,CRP,Corpus Christi International,Corpus Christi,TX,349.50,493.31," 15,672 ",,,,,,,,,,,
148,AGS,Augusta Regional at Bush Field,Augusta,GA,523.88,739.43," 15,230 ",,,,,,,,,,,
149,GRB,Green Bay Austin Straubel International,Green Bay,WI,401.47,566.65," 15,022 ",,,,,,,,,,,
150,TVC,Cherry Capital,Traverse City,MI,479.09,676.21," 15,003 ",,,,,,,,,,,
151,RAP,Rapid City Regional,Rapid City,SD,476.62,672.72," 15,000 ",,,,,,,,,,,
152,BGR,Bangor International,Bangor,ME,483.34,682.22," 14,645 ",,,,,,,,,,,
153,SHV,Shreveport Regional,Shreveport,LA,454.20,641.09," 14,381 ",,,,,,,,,,,
154,JAC,Jackson Hole,Jackson,WY,588.68,830.89," 14,367 ",,,,,,,,,,,
155,ROA,Roanoke Blacksburg Regional,Roanoke,VA,464.77,656.01," 13,424 ",,,,,,,,,,,
156,BQN,Rafael Hernandez,Aguadilla,PR,241.23,340.49," 13,404 ",,,,,,,,,,,
157,DAB,Daytona Beach International,Daytona Beach,FL,329.96,465.73," 13,300 ",,,,,,,,,,,
158,GJT,Grand Junction Regional,Grand Junction,CO,472.17,666.44," 13,180 ",,,,,,,,,,,
159,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,466.64,658.65," 13,002 ",,,,,,,,,,,
160,BIS,Bismarck Municipal,Bismarck/Mandan,ND,455.55,642.98," 12,907 ",,,,,,,,,,,
161,CHO,Charlottesville Albemarle,Charlottesville,VA,510.67,720.78," 12,825 ",,,,,,,,,,,
162,CAK,Akron-Canton Regional,Akron,OH,274.82,387.90," 12,492 ",,,,,,,,,,,
163,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,207.32,292.62," 12,300 ",,,,,,,,,,,
164,MOB,Mobile Regional,Mobile,AL,528.22,745.57," 12,256 ",,,,,,,,,,,
165,GNV,Gainesville Regional,Gainesville,FL,487.92,688.68," 12,222 ",,,,,,,,,,,
166,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,500.00,705.73," 11,902 ",,,,,,,,,,,
167,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,362.07,511.05," 11,792 ",,,,,,,,,,,
168,IDA,Idaho Falls Regional,Idaho Falls,ID,467.49,659.84," 11,705 ",,,,,,,,,,,
169,SBP,San Luis County Regional,San Luis Obispo,CA,449.23,634.07," 11,284 ",,,,,,,,,,,
170,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,253.07,357.20," 10,338 ",,,,,,,,,,,
171,LCK,Rickenbacker International,Columbus,OH,214.04,302.11," 10,329 ",,,,,,,,,,,
172,EVV,Evansville Regional,Evansville,IN,456.95,644.96," 10,307 ",,,,,,,,,,,
173,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,488.00,688.79," 10,155 ",,,,,,,,,,,
174,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,421.14,594.42," 10,009 ",,,,,,,,,,,
175,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,295.26,416.74," 9,970 ",,,,,,,,,,,
176,JNU,Juneau International,Juneau,AK,431.37,608.86," 9,873 ",,,,,,,,,,,
177,MRY,Monterey Regional,Monterey,CA,486.53,686.71," 9,503 ",,,,,,,,,,,
178,BLI,Bellingham International,Bellingham,WA,306.63,432.80," 9,292 ",,,,,,,,,,,
179,TTN,Trenton Mercer,Trenton,NJ,213.26,301.01," 9,198 ",,,,,,,,,,,
180,MLB,Melbourne Orlando International,Melbourne,FL,495.08,698.78," 9,185 ",,,,,,,,,,,
181,DRO,Durango La Plata County,Durango,CO,519.35,733.03," 9,163 ",,,,,,,,,,,
182,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,506.70,715.19," 8,897 ",,,,,,,,,,,
183,BFL,Meadows Field,Bakersfield,CA,450.52,635.89," 8,531 ",,,,,,,,,,,
184,GRK,Robert Gray AAF,Killeen,TX,452.14,638.18," 8,517 ",,,,,,,,,,,
185,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,460.17,649.51," 8,170 ",,,,,,,,,,,
186,MOT,Minot International,Minot,ND,596.61,842.09," 7,755 ",,,,,,,,,,,
187,SGU,St George Regional,St. George,UT,206.83,291.93," 7,705 ",,,,,,,,,,,
188,GTF,Great Falls International,Great Falls,MT,489.11,690.36," 7,637 ",,,,,,,,,,,
189,RFD,Chicago/Rockford International,Rockford,IL,241.09,340.29," 7,383 ",,,,,,,,,,,
190,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,600.57,847.67," 7,337 ",,,,,,,,,,,
191,STX,Henry E. Rohlsen,Christiansted,VI,449.52,634.48," 7,334 ",,,,,,,,,,,
192,MTJ,Montrose Regional,Montrose/Delta,CO,493.72,696.86," 7,013 ",,,,,,,,,,,
193,SCE,University Park,State College,PA,481.29,679.32," 6,866 ",,,,,,,,,,,
194,DLH,Duluth International,Duluth,MN,416.43,587.77," 6,652 ",,,,,,,,,,,
195,MGM,Montgomery Regional,Montgomery,AL,494.44,697.88," 6,584 ",,,,,,,,,,,
196,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,370.24,522.58," 6,574 ",,,,,,,,,,,
197,HHH,Hilton Head Airport,Hilton Head,SC,455.87,643.44," 6,408 ",,,,,,,,,,,
198,LBE,Arnold Palmer Regional,Latrobe,PA,382.27,539.56," 6,136 ",,,,,,,,,,,
199,BRO,Brownsville South Padre Island International,Brownsville,TX,458.41,647.03," 6,127 ",,,,,,,,,,,
200,LAN,Capital Region International,Lansing,MI,364.39,514.33," 5,888 ",,,,,,,,,,,
201,LRD,Laredo International,Laredo,TX,356.43,503.09," 5,865 ",,,,,,,,,,,
202,AEX,Alexandria International,Alexandria,LA,454.74,641.85," 5,806 ",,,,,,,,,,,
203,CWA,Central Wisconsin,Mosinee,WI,443.70,626.26," 5,754 ",,,,,,,,,,,
204,TOL,Eugene F Kranz Toledo Express,Toledo,OH,336.66,475.18," 5,563 ",,,,,,,,,,,
205,LSE,La Crosse Regional,La Crosse,WI,465.39,656.87," 5,497 ",,,,,,,,,,,
206,EGE,Eagle County Regional,Eagle,CO,571.99,807.33," 5,285 ",,,,,,,,,,,
207,YUM,Yuma MCAS/Yuma International,Yuma,AZ,409.45,577.93," 5,255 ",,,,,,,,,,,
208,SCK,Stockton Metro,Stockton,CA,142.74,201.47," 5,232 ",,,,,,,,,,,
209,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,471.01,664.81," 5,176 ",,,,,,,,,,,
210,RST,Rochester International,Rochester,MN,378.21,533.82," 5,139 ",,,,,,,,,,,
211,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,271.35,383.00," 5,060 ",,,,,,,,,,,
212,LNK,Lincoln Airport,Lincoln,NE,406.09,573.18," 5,033 ",,,,,,,,,,,
213,ELM,Elmira/Corning Regional,Elmira/Corning,NY,386.09,544.95," 5,016 ",,,,,,,,,,,
214,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,404.81,571.38," 4,875 ",,,,,,,,,,,
215,MLU,Monroe Regional,Monroe,LA,468.69,661.54," 4,860 ",,,,,,,,,,,
216,FLG,Flagstaff Pulliam,Flagstaff,AZ,439.43,620.24," 4,845 ",,,,,,,,,,,
217,COU,Columbia Regional,Columbia,MO,486.34,686.45," 4,701 ",,,,,,,,,,,
218,HDN,Yampa Valley,Hayden,CO,475.22,670.75," 4,571 ",,,,,,,,,,,
219,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,429.50,606.21," 4,529 ",,,,,,,,,,,
220,ERI,Erie International/Tom Ridge Field,Erie,PA,385.90,544.69," 4,465 ",,,,,,,,,,,
221,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,245.31,346.25," 4,411 ",,,,,,,,,,,
222,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,582.70,822.46," 4,256 ",,,,,,,,,,,
223,ABI,Abilene Regional,Abilene,TX,404.38,570.77," 4,199 ",,,,,,,,,,,
224,ACK,Nantucket Memorial,Nantucket,MA,330.28,466.17," 4,191 ",,,,,,,,,,,
225,MBS,MBS International,Saginaw/Bay City/Midland,MI,441.08,622.56," 4,177 ",,,,,,,,,,,
226,GFK,Grand Forks International,Grand Forks,ND,564.55,796.84," 4,123 ",,,,,,,,,,,
227,SAF,Santa Fe Municipal,Santa Fe,NM,669.87,945.50," 4,034 ",,,,,,,,,,,
228,SPI,Abraham Lincoln Capital,Springfield,IL,385.99,544.81," 4,033 ",,,,,,,,,,,
229,KTN,Ketchikan International,Ketchikan,AK,426.54,602.05," 4,031 ",,,,,,,,,,,
230,GUM,Guam International,Guam,TT,1564.19,2207.79," 3,980 ",,,,,,,,,,,
231,BET,Bethel Airport,Bethel,AK,433.77,612.24," 3,893 ",,,,,,,,,,,
232,CPR,Casper/Natrona County International,Casper,WY,553.73,781.57," 3,792 ",,,,,,,,,,,
233,HLN,Helena Regional,Helena,MT,604.18,852.78," 3,759 ",,,,,,,,,,,
234,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,300.17,423.67," 3,753 ",,,,,,,,,,,
235,GRI,Central Nebraska Regional,Grand Island,NE,477.02,673.29," 3,669 ",,,,,,,,,,,
236,CLL,Easterwood Field,College Station/Bryan,TX,427.78,603.80," 3,608 ",,,,,,,,,,,
237,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,529.43,747.27," 3,513 ",,,,,,,,,,,
238,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,400.31,565.02," 3,452 ",,,,,,,,,,,
239,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,406.09,573.18," 3,427 ",,,,,,,,,,,
240,CMI,University of Illinois/Willard,Champaign/Urbana,IL,434.64,613.47," 3,301 ",,,,,,,,,,,
241,RDD,Redding Municipal,Redding,CA,416.38,587.70," 3,292 ",,,,,,,,,,,
242,LCH,Lake Charles Regional,Lake Charles,LA,481.84,680.10," 3,278 ",,,,,,,,,,,
243,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,447.12,631.10," 3,259 ",,,,,,,,,,,
244,MQT,Sawyer International,Marquette,MI,411.48,580.79," 3,013 ",,,,,,,,,,,
245,PUW,Pullman Moscow Regional,Pullman,WA,379.33,535.41," 2,983 ",,,,,,,,,,,
246,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,405.51,572.36," 2,852 ",,,,,,,,,,,
247,EAT,Pangborn Memorial,Wenatchee,WA,367.63,518.89," 2,816 ",,,,,,,,,,,
248,SIT,Sitka Rocky Gutierrez,Sitka,AK,394.48,556.79," 2,765 ",,,,,,,,,,,
249,PSM,Portsmouth International at Pease,Portsmouth,NH,173.44,244.80," 2,731 ",,,,,,,,,,,
250,CSG,Columbus Airport,Columbus,GA,558.60,788.43," 2,693 ",,,,,,,,,,,
251,ADQ,Kodiak Airport,Kodiak,AK,614.11,866.80," 2,681 ",,,,,,,,,,,
252,FSM,Fort Smith Regional,Fort Smith,AR,459.19,648.13," 2,626 ",,,,,,,,,,,
253,ROW,Roswell Air Center,Roswell,NM,410.64,579.60," 2,572 ",,,,,,,,,,,
254,ACT,Waco Regional,Waco,TX,404.99,571.63," 2,483 ",,,,,,,,,,,
255,TYR,Tyler Pounds Regional,Tyler,TX,437.82,617.97," 2,461 ",,,,,,,,,,,
256,PBG,Plattsburgh International,Plattsburgh,NY,249.68,352.41," 2,456 ",,,,,,,,,,,
257,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,532.41,751.48," 2,432 ",,,,,,,,,,,
258,PSE,Mercedita,Ponce,PR,217.18,306.55," 2,413 ",,,,,,,,,,,
259,VLD,Valdosta Regional,Valdosta,GA,526.67,743.37," 2,294 ",,,,,,,,,,,
260,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,461.93,651.99," 2,244 ",,,,,,,,,,,
261,ALW,Walla Walla Regional,Walla Walla,WA,388.98,549.03," 2,204 ",,,,,,,,,,,
262,HVN,Tweed New Haven,New Haven,CT,378.73,534.57," 2,188 ",,,,,,,,,,,
263,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,524.50,740.31," 2,184 ",,,,,,,,,,,
