Average Domestic Airline Itinerary Fares By Origin City for 2015 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
28,CLT,Charlotte Douglas International,Charlotte,NC,445.25,549.77," 291,628 ",,,,,,,,,,,
29,BNA,Nashville International,Nashville,TN,385.09,475.48," 290,447 ",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,372.24,459.62," 265,377 ",,,,,,,,,,,
31,MDW,Chicago Midway International,Chicago-Midway,IL,306.83,378.86," 254,220 ",,,,,,,,,,,
32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,379.33,468.38," 241,426 ",,,,,,,,,,,
33,STL,St Louis Lambert International,St. Louis,MO,375.14,463.20," 227,117 ",,,,,,,,,,,
34,SJU,Luis Munoz Marin International,San Juan,PR,330.08,407.57," 221,048 ",,,,,,,,,,,
35,DAL,Dallas Love Field,Dallas-Love Field,TX,281.10,347.09," 213,582 ",,,,,,,,,,,
36,MCI,Kansas City International,Kansas City,MO,370.99,458.07," 207,664 ",,,,,,,,,,,
37,IND,Indianapolis International,Indianapolis,IN,381.10,470.56," 206,535 ",,,,,,,,,,,
38,HNL,Daniel K Inouye International,Honolulu,HI,385.32,475.78," 201,225 ",,,,,,,,,,,
39,CLE,Cleveland-Hopkins International,Cleveland,OH,360.96,445.69," 199,421 ",,,,,,,,,,,
40,SJC,Norman Y. Mineta San Jose International,San Jose,CA,341.01,421.06," 194,429 ",,,,,,,,,,,
41,OAK,Metro Oakland International,Oakland,CA,310.10,382.90," 194,387 ",,,,,,,,,,,
42,MSY,Louis Armstrong New Orleans International,New Orleans,LA,336.79,415.84," 188,154 ",,,,,,,,,,,
43,IAD,Washington Dulles International,Washington-Dulles,DC,455.13,561.97," 187,452 ",,,,,,,,,,,
44,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,434.60,536.62," 183,219 ",,,,,,,,,,,
45,SNA,John Wayne Airport-Orange County,Santa Ana,CA,375.79,464.01," 182,534 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,390.23,481.83," 181,455 ",,,,,,,,,,,
47,SAT,San Antonio International,San Antonio,TX,399.49,493.26," 180,661 ",,,,,,,,,,,
48,HOU,William P Hobby,Houston-Hobby,TX,342.17,422.50," 173,112 ",,,,,,,,,,,
49,CMH,John Glenn Columbus International,Columbus,OH,400.00,493.90," 167,522 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,317.94,392.57," 164,832 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,397.66,491.01," 142,941 ",,,,,,,,,,,
52,MKE,General Mitchell International,Milwaukee,WI,362.56,447.67," 131,320 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,382.23,471.95," 129,900 ",,,,,,,,,,,
54,ONT,Ontario International,Ontario,CA,352.22,434.90," 128,292 ",,,,,,,,,,,
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,329.49,406.84," 120,424 ",,,,,,,,,,,
56,OMA,Eppley Airfield,Omaha,NE,401.13,495.29," 106,587 ",,,,,,,,,,,
57,MEM,Memphis International,Memphis,TN,409.27,505.34," 106,166 ",,,,,,,,,,,
58,RIC,Richmond International,Richmond,VA,426.11,526.14," 99,005 ",,,,,,,,,,,
59,BOI,Boise Air Terminal,Boise,ID,373.09,460.67," 97,566 ",,,,,,,,,,,
60,BUR,Bob Hope,Burbank,CA,294.34,363.44," 97,139 ",,,,,,,,,,,
61,ORF,Norfolk International,Norfolk,VA,444.27,548.56," 96,550 ",,,,,,,,,,,
62,CHS,Charleston AFB/International,Charleston,SC,389.15,480.50," 92,905 ",,,,,,,,,,,
63,GRR,Gerald R. Ford International,Grand Rapids,MI,421.46,520.40," 91,893 ",,,,,,,,,,,
64,OKC,Will Rogers World,Oklahoma City,OK,418.41,516.63," 91,480 ",,,,,,,,,,,
65,SDF,Louisville Muhammad Ali International,Louisville,KY,426.43,526.53," 88,375 ",,,,,,,,,,,
66,ANC,Ted Stevens Anchorage International,Anchorage,AK,473.53,584.68," 86,440 ",,,,,,,,,,,
67,GEG,Spokane International,Spokane,WA,373.76,461.49," 86,252 ",,,,,,,,,,,
68,ABQ,Albuquerque International Sunport,Albuquerque,NM,381.00,470.44," 85,944 ",,,,,,,,,,,
69,BUF,Buffalo Niagara International,Buffalo,NY,330.55,408.15," 83,896 ",,,,,,,,,,,
70,ELP,El Paso International,El Paso,TX,406.68,502.15," 83,186 ",,,,,,,,,,,
71,RNO,Reno/Tahoe International,Reno,NV,354.26,437.41," 81,805 ",,,,,,,,,,,
72,OGG,Kahului Airport,Kahului,HI,319.75,394.80," 74,704 ",,,,,,,,,,,
73,TUS,Tucson International,Tucson,AZ,403.20,497.85," 70,359 ",,,,,,,,,,,
74,PVD,Rhode Island Tf Green International,Providence,RI,362.41,447.49," 68,118 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,393.81,486.25," 67,129 ",,,,,,,,,,,
76,TUL,Tulsa International,Tulsa,OK,423.66,523.12," 64,735 ",,,,,,,,,,,
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,437.10,539.70," 62,393 ",,,,,,,,,,,
78,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,401.58,495.84," 62,011 ",,,,,,,,,,,
79,SAV,Savannah/Hilton Head International,Savannah,GA,442.91,546.88," 57,556 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,431.62,532.94," 57,118 ",,,,,,,,,,,
81,LGB,Long Beach Airport,Long Beach,CA,249.10,307.58," 57,022 ",,,,,,,,,,,
82,PNS,Pensacola International,Pensacola,FL,460.13,568.14," 54,946 ",,,,,,,,,,,
83,SYR,Syracuse Hancock International,Syracuse,NY,420.22,518.87," 52,889 ",,,,,,,,,,,
84,FAT,Fresno Yosemite International,Fresno,CA,450.20,555.88," 52,418 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,464.17,573.13," 49,200 ",,,,,,,,,,,
86,GSP,Greenville-Spartanburg International,Greer,SC,415.76,513.35," 49,148 ",,,,,,,,,,,
87,COS,City of Colorado Springs Municipal,Colorado Springs,CO,465.17,574.36," 48,798 ",,,,,,,,,,,
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,438.28,541.16," 48,278 ",,,,,,,,,,,
89,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,383.52,473.54," 47,981 ",,,,,,,,,,,
90,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,322.02,397.61," 44,410 ",,,,,,,,,,,
91,MYR,Myrtle Beach International,Myrtle Beach,SC,261.60,323.00," 44,035 ",,,,,,,,,,,
92,PWM,Portland International Jetport,Portland,ME,418.32,516.52," 43,040 ",,,,,,,,,,,
93,MSN,Dane County Regional-Truax Field,Madison,WI,520.76,643.00," 42,256 ",,,,,,,,,,,
94,BZN,Bozeman Yellowstone International,Bozeman,MT,445.41,549.97," 39,718 ",,,,,,,,,,,
95,SFB,Orlando Sanford International,Sanford,FL,102.66,126.75," 39,522 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,403.16,497.80," 39,514 ",,,,,,,,,,,
97,PIE,St Pete Clearwater International,St. Petersburg,FL,100.71,124.35," 37,944 ",,,,,,,,,,,
98,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,398.49,492.03," 37,538 ",,,,,,,,,,,
99,GSO,Piedmont Triad International,Greensboro/High Point,NC,451.30,557.23," 35,317 ",,,,,,,,,,,
100,HPN,Westchester County,White Plains,NY,400.13,494.06," 35,091 ",,,,,,,,,,,
101,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,404.54,499.50," 33,692 ",,,,,,,,,,,
102,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,119.49,147.55," 33,615 ",,,,,,,,,,,
103,AVL,Asheville Regional,Asheville,NC,386.88,477.69," 33,509 ",,,,,,,,,,,
104,XNA,Northwest Arkansas National,Fayetteville,AR,508.94,628.41," 33,498 ",,,,,,,,,,,
105,EUG,Mahlon Sweet Field,Eugene,OR,364.49,450.05," 33,026 ",,,,,,,,,,,
106,LIH,Lihue Airport,Lihue,HI,288.88,356.69," 32,532 ",,,,,,,,,,,
107,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,525.88,649.33," 31,183 ",,,,,,,,,,,
108,MDT,Harrisburg International,Harrisburg,PA,463.68,572.53," 30,949 ",,,,,,,,,,,
109,DAY,James M Cox/Dayton International,Dayton,OH,427.04,527.28," 30,855 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,399.43,493.20," 29,802 ",,,,,,,,,,,
111,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,412.76,509.65," 29,251 ",,,,,,,,,,,
112,PGD,Punta Gorda Airport,Punta Gorda,FL,110.36,136.26," 28,272 ",,,,,,,,,,,
113,ISP,Long Island MacArthur,Islip,NY,315.46,389.52," 28,265 ",,,,,,,,,,,
114,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,507.52,626.66," 27,916 ",,,,,,,,,,,
115,LEX,Blue Grass,Lexington,KY,413.84,510.98," 27,888 ",,,,,,,,,,,
116,MAF,Midland International Air and Space Port,Midland/Odessa,TX,437.62,540.35," 27,625 ",,,,,,,,,,,
117,ECP,Northwest Florida Beaches International,Panama City,FL,467.00,576.63," 26,867 ",,,,,,,,,,,
118,SGF,Springfield-Branson National,Springfield,MO,408.91,504.90," 26,473 ",,,,,,,,,,,
119,MHT,Manchester Boston Regional,Manchester,NH,381.43,470.97," 26,222 ",,,,,,,,,,,
120,MFR,Rogue Valley International - Medford,Medford,OR,380.63,469.98," 26,110 ",,,,,,,,,,,
121,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,576.44,711.75," 25,469 ",,,,,,,,,,,
122,ILM,Wilmington International,Wilmington,NC,472.00,582.80," 24,558 ",,,,,,,,,,,
123,FAR,Hector International,Fargo,ND,425.19,525.00," 24,510 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,324.65,400.86," 24,153 ",,,,,,,,,,,
125,CAE,Columbia Metropolitan,Columbia,SC,449.94,555.56," 24,128 ",,,,,,,,,,,
126,SBA,Santa Barbara Municipal,Santa Barbara,CA,534.24,659.65," 23,984 ",,,,,,,,,,,
127,RDM,Roberts Field,Bend/Redmond,OR,427.38,527.71," 23,093 ",,,,,,,,,,,
128,ATW,Appleton International,Appleton,WI,478.24,590.50," 22,839 ",,,,,,,,,,,
129,FWA,Fort Wayne International,Fort Wayne,IN,382.76,472.61," 22,770 ",,,,,,,,,,,
130,CHA,Lovell Field,Chattanooga,TN,412.92,509.85," 22,081 ",,,,,,,,,,,
131,LBB,Lubbock Preston Smith International,Lubbock,TX,411.39,507.96," 21,979 ",,,,,,,,,,,
132,SBN,South Bend International,South Bend,IN,350.03,432.20," 21,936 ",,,,,,,,,,,
133,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,399.85,493.71," 21,441 ",,,,,,,,,,,
134,BTV,Burlington International,Burlington,VT,436.60,539.09," 21,231 ",,,,,,,,,,,
135,FAI,Fairbanks International,Fairbanks,AK,471.16,581.76," 20,659 ",,,,,,,,,,,
136,BIL,Billings Logan International,Billings,MT,445.45,550.01," 19,384 ",,,,,,,,,,,
137,MSO,Missoula Montana,Missoula,MT,424.51,524.16," 19,023 ",,,,,,,,,,,
138,ACY,Atlantic City International,Atlantic City,NJ,152.69,188.53," 18,671 ",,,,,,,,,,,
139,STT,Cyril E King,Charlotte Amalie,VI,423.83,523.33," 18,308 ",,,,,,,,,,,
140,ITO,Hilo International,Hilo,HI,259.82,320.81," 17,964 ",,,,,,,,,,,
141,TLH,Tallahassee International,Tallahassee,FL,561.49,693.30," 17,768 ",,,,,,,,,,,
142,EYW,Key West International,Key West,FL,490.37,605.48," 17,045 ",,,,,,,,,,,
143,FCA,Glacier Park International,Kalispell,MT,442.71,546.64," 16,984 ",,,,,,,,,,,
144,HRL,Valley International,Harlingen/San Benito,TX,354.35,437.53," 16,866 ",,,,,,,,,,,
145,FNT,Bishop International,Flint,MI,387.89,478.94," 16,829 ",,,,,,,,,,,
146,PIA,General Downing - Peoria International,Peoria,IL,326.22,402.80," 16,755 ",,,,,,,,,,,
147,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,482.67,595.98," 16,605 ",,,,,,,,,,,
148,MLI,Quad Cities International,Moline,IL,384.97,475.33," 16,008 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,424.92,524.67," 15,963 ",,,,,,,,,,,
150,CRP,Corpus Christi International,Corpus Christi,TX,443.67,547.82," 15,672 ",,,,,,,,,,,
151,AGS,Augusta Regional at Bush Field,Augusta,GA,441.95,545.70," 15,230 ",,,,,,,,,,,
152,GRB,Green Bay Austin Straubel International,Green Bay,WI,602.34,743.73," 15,022 ",,,,,,,,,,,
153,TVC,Cherry Capital,Traverse City,MI,559.93,691.37," 15,003 ",,,,,,,,,,,
154,RAP,Rapid City Regional,Rapid City,SD,476.23,588.02," 15,000 ",,,,,,,,,,,
155,BGR,Bangor International,Bangor,ME,415.50,513.03," 14,645 ",,,,,,,,,,,
156,SHV,Shreveport Regional,Shreveport,LA,474.88,586.36," 14,381 ",,,,,,,,,,,
157,JAC,Jackson Hole,Jackson,WY,638.27,788.10," 14,367 ",,,,,,,,,,,
158,ROA,Roanoke Blacksburg Regional,Roanoke,VA,519.51,641.46," 13,424 ",,,,,,,,,,,
159,BQN,Rafael Hernandez,Aguadilla,PR,275.15,339.74," 13,404 ",,,,,,,,,,,
160,DAB,Daytona Beach International,Daytona Beach,FL,388.65,479.88," 13,300 ",,,,,,,,,,,
161,GJT,Grand Junction Regional,Grand Junction,CO,492.24,607.79," 13,180 ",,,,,,,,,,,
162,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,520.98,643.27," 13,002 ",,,,,,,,,,,
163,BIS,Bismarck Municipal,Bismarck/Mandan,ND,407.06,502.61," 12,907 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,443.00,546.99," 12,825 ",,,,,,,,,,,
165,CAK,Akron-Canton Regional,Akron,OH,320.92,396.25," 12,492 ",,,,,,,,,,,
166,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,92.66,114.41," 12,300 ",,,,,,,,,,,
167,MOB,Mobile Regional,Mobile,AL,560.93,692.61," 12,256 ",,,,,,,,,,,
168,GNV,Gainesville Regional,Gainesville,FL,459.89,567.84," 12,222 ",,,,,,,,,,,
169,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,459.34,567.17," 11,902 ",,,,,,,,,,,
170,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,471.83,582.59," 11,792 ",,,,,,,,,,,
171,IDA,Idaho Falls Regional,Idaho Falls,ID,493.12,608.87," 11,705 ",,,,,,,,,,,
172,SBP,San Luis County Regional,San Luis Obispo,CA,553.15,682.99," 11,284 ",,,,,,,,,,,
173,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,294.43,363.54," 10,338 ",,,,,,,,,,,
174,LCK,Rickenbacker International,Columbus,OH,87.59,108.15," 10,329 ",,,,,,,,,,,
175,EVV,Evansville Regional,Evansville,IN,507.34,626.44," 10,307 ",,,,,,,,,,,
176,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,447.93,553.08," 10,155 ",,,,,,,,,,,
177,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,428.95,529.64," 10,009 ",,,,,,,,,,,
178,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,387.51,478.47," 9,970 ",,,,,,,,,,,
179,JNU,Juneau International,Juneau,AK,410.24,506.54," 9,873 ",,,,,,,,,,,
180,MRY,Monterey Regional,Monterey,CA,404.93,499.99," 9,503 ",,,,,,,,,,,
181,BLI,Bellingham International,Bellingham,WA,211.28,260.88," 9,292 ",,,,,,,,,,,
182,TTN,Trenton Mercer,Trenton,NJ,165.89,204.83," 9,198 ",,,,,,,,,,,
183,MLB,Melbourne Orlando International,Melbourne,FL,391.09,482.89," 9,185 ",,,,,,,,,,,
184,DRO,Durango La Plata County,Durango,CO,536.30,662.20," 9,163 ",,,,,,,,,,,
185,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,473.86,585.10," 8,897 ",,,,,,,,,,,
186,BFL,Meadows Field,Bakersfield,CA,567.18,700.32," 8,531 ",,,,,,,,,,,
187,GRK,Robert Gray AAF,Killeen,TX,480.14,592.85," 8,517 ",,,,,,,,,,,
188,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,547.99,676.63," 8,170 ",,,,,,,,,,,
189,MOT,Minot International,Minot,ND,427.74,528.14," 7,755 ",,,,,,,,,,,
190,SGU,St George Regional,St. George,UT,471.17,581.77," 7,705 ",,,,,,,,,,,
191,GTF,Great Falls International,Great Falls,MT,389.46,480.88," 7,637 ",,,,,,,,,,,
192,RFD,Chicago/Rockford International,Rockford,IL,118.44,146.24," 7,383 ",,,,,,,,,,,
193,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,676.39,835.17," 7,337 ",,,,,,,,,,,
194,STX,Henry E. Rohlsen,Christiansted,VI,465.45,574.71," 7,334 ",,,,,,,,,,,
195,MTJ,Montrose Regional,Montrose/Delta,CO,520.33,642.48," 7,013 ",,,,,,,,,,,
196,SCE,University Park,State College,PA,588.26,726.34," 6,866 ",,,,,,,,,,,
197,DLH,Duluth International,Duluth,MN,547.99,676.63," 6,652 ",,,,,,,,,,,
198,MGM,Montgomery Regional,Montgomery,AL,524.11,647.14," 6,584 ",,,,,,,,,,,
199,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,215.49,266.08," 6,574 ",,,,,,,,,,,
200,HHH,Hilton Head Airport,Hilton Head,SC,523.41,646.27," 6,408 ",,,,,,,,,,,
201,LBE,Arnold Palmer Regional,Latrobe,PA,144.89,178.90," 6,136 ",,,,,,,,,,,
202,BRO,Brownsville South Padre Island International,Brownsville,TX,436.59,539.07," 6,127 ",,,,,,,,,,,
203,LAN,Capital Region International,Lansing,MI,473.93,585.18," 5,888 ",,,,,,,,,,,
204,LRD,Laredo International,Laredo,TX,370.24,457.15," 5,865 ",,,,,,,,,,,
205,AEX,Alexandria International,Alexandria,LA,523.29,646.13," 5,806 ",,,,,,,,,,,
206,CWA,Central Wisconsin,Mosinee,WI,545.62,673.70," 5,754 ",,,,,,,,,,,
207,PVU,Provo Municipal,Provo,UT,90.33,111.54," 5,688 ",,,,,,,,,,,
208,TOL,Eugene F Kranz Toledo Express,Toledo,OH,212.66,262.58," 5,563 ",,,,,,,,,,,
209,LSE,La Crosse Regional,La Crosse,WI,532.59,657.61," 5,497 ",,,,,,,,,,,
210,EGE,Eagle County Regional,Eagle,CO,672.09,829.86," 5,285 ",,,,,,,,,,,
211,YUM,Yuma MCAS/Yuma International,Yuma,AZ,533.18,658.34," 5,255 ",,,,,,,,,,,
212,SCK,Stockton Metro,Stockton,CA,83.62,103.25," 5,232 ",,,,,,,,,,,
213,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,576.16,711.41," 5,176 ",,,,,,,,,,,
214,RST,Rochester International,Rochester,MN,478.99,591.43," 5,139 ",,,,,,,,,,,
215,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,484.80,598.61," 5,060 ",,,,,,,,,,,
216,LNK,Lincoln Airport,Lincoln,NE,514.28,635.01," 5,033 ",,,,,,,,,,,
217,ELM,Elmira/Corning Regional,Elmira/Corning,NY,378.61,467.49," 5,016 ",,,,,,,,,,,
218,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,656.21,810.26," 4,875 ",,,,,,,,,,,
219,MLU,Monroe Regional,Monroe,LA,521.34,643.73," 4,860 ",,,,,,,,,,,
220,FLG,Flagstaff Pulliam,Flagstaff,AZ,476.47,588.32," 4,845 ",,,,,,,,,,,
221,COU,Columbia Regional,Columbia,MO,474.10,585.39," 4,701 ",,,,,,,,,,,
222,HDN,Yampa Valley,Hayden,CO,563.17,695.37," 4,571 ",,,,,,,,,,,
223,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,459.08,566.84," 4,529 ",,,,,,,,,,,
224,ERI,Erie International/Tom Ridge Field,Erie,PA,456.38,563.52," 4,465 ",,,,,,,,,,,
225,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,348.59,430.41," 4,411 ",,,,,,,,,,,
226,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,508.13,627.41," 4,256 ",,,,,,,,,,,
227,ABI,Abilene Regional,Abilene,TX,479.68,592.29," 4,199 ",,,,,,,,,,,
228,ACK,Nantucket Memorial,Nantucket,MA,318.34,393.07," 4,191 ",,,,,,,,,,,
229,MBS,MBS International,Saginaw/Bay City/Midland,MI,550.78,680.08," 4,177 ",,,,,,,,,,,
230,GFK,Grand Forks International,Grand Forks,ND,334.73,413.30," 4,123 ",,,,,,,,,,,
231,SAF,Santa Fe Municipal,Santa Fe,NM,485.85,599.90," 4,034 ",,,,,,,,,,,
232,SPI,Abraham Lincoln Capital,Springfield,IL,331.74,409.61," 4,033 ",,,,,,,,,,,
233,KTN,Ketchikan International,Ketchikan,AK,444.80,549.22," 4,031 ",,,,,,,,,,,
234,GUM,Guam International,Guam,TT,1483.85,1832.17," 3,980 ",,,,,,,,,,,
235,BET,Bethel Airport,Bethel,AK,407.17,502.75," 3,893 ",,,,,,,,,,,
236,CPR,Casper/Natrona County International,Casper,WY,492.02,607.52," 3,792 ",,,,,,,,,,,
237,HLN,Helena Regional,Helena,MT,538.45,664.84," 3,759 ",,,,,,,,,,,
238,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,506.76,625.72," 3,753 ",,,,,,,,,,,
239,GRI,Central Nebraska Regional,Grand Island,NE,243.07,300.12," 3,669 ",,,,,,,,,,,
240,CLL,Easterwood Field,College Station/Bryan,TX,480.84,593.71," 3,608 ",,,,,,,,,,,
241,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,503.17,621.28," 3,513 ",,,,,,,,,,,
242,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,439.29,542.40," 3,452 ",,,,,,,,,,,
243,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,479.42,591.96," 3,427 ",,,,,,,,,,,
244,CMI,University of Illinois/Willard,Champaign/Urbana,IL,535.74,661.50," 3,301 ",,,,,,,,,,,
245,RDD,Redding Municipal,Redding,CA,486.73,600.99," 3,292 ",,,,,,,,,,,
246,LCH,Lake Charles Regional,Lake Charles,LA,506.01,624.80," 3,278 ",,,,,,,,,,,
247,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,537.68,663.89," 3,259 ",,,,,,,,,,,
248,MQT,Sawyer International,Marquette,MI,550.57,679.82," 3,013 ",,,,,,,,,,,
249,PUW,Pullman Moscow Regional,Pullman,WA,377.07,465.58," 2,983 ",,,,,,,,,,,
250,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,395.11,487.86," 2,852 ",,,,,,,,,,,
251,IAG,Niagara Falls International,Niagara Falls,NY,124.02,153.13," 2,831 ",,,,,,,,,,,
252,EAT,Pangborn Memorial,Wenatchee,WA,375.42,463.55," 2,816 ",,,,,,,,,,,
253,SIT,Sitka Rocky Gutierrez,Sitka,AK,402.94,497.53," 2,765 ",,,,,,,,,,,
254,PSM,Portsmouth International at Pease,Portsmouth,NH,117.45,145.02," 2,731 ",,,,,,,,,,,
255,CSG,Columbus Airport,Columbus,GA,550.06,679.18," 2,693 ",,,,,,,,,,,
256,ADQ,Kodiak Airport,Kodiak,AK,563.01,695.18," 2,681 ",,,,,,,,,,,
257,FSM,Fort Smith Regional,Fort Smith,AR,556.03,686.55," 2,626 ",,,,,,,,,,,
258,ROW,Roswell Air Center,Roswell,NM,550.42,679.62," 2,572 ",,,,,,,,,,,
259,ACT,Waco Regional,Waco,TX,500.24,617.67," 2,483 ",,,,,,,,,,,
260,TYR,Tyler Pounds Regional,Tyler,TX,499.56,616.83," 2,461 ",,,,,,,,,,,
261,PBG,Plattsburgh International,Plattsburgh,NY,143.89,177.67," 2,456 ",,,,,,,,,,,
262,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,354.37,437.56," 2,432 ",,,,,,,,,,,
263,PSE,Mercedita,Ponce,PR,265.72,328.10," 2,413 ",,,,,,,,,,,
